PALMER MUNICIPAL    AK - 702740                                                 														
 61 deg    36' N  149 deg    05' W - Elev   71m   LST=GMT+99 hours   *NT=-10    														
 01/73-09/02                                                                    							Adjusted to Alaska Timezone (GMT-9)							
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	11	9728	845	776	843	815	822	806	813	840	780	810	780	798
	12	9722	849	767	838	826	830	809	821	813	804	798	765	802
	13	9786	853	772	850	833	837	797	845	814	789	819	782	795
	14	9814	853	790	846	837	850	805	836	825	803	808	765	796
	15	9632	838	777	832	816	816	773	809	825	773	781	780	812
	16	7516	774	707	765	601	552	524	540	535	530	514	736	738
	17	5419	505	450	479	478	449	435	422	429	420	429	470	453
	18	4734	437	386	388	399	398	387	399	399	365	376	392	408
	19	4284	385	346	380	381	369	361	351	363	315	325	346	362
	20	4010	351	316	341	348	361	342	342	344	309	317	317	322
	21	2972	340	307	335	246	204	183	187	196	166	185	304	319
	22	1870	196	175	190	185	148	128	140	136	115	123	161	173
	23	1564	133	120	141	140	136	126	129	134	123	128	124	130

SPEED BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	2.9	3.57	3.77	3.75	3.27	2.65	2.29	1.64	2	2.89	2.78	2.92	3.3
	1	2.91	3.51	3.66	3.91	3.33	2.55	2.09	1.62	2.13	2.94	2.93	2.78	3.46
	2	2.85	3.16	3.45	3.68	3.51	2.31	2.03	1.69	2.16	2.96	2.75	3.04	3.6
	3	2.86	3.38	3.36	3.77	3.35	2.36	2.1	1.66	2.14	3.05	2.88	2.83	3.38
	4	2.86	2.95	3.43	3.79	3.44	2.45	2.15	1.91	2.48	2.87	2.82	2.98	3.21
	5	2.79	3.24	3.46	3.75	3.35	2.62	2.34	1.89	2.3	3.01	2.76	3.02	3.22
	6	2.78	3	3.13	3.54	3.19	2.68	2.16	1.96	2.44	3.13	2.63	2.8	3.29
	7	2.74	3.37	3.27	3.48	3.01	2.7	2.18	1.82	2.37	3.11	2.65	2.78	3.08
	8	2.77	3.17	3.06	3.39	3	2.77	2.3	2.02	2.25	2.96	2.62	2.89	3.18
	9	2.91	3.07	3.3	3.33	3.05	3.34	2.84	2.27	2.27	2.8	2.66	2.91	3.16
	10	3.06	3.1	3.29	3.25	3.4	3.86	3.12	2.75	2.56	2.81	2.56	2.92	3.13
	11	3.24	3.09	3.36	3.19	3.82	4.36	3.37	3.01	2.92	3.06	2.68	2.9	3.08
	12	3.41	3.08	3.39	3.34	4.26	4.68	3.76	3.16	3.21	3.41	2.77	2.68	3.11
	13	3.56	3.24	3.24	3.53	4.62	4.91	3.92	3.4	3.43	3.66	2.88	2.81	3.05
	14	3.7	3.07	3.29	3.73	4.87	5.25	4.17	3.63	3.7	3.81	3.06	2.68	3.02
	15	3.75	3.06	3.31	3.62	5.06	5.37	4.42	3.81	3.78	3.94	3.09	2.58	2.97
	16	3.71	3.09	3.14	3.77	5.25	5.52	4.63	3.94	3.61	3.94	2.9	2.62	2.97
	17	3.76	3.26	3.14	3.75	5.18	5.41	4.77	3.96	3.68	3.91	2.74	2.44	2.9
	18	3.7	3.11	2.99	3.46	5.21	5.33	4.91	3.97	3.67	3.71	2.49	2.5	2.99
	19	3.6	3.33	2.9	3.34	4.74	5.11	4.79	3.7	3.35	3.36	2.49	2.76	3.07
	20	3.45	3.1	3.11	3.39	4.33	4.69	4.31	3.36	3.14	3.23	2.64	2.74	3.04
	21	3.21	3.22	3.23	3.43	3.72	3.98	3.83	2.78	2.57	3.01	2.84	2.84	3.08
	22	3.03	3.42	3.53	3.63	3.37	2.91	2.86	2.23	2.11	2.98	2.83	2.89	2.92
	23	2.94	3.31	3.41	3.83	3.51	2.62	2.61	2.09	2.25	2.87	2.57	2.88	3.21

POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	86	150	161	184	121	56	29	10	22	34	48	64	142
	1	84	152	118	170	124	47	27	11	24	42	76	53	160
	2	76	102	97	166	124	40	21	11	20	43	57	63	164
	3	79	150	108	153	126	38	27	9	29	51	58	55	126
	4	71	102	116	131	119	33	26	16	33	43	62	56	135
	5	61	152	111	148	97	38	26	18	20	40	55	52	117
	6	63	99	107	125	82	43	24	17	26	48	62	70	118
	7	62	113	133	119	67	44	26	15	41	52	57	65	107
	8	65	110	122	108	68	50	31	20	24	48	54	73	114
	9	73	90	156	114	69	82	41	22	27	45	56	74	97
	10	79	106	155	118	81	89	48	32	44	50	52	80	95
	11	83	107	157	99	100	108	56	38	44	60	53	76	99
	12	93	108	181	113	117	119	72	44	52	81	59	69	104
	13	97	122	150	112	135	134	75	53	58	91	65	75	89
	14	102	117	141	123	149	149	87	57	68	87	80	74	93
	15	105	110	146	104	160	168	102	69	72	96	71	67	90
	16	107	111	125	117	178	173	118	73	66	98	66	70	88
	17	109	137	120	120	172	161	116	75	68	99	67	66	92
	18	103	128	101	108	169	155	122	75	69	97	56	57	98																									
	19	97	130	98	98	144	138	122	64	57	81	58	69	92																									
	20	97	132	103	151	131	127	101	53	55	75	56	69	99																									
	21	98	128	115	123	131	114	92	40	47	67	70	84	99																									
	22	89	148	106	149	112	69	54	26	34	54	77	71	102																									
	23	88	116	114	212	145	66	42	23	32	43	52	73	122																									

SPEED BY DIRECTION                                                              																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	4.02	3.66	4.39	5.73	6.06	4.88	3.35	2.88	2.83	3.06	3.43	3.84	4.61	5.46	5.61	5.14	4.29	3.33	2.9	2.8	2.76	2.79	2.87	3	2.98	3.07	3.02	3.03	2.9	2.89	2.69	2.57	2.72	2.96	3.61	4.1	4.02
	1	0	4.7	4.4	4.7	6.7	7.2	5.4	4	2.8	2.8	3	4	5.1	6.5	6.6	5.4	4.7	3.1	2.4	2.2	2.5	2.6	3	2.3	2.8	2.6	2.8	2.7	3.4	2.1	3.3	2.7	2.8	2.7	3.7	4.3	4.8	4.7
	2	0	4.5	4.2	5.2	7.5	8.6	7.6	3.8	3.1	2.9	3.2	4.3	4.4	5.4	6.3	5.2	3.5	2.5	2.3	2.3	2.2	2.6	2.7	2.4	2.5	2.6	2.6	3.4	3	3.2	2.5	2.6	2.7	2.3	3.2	4.2	4.6	4.5
	3	0	4	3.9	6	7.1	7.6	5.7	4.1	3.1	2.9	3.3	3.5	4.2	5	5.7	5.2	4.1	3.1	2.7	2.6	2.5	2.8	2.5	2.7	2.7	2.8	2.8	3.1	3.1	2.7	2.9	2.4	2.7	2.7	3	3.6	4	4
	4	0	3.4	3.2	4.7	5.6	5.6	5.8	3.7	3	2.8	2.9	3.5	4	5.4	6.4	6.3	5.8	4.3	3.3	3.1	3.1	3	2.9	3.2	3.3	3.2	3.3	3.1	2.9	3.1	2.6	2.8	2.6	2.8	2.7	3.1	3.3	3.4
	5	0	3	3	3.6	4.4	4.1	3.8	2.9	2.8	2.7	2.9	3.3	3.7	4.9	6.2	6.5	6.2	5.6	4.5	3.5	3.3	3.2	3.2	3.2	3.5	3.4	3.5	3.4	3.3	3.1	3.1	3.3	2.9	3.2	2.8	3	2.9	3
	6	0	2.8	2.7	3	3.1	3.2	2.7	2.5	2.4	2.5	2.7	3	3.4	3.6	4.8	5.7	5.6	5	4	3.3	3.1	3	3	3	3.2	3.2	3.2	3	3.1	3	2.8	2.5	2.8	2.7	2.3	2.6	2.8	2.8
	7	0	2.5	2.6	2.5	2.4	2.6	2.6	2.5	2.6	2.7	2.8	2.9	3	3.1	3.8	4.6	4.7	4.5	3.7	3.1	2.9	2.7	2.8	2.8	2.9	2.9	3	3	2.8	2.5	2.6	2.4	2.3	2.2	2.2	2.4	2.6	2.5
	8	0	3	3	3.4	3.9	3.6	3.4	3.1	2.9	3	3.1	3.1	3.3	3.5	4	4.8	4.9	4.2	3.3	3	2.8	2.6	2.7	2.8	2.8	2.9	2.8	3	3	3.3	3.2	2.7	2.6	2.6	2.4	2.6	3.1	3
	9	0	3.4	3.2	3.3	4.2	4.8	3.3	3.1	3.2	3.5	3.7	3.7	3.7	4.6	5.4	5.6	5.1	4.4	3.4	2.8	2.6	2.5	2.4	2.7	2.8	2.9	3	2.8	2.9	2.8	3.2	2.6	2.3	2.5	2.9	3.1	3.5	3.4
	10	0	3.8	3.6	4.1	5.4	5.2	4.2	3.3	2.9	2.9	2.9	3.4	3.7	4.5	5.5	5.3	4.1	3	2.5	2.4	2.3	2.3	2.2	2.4	2.5	2.6	2.4	2.7	2.9	3.3	2.8	3	2.5	2.9	3	3.1	3.6	3.8
	11	0	4.4	4	3.8	5.2	5.8	4.9	3.4	2.8	2.3	2.6	3	4	5.5	5.1	4.5	3.5	2.7	2.2	2.2	2	2.1	2.3	2.1	2.6	2.4	2.7	2.4	2.9	2.4	2.3	2.3	2.3	3	3.1	3.9	4.4	4.4
	12	0	4.6	4	4.8	6.9	6.6	4.9	3.2	2.9	2.8	3.4	4.2	5	5.7	6	5.9	3.5	3.2	2.3	2.5	2.2	2.5	2.4	2.6	2.5	2.6	3.1	2.9	2.8	2.8	2.9	2.8	2.3	2.7	3.1	4.3	4.7	4.6
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	19.88	9.42	4.17	2.76	2.69	2.43	1.85	1.62	1.32	1.36	1.74	1.82	2.51	4.53	6.24	7.57	6.66	4.41	3.83	4.12	2.01	1.55	1.42	1.7	2.01	2.08	1.32	0.97	0.84	0.55	0.48	0.51	0.43	0.51	1.01	2.73	8.82	9.42
	1	33.4	18.4	6.9	4.2	4.5	3.9	2.5	2.3	1.7	1.7	2	1.8	2.6	4.1	4.4	3.5	2.4	1.3	1.2	0.9	0.5	0.3	0.2	0.3	0.4	0.7	0.4	0.3	0.3	0.4	0.3	0.5	0.4	0.8	1.6	4.5	17.6	18.4
	2	27.8	14.4	4.9	3.3	3.7	4	3.4	2	1.2	1.2	1.4	1.3	2.1	3.5	4.7	4.4	3.6	2.8	3.7	3.8	1.2	1.1	0.6	0.7	0.9	1.3	0.6	0.5	0.5	0.4	0.4	0.4	0.4	0.5	1.2	4.9	15.2	14.4
	3	16	10.2	5	4.4	4.1	3.8	2.2	1.5	1.2	1.2	1.3	1.6	2	3.8	5.7	5.5	4.3	3.8	5	6	2.1	1.1	1.3	1.4	1.9	1.7	1.1	0.8	0.6	0.5	0.4	0.3	0.4	0.4	0.9	3.2	9.2	10.2
	4	10	5.4	3	2.1	2.5	1.8	1.7	1.3	1.2	1.1	1.4	1.6	2.4	5.3	10	12.6	9.1	4.9	4.4	4	2.1	1.7	1.4	2.1	2.3	2.5	1.5	1.1	0.8	0.5	0.3	0.3	0.2	0.3	0.6	1.8	4.8	5.4
	5	9.7	3.9	1.9	1.1	1.5	1.1	0.9	0.9	0.8	0.7	1.2	1.2	2	4.1	8.6	12.9	11.6	6.9	4.9	4.1	2.2	2.2	2.1	2.6	3.4	3.1	2.1	1.6	1.5	0.8	0.7	0.7	0.6	0.5	0.8	1.4	3.5	3.9
	6	11.9	3.1	1.5	1.2	1	1.1	0.8	1	1	1	1.3	1.6	2.5	4.9	7.1	11.2	10.7	7.2	5.4	5.8	3.2	2.3	2.5	2.9	3.5	3.7	2.4	1.5	1.7	0.8	0.7	0.6	0.3	0.3	0.5	0.9	2.7	3.1
	7	14.3	2.6	1.9	1.1	1	0.8	1.1	1.2	1	1.4	2.3	2.5	3.5	6.2	6.8	9.3	9.7	7.1	4.9	6.3	3.5	2.6	2.6	2.8	3.2	3.4	2	2	1.2	0.7	0.5	0.6	0.4	0.3	0.5	1	2	2.6
	8	14.9	5.1	2.8	2	1.6	1.4	1.6	1.6	1.7	2	2.5	2.8	3.4	5.5	6.3	7.7	8	5.9	4.9	5.3	2.9	2.2	2.2	2.4	2.3	2.8	1.7	1.1	0.8	0.5	0.6	0.5	0.4	0.2	0.8	1.8	4.5	5.1
	9	14.3	9	4.8	2.6	2.3	2	1.7	1.9	1.5	1.5	2.1	2.4	3.2	5.1	7.2	8.2	7.2	4.3	3.5	3.5	2	1.6	1.2	1.4	1.7	1.5	1.2	0.6	0.6	0.5	0.5	0.4	0.4	0.6	1.2	2.3	8.1	9
	10	25.3	11.6	6	3.9	4	3.5	2.5	1.9	1.5	1.6	2	1.8	2.4	4.1	4.7	5	4.3	2.7	3.1	4.4	1.9	1.6	1.2	1.4	1.5	1.6	0.8	0.7	0.6	0.5	0.5	0.5	0.6	0.7	1.2	3.3	10.1	11.6
	11	31.7	18.6	6.7	4.4	3.7	3.9	2.6	2.2	1.6	1.5	1.7	1.4	2	3.1	3.3	3.1	2.4	1.7	2	1.9	1	0.5	0.4	0.4	0.8	0.7	0.4	0.4	0.4	0.4	0.3	0.5	0.5	0.9	1.8	4.7	17.9	18.6
	12	31.1	19.7	7.4	4.5	3.9	3.1	2.2	2.4	1.7	1.6	1.8	1.7	1.9	3.7	3.3	2.3	1.8	1	1	1.4	0.5	0.3	0.5	0.5	0.7	0.6	0.8	0.5	0.6	0.4	0.4	0.6	0.7	0.8	1.3	5	19.3	19.7
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	19.9	8.5	22.5	16	9.7	7.5	5.5	4.2	2	1.6	1	0.5	0.4	0.2	0.2	0.2	0.1	0.1	0.1	0	0	0	0	0	0	0												
	1	33.4	7.6	13.9	9.5	8.2	8.7	6.3	4.6	1.8	1.8	1.2	0.7	1	0.4	0.3	0.3	0.1	0.1	0.1	0	0	0	0	0	0	0												
	2	27.8	9.7	18.2	9.9	8.7	8.6	6	3.5	1.4	1.3	1.3	0.7	0.8	0.4	0.4	0.6	0.2	0.1	0.2	0	0.1	0	0	0.1	0	0												
	3	16	8.6	25.3	15.7	10.9	8	4.8	3.3	1.7	1.5	1.2	0.7	0.5	0.3	0.3	0.3	0.2	0.3	0.2	0.1	0	0	0	0	0	0												
	4	10	6.5	22.8	18.4	10.9	7.8	6.6	6.5	3.6	3	1.9	0.7	0.5	0.2	0.2	0.2	0	0.1	0	0	0	0	0	0	0	0												
	5	9.7	6.1	19.8	19.3	11.4	8.7	7.8	7.5	3.9	3.1	1.8	0.5	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0												
	6	11.9	7.6	25.2	21.4	10.4	7.3	5.7	5.1	2.7	1.8	0.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	7	14.3	9.9	31.1	21	9.1	5.3	3.8	2.8	1.4	0.9	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	8	14.9	9.9	29.8	20.2	10.2	5.3	3.7	2.9	1.2	0.9	0.5	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	9	14.3	7.9	25.9	19.8	11.4	7.1	4.6	3.7	2.2	1.3	0.9	0.4	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0
	10	25.3	10.6	24	15	8.1	6	4	2.4	1.4	1.2	0.9	0.4	0.3	0.1	0.1	0	0.1	0	0	0	0	0	0	0	0	0
	11	31.7	9.8	17.7	10.9	8.4	8.1	5.9	3.2	1.1	1	0.7	0.5	0.5	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0
	12	31.1	8.7	15.3	10	8.8	9	6.7	4.2	1.6	1.3	1	0.5	0.7	0.3	0.2	0.3	0.1	0.1	0.1	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	0.2	2	4.2	5.4	7.9	10	12.3	8.7	9.5	8.3	5.1	5.9	3.3	3.4	4.2	1.9	2.2	2.3	1	0.6	0.3	0.2	0.7	0.1	0.4
	1	0	0.1	1	2	3.7	7.2	9	10.5	6	8.2	7.4	5.5	11	5.1	5.3	7.3	3	2.4	2.7	0.7	1.3	0	0.6	0	0	0
	2	0	0.1	1.1	1.7	3.3	6	7.2	6.8	4.1	4.8	6.8	5.4	7.9	4.2	5.8	11	3.9	3.3	5	1.4	2.5	1.4	1.1	4.8	0.6	0
	3	0	0.1	1.8	3.1	4.6	6.3	6.5	7.3	5.5	6.6	7.4	5.7	5.9	3.9	4.9	5.6	4	7.6	6.9	4.3	0.8	0.5	0	0	0	0.8
	4	0	0.1	1.6	3.6	4.4	6.1	8.9	14.3	11.6	13.3	11.3	5.6	4.9	3.1	3.9	3.2	0.9	2.5	0	0.3	0.4	0	0	0	0	0
	5	0	0.1	1.5	4.1	5.1	7.4	11.7	18.1	13.8	15.1	11.3	4.5	2.7	1.2	1.3	0.6	0	0	0	0	0	0	0	0.7	0	0.8
	6	0	0.2	2.9	7.1	7.3	9.8	13.5	19	14.7	13.3	6.7	3.6	0.7	0.4	0	0	0	0	0	0	0	0.8	0	0	0	0
	7	0	0.5	5.9	11	10.2	11.5	14	16.9	12	11.2	4.4	1	0.3	0	0	0.5	0	0	0.8	0	0	0	0	0	0	0
	8	0	0.4	4.9	9.4	10.1	10	12.1	15.4	9.4	10	7.7	2.5	0.9	1.4	1.1	0.9	0	0	0	0	0	0	0	0	0	3.8
	9	0	0.2	3	6.4	7.9	9.2	10.3	13.6	11.6	9.9	8.9	5.5	4.3	2.8	3.1	0.6	1.5	0.4	0	0	0	0.8	0	0	0	0
	10	0	0.3	3.1	5.6	6.6	9.1	10.3	10.2	8.5	10.3	11.1	6.2	6	3.1	3.3	0.7	2.5	0.5	0.6	0.7	0	0	0	1.3	0	0
	11	0	0.3	2	3.7	6	11.1	13.7	12	6.1	7.3	6.8	6.7	9.9	4.4	2.5	1.7	2	1.8	2.1	0	0	0	0	0	0	0
	12	0	0.2	1.2	2.4	4.6	8.6	10.8	11	6.3	7	7	5.1	8.6	5.4	3.9	7.1	1.6	2.5	4.3	1.7	0.5	0	0	0	0	0
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	350	350	350	350	350	350	360	360	360	360	360	360	150	150	150	140	140	140	140	140	140	350	350	350		
	1	350	350	350	350	350	350	350	350	360	350	360	360	360	360	360	360	360	360	350	350	350	350	350	350		
	2	350	350	350	350	350	350	350	350	350	350	360	360	360	360	360	180	360	360	360	360	350	350	350	350		
	3	350	350	350	350	350	350	360	350	360	360	360	360	170	180	180	180	180	140	140	130	360	360	350	350		
	4	350	350	350	350	350	350	350	360	360	360	130	130	140	140	140	140	140	140	140	140	140	130	140	350		
	5	340	350	350	350	350	360	360	360	360	130	140	150	140	150	150	140	140	140	140	140	140	140	130	140		
