NORTHWAY            AK - 702910                                                 														
 62 deg    58' N  141 deg    56' W - Elev  525m   LST=GMT+99 hours   *NT= -9    														
 01/73-09/02                                                                    														
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	22	1.63	0.74	1.04	1.65	1.95	2.31	2.34	2.22	1.98	1.85	1.91	1.09	0.79
	23	1.56	0.71	1.06	1.55	1.93	2.18	2.12	2.01	1.75	1.78	1.8	1.05	0.75
	24	1.54	0.73	1.09	1.55	1.9	1.98	1.99	1.86	1.87	1.77	1.82	1.05	0.76
POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	13	7	11	15	18	15	13	12	13	17	16	8	8
	1	13	7	10	14	18	27	12	12	10	15	16	8	7
	2	13	6	10	14	19	14	11	11	10	16	30	8	7
	3	14	6	12	14	19	14	12	11	23	16	21	8	8
	4	12	6	9	14	17	13	12	11	10	15	16	7	8
	5	12	6	9	18	17	15	13	13	10	16	16	8	7
	6	13	11	9	14	17	16	16	13	11	14	15	9	7
	7	14	6	9	13	21	21	20	16	15	15	16	9	7
	8	19	7	10	15	41	29	24	26	19	17	16	9	7
	9	19	6	10	25	26	33	29	22	23	23	17	9	7
	10	22	11	12	20	31	38	31	25	28	27	21	9	8
	11	24	6	11	24	32	40	41	29	28	29	23	10	8
	12	26	7	12	26	34	54	38	31	30	31	23	12	9
	13	27	7	13	27	35	52	43	32	31	32	29	12	8
	14	28	8	13	26	35	50	46	34	46	32	23	10	9
	15	26	6	13	27	33	51	42	37	34	32	22	9	8
	16	28	6	12	34	36	53	57	38	33	32	18	9	7
	17	24	8	13	20	32	48	42	35	30	25	16	9	10
	18	24	16	11	15	27	47	39	34	34	20	15	10	19																									
	19	20	7	10	15	21	40	36	37	22	16	13	8	8																									
	20	16	7	10	14	18	26	30	23	17	15	14	9	9																									
	21	16	15	11	15	19	22	25	17	14	22	17	8	8																									
	22	15	6	11	15	19	19	16	15	27	14	18	10	8																									
	23	13	7	12	14	18	16	14	14	12	14	16	13	8																									
	24	13	7	11	15	18	15	13	12	13	17	16	8	8																									
SPEED BY DIRECTION                                                              																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	2.29	2.25	2.31	2.23	2.3	2.28	2.31	2.53	2.72	2.92	2.95	3.01	2.93	2.9	2.75	2.61	2.43	2.33	2.17	2.18	2.31	2.42	2.49	2.62	2.67	2.76	2.78	2.88	3.16	3.6	3.64	3.69	3.55	3.15	2.75	2.5	2.29
	1	0	1.4	1.6	1.9	1.7	1.9	1.9	1.7	1.9	2.1	2.3	2.4	2.3	2.2	2	1.9	1.9	1.9	1.6	1.5	1.7	1.8	1.8	1.7	1.7	1.6	1.8	1.8	2	2.4	3.3	3.4	3.7	3.3	2.9	2.1	1.9	1.4
	2	0	1.6	1.7	1.6	1.8	1.7	1.8	1.9	2.1	2.3	2.7	2.8	2.9	2.7	2.6	2.6	2.2	1.9	1.9	1.7	1.7	1.8	1.8	1.8	1.9	1.8	1.8	1.8	1.9	2.6	3.5	3.8	4	3.7	2.6	2.1	1.9	1.6
	3	0	2	1.8	2.2	1.8	2	2.2	2.2	2.5	2.7	3	3.1	3.2	3.1	3.1	2.8	2.7	2.4	2.3	2	1.9	2	2.1	2	2	2.1	2.2	2.1	2.6	3	3.8	3.9	3.8	3.8	3.3	2.7	2.1	2
	4	0	2.3	2.5	2.2	2.3	2.3	2.2	2.3	2.7	2.9	3.2	3.3	3.2	3.3	3.2	3	2.8	2.7	2.5	2.4	2.4	2.4	2.5	2.6	2.6	2.8	2.7	2.8	2.9	3.1	3.6	3.8	3.9	4.2	3.6	2.9	2.6	2.3
	5	0	2.9	2.9	2.7	2.8	3	2.8	3	3	3.4	3.5	3.4	3.5	3.2	3.3	3.1	3.1	2.9	3	2.6	2.7	2.9	2.9	3	3.3	3.3	3.3	3.2	3.4	3.5	3.9	3.8	3.7	3.6	3.3	3.1	3	2.9
	6	0	2.8	2.8	2.9	2.6	2.8	2.9	2.8	3.2	3.1	3.1	3.1	2.9	3.1	3.2	3	2.7	2.7	2.6	2.7	2.6	2.8	3	3.1	3.3	3.3	3.3	3.3	3.3	3.4	3.6	3.6	3.6	3.5	3.3	3.2	3	2.8
	7	0	2.6	2.5	2.8	2.5	2.6	2.6	2.6	2.7	2.7	2.9	2.9	2.9	2.9	2.9	2.8	2.8	2.8	2.5	2.4	2.5	2.7	2.8	2.9	3	2.9	3	3	3.1	3.3	3.5	3.5	3.5	3.3	3.1	2.8	2.7	2.6
	8	0	2.3	2.3	2.3	2.5	2.6	2.4	2.5	2.8	2.8	2.9	2.8	2.9	2.9	2.8	2.8	2.6	2.5	2.5	2.3	2.4	2.5	2.5	2.9	2.7	2.8	2.9	3	2.9	3.2	3.4	3.5	3.6	3.4	3.1	2.7	2.7	2.3
	9	0	2.1	2.1	2.3	2.4	2.2	2.3	2.5	2.6	2.8	3	3	3.1	3	2.9	2.9	2.7	2.3	2.3	2.2	2.2	2.2	2.3	2.3	2.4	2.4	2.5	2.7	2.7	3.1	3.6	3.8	3.8	3.5	3.1	2.6	2.4	2.1
	10	0	1.9	1.6	1.6	2.2	1.9	2.1	2.2	2.3	2.6	2.9	3	3.1	3	2.9	2.6	2.5	2.3	2.2	2	1.9	1.9	2	1.9	1.9	1.9	2	2	2.3	2.9	3.4	3.5	3.7	3.5	3	2.5	2	1.9
	11	0	1.6	1.6	1.6	1.7	1.7	1.8	1.9	2	2.2	2.6	2.5	2.7	2.7	2.7	2.5	2.2	2	1.7	1.7	1.6	1.7	1.8	1.7	1.7	1.7	1.9	1.8	2.3	2.9	3.5	3.3	3.2	3.4	2.8	2.4	1.7	1.6
	12	0	1.5	1.6	2	1.6	1.6	1.7	1.7	1.7	1.9	2	2.1	2.3	2.2	2.3	2.1	2	1.8	1.7	1.6	1.6	1.6	1.7	1.7	1.7	1.6	1.8	1.9	2.3	3	3.9	3.6	3.7	3.1	2.7	2.3	1.6	1.5
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	35.44	1.02	0.78	0.85	0.93	1.25	1.5	2.16	2.58	2.66	3.24	3.06	3.53	3.57	2.93	2.13	1.85	1.77	1.7	2.38	1.98	1.7	1.75	2.09	2.41	2.94	3.06	3.02	3.63	5.04	8.4	9.36	6.38	3.62	2.21	1.46	1.05	1.02
	1	67.7	1.3	0.8	1	1.5	1.7	2.5	3.3	3.8	3.4	4.6	3.6	3.9	3.6	3	2.2	1.8	2.2	1.6	3.3	2.6	2.2	1.8	2.2	1.9	1.8	1.9	1.6	3	3.5	7.1	9.4	5.1	2.8	1.7	1.4	0.9	1.3
	2	58.8	1.2	0.7	1.1	1.1	1.4	1.8	3.1	2.7	3.3	3.7	2.9	3.7	3.4	2.9	1.9	2	1.5	1.9	3.5	2.8	2	1.9	2.2	2.3	2.5	2.1	2.2	2.5	3.5	7.9	9.6	7	3.5	2	1.3	0.9	1.2
	3	38.2	0.9	0.8	0.7	1.1	1.4	1.9	2.7	3.2	3.1	3.6	3.4	4.2	4.1	3.5	2.4	2.1	1.8	2.2	2.9	2.5	1.8	1.6	1.8	2.4	2.3	2.4	2.4	2.7	4.2	7.6	8.1	6	3.5	2.3	1.4	1	0.9
	4	22.8	1	0.9	0.8	0.9	1.3	1.6	2.4	2.9	3	3.6	3.4	3.4	3.8	2.9	2.1	1.8	2	1.9	2.4	2.2	1.9	1.9	2.3	2.4	2.8	2.8	2.8	3.3	4.9	7.5	8.9	5.8	3.6	2.2	1.4	1	1
	5	14.5	1.5	1	1.1	1.1	1.5	1.6	1.9	2.4	2.5	2.8	2.4	3	2.8	2.3	1.8	1.7	1.6	1.7	2.3	1.7	1.8	1.8	2.1	2.7	3.5	3.8	3.9	4.7	5.3	8.2	8.1	5.7	3.6	2.7	1.8	1.5	1.5
	6	13.7	1.2	0.8	0.9	0.9	1.1	1.3	1.5	1.9	1.8	1.9	1.9	2	2	1.8	1.5	1.4	1.4	1.4	2.1	1.8	1.6	2	2.7	3.2	4.4	4.7	4.5	4.9	6.2	8.5	9.8	6.8	4.1	2.7	1.9	1.3	1.2
	7	15.5	1.1	0.8	0.9	0.8	1	1.1	1.1	1.5	1.5	1.8	1.8	2.2	2.3	1.9	1.5	1.2	1.2	1.5	2.1	1.6	1.8	1.9	2.5	3.3	4.2	4.8	4.3	5	6.8	9.8	10.3	7	4.1	2.5	1.7	1.3	1.1
	8	18.9	1	0.8	0.7	0.9	1.1	1.1	2.1	2.3	2.5	3.4	3.2	3.5	3.2	2.8	1.9	1.8	1.7	1.3	2	1.7	1.3	1.6	2	2.5	3.1	3.1	3.6	4.2	5.5	8.3	10.5	6.9	3.9	2.3	1.5	1	1
	9	22.6	0.7	0.7	0.7	0.6	1.2	1.4	2.1	3.2	3.5	4.5	4.6	5.1	5.3	4.1	3	2.3	2.2	1.8	2.2	1.9	1.7	1.5	1.6	1.7	2.2	2.3	2.2	2.7	4.6	7.2	8.1	6.4	3	1.7	1	0.7	0.7
	10	31	0.6	0.4	0.7	0.5	0.8	1.1	1.6	2.2	2.5	3.5	3.8	4.7	4.7	3.8	2.8	2.2	1.8	1.6	1.9	1.6	1.1	1.4	1.6	1.7	2	1.9	2	2.7	4.6	10.8	12	7.8	3.9	1.9	1	0.7	0.6
	11	56.3	0.8	0.7	0.9	0.9	1.2	1.7	3.3	3	3.1	3.8	3.4	4.2	4.7	3.8	3	2.5	2.3	1.8	2.5	2.1	1.7	1.9	1.8	1.8	2	2.1	2	2.6	4.6	9.3	8.1	5.2	3.2	1.8	1.2	0.8	0.8
	12	66.9	1.3	1.1	0.9	1.4	1.9	2.5	3.3	3.8	3.2	3.4	3	3.6	4.4	3.7	2.6	2.1	2	2.4	3.1	2.4	2	1.8	2	1.8	2.2	1.8	1.6	2.4	3.5	7.3	8.6	5.5	3.3	1.8	1.3	0.9	1.3
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	35.4	14.6	21.8	12.5	7.9	4.9	1.8	0.7	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	1	67.7	15.4	9.3	3.1	1.8	1.4	0.8	0.3	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	2	58.8	15.4	13.1	5.1	3.2	2.3	1	0.6	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	3	38.2	15.8	21.3	11	6.7	4	1.8	0.8	0.1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	4	22.8	13.8	26.6	16.6	10.2	6.3	2.4	0.9	0.2	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	5	14.5	11.6	26.8	19.3	13.1	9	3.9	1.4	0.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	6	13.7	11.4	27.9	19.9	14	8.9	3	0.9	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	7	15.5	13	30.3	19.2	12.1	7	2.2	0.6	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	8	18.9	14	30	17.9	10.7	5.7	2	0.5	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	9	22.6	14.8	29.1	15.9	9.3	5.3	1.8	0.9	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10	31	16.8	23.5	13.6	8	4.8	1.5	0.6	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11	56.3	16.9	14.1	5.4	3.7	2.3	0.9	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	12	66.9	15.8	9.5	2.7	1.9	1.7	0.7	0.5	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	1.4	8.5	14.3	19.5	22.3	14.6	9.1	2.5	2.1	0.9	0.2	0.2	0	0	0.4	0.1	0.1	0.2	0	0.2	0.4	0	0.5	0.4	1.9
	1	0	3.4	8.7	9.3	12.2	17.3	16.4	10.7	3.5	3.4	1.4	0	0	0	1.4	0	0	1.9	0	0	0	0	0	4.8	5.6	0
	2	0	2.6	8.8	10.8	14.8	19.5	15.1	14.5	7	5.2	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	3	0	1.6	8.5	13.2	17.3	19	15.1	10.7	2.9	4.2	0.9	0.2	0.3	0	0	0.6	0.7	0	0	0	0	0	0	2	0	2.6
	4	0	1	7.9	14.2	19	21.7	14.5	8.6	3.2	3.5	2.2	0.4	0.8	0	0	0	0	0	0	0	1	0	0	0	1.8	0
	5	0	0.7	6.3	12.9	18.9	23.8	17.9	10.9	2.9	1.4	0.8	0.5	0	0	0	0.4	0	0	0	0	0	0	0	1.2	0	1.6
	6	0	0.7	7.2	14.8	22.4	26.2	15.1	7.7	1.9	0.8	0.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1.9
	7	0	1	9.6	17.3	23.5	24.8	13.5	6	0.7	0.4	0.1	0	0	0	0	1	0	0	0.8	0	0	1.3	0	0	0	0
	8	0	1.2	9.7	16.8	21.6	21.2	12.8	5.6	1.3	1	0.5	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	7
	9	0	1.3	10.1	16	20	20.9	12.4	10.5	2.7	2.3	1.2	0	0.3	0	0	0.6	0	0	0	0	0	1.6	0	0	0	0
	10	0	1.7	9.3	16.3	20.5	22.4	12.7	8.1	1.5	1	0.6	0.8	0.3	0	0	0.6	0	0	1	0	0	0	0	0	0	3
	11	0	3.5	11.1	13.9	19.8	22.5	15.9	8.1	1	1.9	0	0	0	0.8	0	1.6	0	0	0	0	0	0	0	0	0	0
	12	0	3.5	8.4	7.7	12	19.5	13.9	14.5	4.9	5.1	3.3	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	
	ALL	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	
	1	300	300	300	290	290	300	300	300	300	300	300	290	300	300	300	290	300	300	300	300	300	290	300	300	300	
	2	300	300	290	300	300	300	300	300	290	300	300	290	300	300	300	300	300	290	300	300	290	300	290	300	300	
	3	290	290	300	290	290	300	300	290	290	300	290	300	300	290	300	290	300	300	300	290	300	300	300	310	290	
	4	300	300	290	300	300	290	300	300	290	300	290	300	300	300	290	300	300	290	300	300	300	300	300	300	300	
	5	300	290	290	300	290	300	300	300	290	300	290	290	290	290	290	290	290	300	300	290	300	300	290	300	300	
	6	300	300	240	290	300	300	300	300	300	300	290	300	290	290	300	300	290	300	300	300	300	300	300	300	300	
	7	300	300	290	300	300	290	300	300	290	300	300	300	290	300	290	300	300	300	300	300	290	300	290	290	300	
	8	300	300	300	300	300	300	290	100	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	
	9	300	300	290	300	300	300	300	300	120	110	300	290	300	300	300	300	290	300	290	300	300	300	290	310	300	
