ILIAMNA ARPT (AMOS) AK - 703400                                                 														
 59 deg    45' N  154 deg    55' W - Elev   49m   LST=GMT+99 hours   *NT=-10    														
 01/73-09/02                                                                    						Adjusted to Alaska Timezone (GMT-9)								
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	122	191	189	139	102	68	71	54	73	116	136	181	170
	1	120	183	187	145	94	74	61	58	74	112	134	167	174
	2	119	178	186	146	104	62	61	56	67	117	134	162	177
	3	124	187	215	141	107	74	62	52	71	112	139	166	183
	4	114	175	198	133	100	65	53	45	66	109	126	163	181
	5	115	179	208	129	95	76	64	50	67	120	131	166	177
	6	126	181	188	134	99	78	71	65	69	131	129	196	205
	7	132	181	218	140	113	82	77	59	72	132	131	204	209
	8	138	187	191	151	103	101	88	67	79	136	139	189	234
	9	147	193	215	150	131	110	109	71	85	141	145	191	229
	10	157	213	212	164	145	127	105	80	102	149	158	201	228
	11	168	223	234	167	157	141	121	90	124	147	172	204	227
	12	175	206	223	175	175	159	131	102	132	181	180	201	238
	13	176	211	222	170	171	172	150	115	136	169	189	191	223
	14	183	204	227	206	171	168	153	116	150	186	182	206	233
	15	184	224	227	185	185	166	163	120	152	174	181	201	227
	16	172	215	202	158	176	156	154	112	146	171	174	188	205
	17	169	205	202	152	159	163	155	125	134	155	167	190	220
	18	156	203	169	143	148	138	142	119	127	144	158	194	197																									
	19	147	189	189	135	127	129	127	99	113	136	149	178	202																									
	20	139	194	194	127	107	101	110	80	90	123	159	202	194																									
	21	137	211	212	137	117	87	87	63	78	110	142	197	202																									
	22	132	206	181	133	125	72	76	58	70	110	157	197	188																									
	23	122	195	180	137	102	73	66	56	67	109	148	172	175																									

SPEED BY DIRECTION                                                              																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	4.38	4.41	3.73	3.02	2.72	2.67	3.17	4.64	6.44	7.38	7.18	6.16	4.99	4.09	3.95	3.78	3.62	3.45	3.35	3.27	3.55	3.98	4.45	4.42	4.28	4.14	3.83	3.39	3.51	3.83	4.06	4.3	4.66	4.45	4.11	4.1	4.38
	1	0	4.8	4.8	4.1	3.5	3.2	3	4.1	5.3	7.5	8.1	8.3	7.4	6.5	4.6	4.1	3.9	3.9	2.8	2.7	3.1	4	4.3	4.4	4.5	3.7	3.8	3.5	3.2	3.5	3.8	3.8	4.2	4.1	4	4	4.4	4.8
	2	0	4.5	4.5	4	3.3	2.9	3.1	3.6	5.5	7.7	8.7	8.4	7.4	6.2	4	4.4	4.1	3	3	2.6	3	3.8	3.6	4.2	4.3	4	3.8	3.7	3.2	3.3	3.6	4	4.2	4.3	4.2	4.3	4.2	4.5
	3	0	4.3	4.3	3.8	3	2.7	2.6	2.9	4.9	6.7	7.4	7	6	4.6	3.5	3.7	3.7	3.3	3	2.8	3.6	2.8	3.9	4.4	4	4.1	4	4	3.4	3.5	4	4	4.4	4.5	4.6	3.8	4	4.3
	4	0	3.9	3.9	3.4	2.9	2.5	2.6	2.7	3.9	5.9	7.1	6.8	5.9	4.6	3.6	3.5	3.3	3.6	3.2	3.2	3	3.3	3.2	4	4.3	4.2	4.1	3.6	3.6	3.7	4	4.3	4.7	5.4	4.7	4.4	3.8	3.9
	5	0	3.3	3	2.8	2.4	2.5	2.4	2.6	3.8	5.2	6.5	6.6	5.6	4.7	4	3.9	3.9	3.9	3.7	3.6	3.4	3.7	3.9	4.7	4.5	4.3	4.4	3.8	3.5	3.3	3.6	4.2	4.5	4.4	4.2	3.6	3.5	3.3
	6	0	3.3	3	2.4	2	2.3	2	2.8	3.4	4.8	6.3	6.2	5.5	4.6	4.2	4.2	4.1	3.8	3.8	3.7	3.3	3.6	4.1	4.5	4.6	4.7	4.7	4.2	3	2.9	3.3	3.3	3.7	4.2	3.7	3.7	3.3	3.3
	7	0	3	3	2.6	2	2.1	2.1	2.1	3.4	4.1	5.6	5.7	5	4.3	3.9	3.8	3.6	3.5	3.4	3.2	3	3.1	3.7	4.1	4.3	4.6	4.4	4.1	3.2	3.1	3.4	3.8	4.1	4.1	4.1	3.5	3.1	3
	8	0	3.2	3	2.7	2.5	2.1	2.2	2.4	3.5	5	6.2	6.4	5.5	4.7	3.8	3.5	3.4	3.4	3.2	3.2	3.4	3.6	4.1	4.4	4.5	4.2	4.1	3.9	3.3	3.4	3.8	4.1	4.1	4.5	4.7	4.1	3.1	3.2
	9	0	3.6	3.6	3.1	2.7	2.5	2.5	3.2	4.6	6	7.1	7.1	6.8	5.7	4.3	4	3.5	3.2	3.3	3.4	3.6	3.9	4.1	4.5	4.4	4.1	3.8	3.7	3.4	3.7	4	4.1	4.3	4.9	4.8	3.9	4	3.6
	10	0	4.4	4.5	3.9	3.2	2.8	2.7	3.5	4.7	6.6	7.9	7.9	6.5	6	4.8	4.4	3.9	4.3	3.5	3.6	3.3	4.2	4.7	5	4	4.1	3.6	3.6	3.5	3.7	3.9	4.2	4.6	5.3	5.1	4.6	4.2	4.4
	11	0	4.6	4.8	4.2	3.4	3.1	3	3.9	5.8	7.7	8.6	8.8	8	6.9	5.5	5	4.2	3.9	3.4	4	3.2	4	4.5	4.9	4.9	3.9	3.9	3.7	3.6	3.8	4	4.2	4.4	4.7	4.4	4.2	4.3	4.6
	12	0	4.9	4.9	4.2	3.4	3.2	3.3	4.1	5.8	7.7	8.6	8.8	8.1	6.2	5.1	4.8	4.1	3.6	3.2	3.7	3.2	3.7	4.6	4.7	4.7	4.3	4.1	3.9	3.7	3.7	4.1	4	3.7	4.1	3.8	4	4.4	4.9
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	5.32	6.65	5.75	3.11	1.67	1.4	1.21	1.36	1.85	4.19	8.43	8.38	4.66	3.06	1.89	1.77	1.43	1.41	1.32	1.25	0.95	1.04	1.23	1.78	2.24	2.92	2.97	2.5	1.88	1.86	2.26	2.69	2.36	2.61	2.65	3.21	4.06	6.65
	1	4.1	12	9.9	4.8	2.4	1.7	1.4	1.5	2.5	6	8.9	8.2	3.6	1.6	0.8	0.5	0.3	0.3	0.3	0.3	0.3	0.4	0.6	0.8	1.1	1.7	1.9	1.9	1.6	1.5	1.6	2	1.8	2.3	2.7	4.3	6.6	12
	2	6.4	10.8	9.6	4.9	2.6	1.9	1.6	1.5	2.2	5.4	9.7	7.3	3	1.8	0.8	0.8	0.6	0.5	0.4	0.4	0.4	0.6	0.6	0.8	1.4	1.9	1.9	2	1.4	1.5	1.9	2.5	2.3	2.4	2.9	4.4	5.5	10.8
	3	6	7.8	7.3	4.4	2.4	2.1	1.7	1.8	2.6	6.2	9.2	7.7	3.6	2.1	1.2	1	0.9	0.9	0.8	0.8	0.8	0.7	0.9	1.6	1.9	2.8	2.5	2.2	1.7	1.6	2.3	3	2.1	2.2	2.2	2.8	4.3	7.8
	4	6.7	4	4.2	2.7	2.1	1.6	1.6	1.7	2	4.9	9.1	8.9	5.6	3.2	1.9	1.5	1.1	1.3	1.5	1.5	1.2	1.2	1.3	1.8	2.4	2.7	2.9	2.4	2	2.2	2.8	3.2	2.5	2.9	2.8	2.7	2.6	4
	5	5.8	2.3	1.9	1.5	1	1.1	1.1	1.6	1.7	3.6	7.7	10.5	7.7	5.2	3.2	3	2.7	2.9	2.7	2.4	1.7	1.5	1.7	2.3	2.5	3	3.1	2.4	1.7	1.8	2.3	2.2	2.2	2.2	2	2	1.9	2.3
	6	6.8	1.3	1.1	1	0.7	0.8	0.9	1.3	1.7	3.1	8.8	10.1	7.6	6	4.4	4.3	3.4	3.4	3.1	2.7	1.8	1.8	2	2.8	3.4	4.3	4.2	3	1.5	1.3	1.2	1.2	1.2	1.1	1.2	1.3	1.1	1.3
	7	7.3	1.4	1.1	0.9	0.8	0.9	0.8	0.9	1.3	2.6	6.7	9.3	6	5.4	3.7	4.1	3.3	3.4	3.1	2.9	2	2	2.1	3.3	4.5	5.7	5.5	3.4	2.1	1.5	1.6	1.7	1.2	1.3	1.2	1.1	1.2	1.4
	8	6.1	2.4	1.9	1.4	1.1	1.1	1	1.3	1.3	3.2	7.6	9	5.6	4.3	2.6	2.4	2	1.9	1.9	1.7	1.4	1.9	1.9	3.1	3.9	4.9	4.7	3.7	2.5	2.1	2.3	2.6	2.5	2.4	2.3	2.1	2	2.4
	9	4.7	4.6	3.7	2.7	1.4	1.3	1.4	1.5	2.1	4.2	9.6	8.9	4.9	3	1.7	1.2	1.2	1.1	0.9	1	0.8	1.2	1.6	2.1	2.5	3.1	3.1	2.7	2.2	2.2	2.3	2.9	3.1	3.6	3	3.5	3.6	4.6
	10	3.3	9.4	8.7	4.6	1.9	1.5	1	1	1.4	3	7.4	6.5	2.6	1.5	0.7	0.8	0.5	0.4	0.4	0.4	0.3	0.5	0.8	1.1	1.1	1.5	1.9	1.9	1.9	2.3	3.3	4.6	4.4	4.8	4.9	5.1	6	9.4
	11	3	13.3	11.2	4.5	2.1	1.4	1	1.1	1.6	3.4	8	6.5	2.6	1.1	0.7	0.7	0.5	0.4	0.2	0.3	0.3	0.4	0.5	0.7	0.9	1.2	1.6	1.7	1.8	2	2.7	3.5	2.8	3.4	3.6	4.7	7.7	13.3
	12	3.6	11.3	9.2	4.2	1.8	1.4	1.1	1.2	1.9	4.9	8.6	7.4	3.1	1.3	0.9	0.8	0.6	0.3	0.4	0.4	0.3	0.3	0.7	0.7	1.1	1.8	2	2.4	2.2	2.3	2.8	3	2.4	2.7	3.3	4.6	6.6	11.3
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	5.3	8.6	15.6	15.4	14.4	12.3	9.2	7.5	3.8	2.8	2.1	1.2	0.9	0.4	0.3	0.2	0.1	0	0	0	0	0	0	0	0	0												
	1	4.1	6.5	13.7	15.1	14.2	12.6	9.9	8	4.7	3.4	2.7	1.8	1.2	0.7	0.6	0.3	0.2	0.1	0.1	0	0	0	0	0	0	0												
	2	6.4	8.1	15.6	14.2	13.2	10.6	8.3	7	4.2	3.4	3	2	1.6	0.8	0.5	0.4	0.2	0.2	0.1	0	0	0	0	0	0	0												
	3	6	9.1	16.9	15.9	13.6	11.5	8.1	6.6	3.9	2.8	2	1.4	0.9	0.5	0.3	0.1	0.1	0	0	0	0	0	0	0	0	0												
	4	6.7	9.6	16.9	14.9	13.2	11.3	8.5	7.4	3.9	3	2.1	1.1	0.7	0.3	0.2	0.1	0	0	0	0	0	0	0	0	0	0												
	5	5.8	9.5	16	15.2	14.8	13	9.5	7.4	3.4	2.3	1.6	0.6	0.5	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0												
	6	6.8	9.6	15.2	15	14.6	12.7	10.1	8.1	3.5	2.3	1.3	0.5	0.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0												
	7	7.3	11.6	17	16.1	15.2	12	9.4	6.2	2.7	1.5	0.8	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	8	6.1	10.7	17.3	15.8	14.6	12.4	8.9	6.9	2.9	1.8	1.2	0.7	0.4	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0												
	9	4.7	8.7	16.5	15.3	13.4	12.2	9.2	8	3.9	2.9	2.3	1.2	1	0.3	0.1	0.1	0	0	0	0	0	0	0	0	0	0
	10	3.3	6.5	15.2	16.1	15.5	13.1	9.9	8.1	4	2.9	2.1	1.1	0.8	0.5	0.4	0.3	0.1	0	0	0	0	0	0	0	0	0
	11	3	5.9	13.4	15.8	16.1	13.2	9.2	8.2	4.1	3.3	2.7	1.7	1.4	0.7	0.6	0.4	0.2	0.1	0.1	0	0	0	0	0	0	0
	12	3.6	6.5	13.2	15.3	14.7	12.4	9.5	7.8	4.5	3.6	3.2	1.9	1.6	0.9	0.6	0.3	0.2	0.1	0.1	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	0.1	0.9	2.5	5	7.9	10.2	13.3	9.7	9.9	10	7.6	7.3	4.5	3.7	2.6	1.5	0.9	0.9	0.5	0.2	0.2	0.2	0.1	0.1	0.2
	1	0	0.1	0.6	1.9	3.8	6.3	8.4	10.9	9	9.2	9.8	8.6	7.9	5.6	5.7	4	2.7	1.7	1.7	0.5	0.3	0.4	0.6	0.2	0	0.3
	2	0	0.1	0.7	1.7	3.4	5.1	6.8	9.2	7.9	9.1	10.9	9.6	9.8	6.3	5.1	4.1	2.2	2.7	2.1	0.9	0.8	0.8	0.5	0.2	0	0
	3	0	0.1	1	2.5	4.7	7.4	8.9	11.6	9.8	10	9.6	9.1	7.5	5.3	3.9	2.4	1.7	1	0.9	1	0.2	0.5	0	0	0.3	0.4
	4	0	0.1	1.1	2.7	5.1	8.2	10.6	14.7	11.3	12.1	11.3	7.8	6.4	3.3	2.8	1.3	0.1	0.4	0	0.2	0	0	0	0	0	0.5
	5	0	0.1	1.2	3.1	6.5	10.7	13.4	17	11.3	10.4	9.9	5.1	5.2	2.9	1.7	0.7	0.3	0	0	0.2	0	0	0	0	0	0
	6	0	0.1	1.2	3.3	6.8	11.1	15.1	19.6	12	11.2	8.6	4.5	3.2	1.5	0.4	0.4	0.3	0	0	0	0	0	0	0	0	0.6
	7	0	0.2	1.7	4.5	9.2	13.4	18.1	19.3	12.1	9.2	6.5	2.4	1	0.1	0.1	0	0.2	0	0	0	0	0	0	0.5	0	1.4
	8	0	0.2	1.4	3.6	7.1	11.3	13.9	17.4	10.6	9.2	8.2	6.2	5	1.9	1.3	0.8	0.2	0.3	0.4	0	0.3	0	0	0.4	0.5	0
	9	0	0.1	1	2.5	4.7	8	10.4	14.7	10.3	10.6	11.6	8.1	8.6	3.2	1.6	1.1	0.7	0.1	0.8	0.8	0.2	0	0	0.3	0	0.4
	10	0	0.1	0.8	2.5	5.2	8	10.4	13.6	9.8	10	9.4	6.5	6.8	4.9	5	3.9	1.5	0.4	0.9	0.3	0	0	0	0	0	0
	11	0	0.1	0.6	2	4.4	6.8	8	11.4	8.3	9.2	10.3	8.8	9.2	6	5.7	4.4	2.5	0.9	1	0.3	0	0	0	0	0	0
	12	0	0.1	0.5	1.8	3.8	6	7.7	10.1	8.4	9.3	11	8.9	9.7	6.9	5.4	3.6	2.6	0.8	1.5	0.7	0.6	0.2	0.4	0	0	0
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	90	90	90	90	90	360	360	360	360	100	100	100	100	100	100	100	100	100	100	100	100	90	90	90		
	1	360	360	90	360	90	90	360	360	360	360	360	360	10	10	360	360	360	360	10	360	360	360	360	360		
	2	360	360	360	90	360	90	360	360	360	360	360	360	360	10	10	90	90	100	10	90	90	90	90	360		
	3	90	80	360	360	90	360	360	360	360	360	360	10	100	100	100	90	90	90	90	90	90	90	90	90		
	4	90	90	90	90	90	360	90	10	10	100	100	90	100	110	100	100	110	100	100	100	90	90	90	90		
