CHULITNA            AK - 702606                                                 														
 62 deg    53' N  149 deg    50' W - Elev  381m   LST=GMT+99 hours   *NT=-10    														
 11/78-09/02                                                                    						Adjusted to Alaska Timezone (GMT-9)								
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	1981	35	264	-1	23	-1	12	0	-1	3	-1	-1	-1	-1
	1982	10	-1	22	0	9	5	-1	-1	-1	-1	-1	-1	-1
	1983	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	72	76	80
	1984	63	98	180	54	65	46	31	23	40	34	56	66	48
	1985	69	108	154	61	71	33	77	20	16	24	121	93	45
	1986	85	108	102	131	114	53	41	41	29	45	95	127	82
	1987	67	124	151	94	70	35	45	28	40	36	34	75	70
	1988	63	81	117	60	86	16	22	17	13	35	105	133	60
	1989	79	214	100	118	38	67	37	37	21	80	68	151	80
	1990	84	118	162	81	39	17	85	27	26	27	94	198	115
	1991	60	70	132	66	55	64	39	29	57	32	46	73	33
	1992	47	36	57	41	63	39	36	21	23	53	48	55	80
	1993	46	85	50	36	26	27	24	31	16	44	81	60	59
	1994	78	100	187	125	43	42	48	22	23	43	58	113	98
	1995	76	98	157	119	30	29	26	14	-1	-1	-1	-1	73
	1996	35	59	48	31	15	10	9	5	28	20	35	37	80
	1997	51	76	22	90	29	44	52	23	26	41	86	64	56
	1998	48	109	86	33	24	28	22	12	20	24	66	67	93
	1999	60	119	162	58	46	52	30	23	33	26	51	94	73
	2000	41	83	48	39	52	44	18	22	27	31	41	40	57
	2001	56	42	42	45	5	16	69	51	59	38	72	81	122
	2002	33	62	37	28	21	28	36	46	14	0	-1	-1	-1
NUMBER OF SPEED OBSERVATIONS BY YEAR                                            														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	ALL	40116	3715	3443	3838	3365	3325	3171	3217	3075	2761	3268	3427	3511
	1978	48	0	0	0	0	0	0	0	0	0	0	2	46
	1979	859	63	51	86	70	66	81	90	43	64	83	83	79
	1980	287	65	89	67	15	13	24	6	3	2	1	0	2
	1981	13	1	0	7	0	2	1	0	2	0	0	0	0
	1982	7	0	2	2	2	1	0	0	0	0	0	0	0
	1983	699	0	0	0	0	0	0	0	0	0	236	243	220
	1984	2652	236	228	230	247	216	195	219	211	207	233	234	196
	1985	2644	205	189	229	208	216	180	199	198	220	252	273	275
	1986	2384	263	225	263	232	231	176	173	167	145	167	165	177
	1987	2202	188	180	197	169	204	172	185	186	166	177	185	193
	1988	2182	199	180	202	184	190	171	185	179	178	193	195	126
	1989	1781	120	112	116	126	193	171	183	166	160	176	151	107
	1990	2056	190	170	184	159	156	166	162	169	176	198	171	155
	1991	1934	186	171	171	173	181	143	149	161	91	116	194	198
	1992	1877	208	182	205	193	165	139	112	115	113	166	122	157
	1993	1847	167	103	150	162	157	128	162	148	136	178	177	179
	1994	1842	173	162	179	167	160	156	133	128	127	147	165	145
	1995	874	141	111	114	125	91	98	29	0	0	0	0	165
	1996	1958	228	204	211	178	13	134	176	165	128	156	177	188
	1997	2228	183	170	164	178	181	203	198	189	184	188	203	187
	1998	2373	202	201	216	202	200	193	195	199	208	173	208	176
	1999	2304	189	128	210	139	211	197	209	235	202	192	165	227
	2000	2487	188	191	229	214	225	219	219	201	204	163	219	215
	2001	1136	198	190	204	2	40	45	78	67	46	73	95	98
	2002	1442	122	204	202	220	213	179	155	143	4	0	0	0
NUMBER OF SPEED OBSERVATIONS BY HOUR                                            														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	6	0	1	0	2	0	0	0	0	0	1	1	1
	1	44	12	6	13	4	1	3	1	1	0	2	0	1
	2	0	0	0	0	0	0	0	0	0	0	0	0	0
	3	11	0	0	0	1	1	2	1	1	2	3	0	0
	4	66	11	7	10	5	2	3	5	1	3	3	10	6
	5	2251	106	108	127	270	277	250	212	225	223	244	107	102
	6	4426	396	371	387	388	398	348	339	369	352	349	348	381
	7	4724	409	372	464	389	402	409	405	390	360	393	361	370
	8	2503	355	349	410	155	80	65	98	91	58	133	355	354
	9	628	21	21	21	33	97	78	71	70	80	66	28	42
	10	600	82	78	90	75	11	15	10	4	9	51	89	86
	11	2844	110	101	122	282	362	368	354	326	306	300	106	107
	12	1975	358	317	319	116	25	16	53	47	24	77	304	319
	13	2695	103	107	117	246	358	329	344	321	289	292	88	101
	14	1892	306	278	299	136	38	33	47	48	29	78	296	304
	15	2639	114	119	125	243	288	347	338	309	266	282	90	118
	16	1783	314	267	296	111	38	26	40	37	23	76	280	275
	17	668	32	44	52	31	109	72	68	57	70	69	32	32
	18	598	88	84	96	75	13	8	9	6	4	42	91	82
	19	2815	110	101	111	270	356	354	360	348	285	318	91	111
	20	1917	332	287	318	120	33	22	40	31	23	83	330	298
	21	3083	116	137	136	292	399	389	381	363	321	321	110	118
	22	1790	322	266	300	109	24	23	28	23	20	79	306	290
	23	158	18	22	25	12	13	11	13	7	14	6	4	13

SPEED BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	4.33	-1	0	-1	3.3	-1	-1	-1	-1	-1	5.1	6.6	7.7
	1	3.97	4.37	6.03	2.3	6.47	2.5	1	2.5	1.5	-1	6.6	-1	7.7
	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
	3	2.38	-1	-1	-1	0	6.7	1.55	0	4.1	1.55	3.07	-1	-1
	4	3.39	3.92	5.6	3.91	2.66	2.05	0.7	1.04	0	0.7	4.1	4.05	3.78
	5	2.88	4.19	3.3	3.35	3.24	2.48	2.02	1.81	2.16	2.67	3.86	3.39	4.13
	6	3.25	4.14	4.13	3.78	3.33	2.52	2.14	1.7	2.21	2.71	4.08	4.21	3.9
	7	3.26	4.22	4.09	3.61	3.4	2.62	2.23	1.81	2.23	2.86	3.95	4.41	3.84
	8	3.77	4.15	4.48	3.83	3.75	2.97	1.73	1.93	2.02	2.92	3.92	4.15	3.83
	9	2.97	4.13	5.26	2.84	3.62	3.01	2.03	2.13	2.03	2.78	3.97	3.86	3.57
	10	4.04	4.35	4.81	4.18	4.09	3.32	2.07	1.65	1.67	1.88	4.08	4.21	3.72
	11	3.17	4.3	3.98	3.25	3.21	3.24	3.11	2.51	2.63	2.85	3.72	3.63	3.9
	12	3.92	4.19	4.27	3.79	3.62	1.76	3.5	2.19	2.49	2.81	4.28	4.34	3.77
	13	3.35	4.31	3.35	3.45	3.27	3.55	3.48	3.03	2.92	2.91	3.55	3.91	3.96
	14	3.78	4.05	4	3.58	3.68	3.12	3.25	3.03	3.01	2.73	4.13	4.07	3.63
	15	3.44	4.44	3.52	3.2	3.29	3.61	3.69	3.33	3.17	2.88	3.38	3.56	4.25
	16	3.73	3.99	3.98	3.56	3.5	2.96	4.4	3.77	2.56	2.77	3.52	3.89	3.62
	17	3.44	4.72	3.89	2.47	2.98	3.54	3.53	3.32	3.15	2.83	3.74	3.72	4.2
	18	3.89	4.1	4.34	3.59	4.15	2.75	3.27	3.59	3.52	0.52	3.93	4.05	3.62
	19	3.27	4.07	3.68	2.97	2.88	3.29	3.73	3.45	2.64	2.59	3.33	3.84	4.18
	20	3.86	4.2	4.66	3.31	3.37	2.74	3.44	3.15	2.5	1.86	3.81	4.18	3.66
	21	2.97	3.99	3.76	3.61	2.5	2.58	2.88	2.71	2.42	2.63	3.68	3.55	4.18
	22	3.94	4.21	4.61	3.7	3.57	1.82	3.63	1.91	1.17	2.59	4.38	4.26	3.66
	23	3.48	4.98	7.04	2.52	2.58	1.49	0.87	2.15	1.8	4.29	2.53	3.43	4.04

POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	112	-1	0	-1	83	-1	-1	-1	-1	-1	77	166	264
	1	109	126	156	36	312	9	2	9	2	-1	166	-1	264
	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
	3	33	-1	-1	-1	0	185	9	0	42	9	32	-1	-1
	4	68	93	153	83	37	21	2	5	0	2	48	74	65
	5	40	88	55	53	43	28	17	15	26	37	61	49	69
	6	58	105	98	73	50	28	18	13	23	32	80	96	72
	7	59	102	105	73	58	31	18	13	23	37	73	106	66
	8	80	95	126	80	70	42	14	20	22	41	70	92	74
	9	44	112	171	37	57	43	16	14	15	32	68	72	56
	10	86	100	138	91	72	39	18	23	44	48	70	79	78
	11	47	103	89	51	41	39	54	21	26	38	64	54	78
	12	84	101	106	78	64	16	51	19	32	27	87	103	67
	13	45	84	55	53	42	47	42	30	34	32	58	63	75
	14	77	79	94	62	67	53	38	34	40	31	166	93	67
	15	54	92	88	52	46	49	54	38	39	35	55	109	93
	16	73	82	94	65	50	39	76	54	33	27	61	81	69
	17	67	129	113	33	44	60	47	34	34	34	143	71	126																									
	18	75	84	99	59	95	25	45	41	54	1	68	79	62																									
	19	58	85	166	47	42	59	71	45	26	57	52	60	94																									
	20	84	95	133	54	66	36	46	35	29	18	68	94	84																									
	21	42	82	120	45	28	27	31	28	26	31	67	55	83																									
	22	88	95	144	73	73	26	55	22	9	36	88	93	67																									
	23	104	115	425	56	70	13	5	20	9	77	29	36	61																									

SPEED BY DIRECTION                                                              																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	3.85	3.85	4.23	4.38	4.28	4.47	4.6	4.74	4.64	4.25	4.03	3.98	3.75	3.67	3.47	3.13	3.18	3.15	3.51	3.33	3.29	3.14	3.49	3.25	3.31	3.19	3.21	3.25	2.99	2.98	3.16	2.79	2.72	2.8	2.81	3.42	3.85
	1	0	4	4.1	4.7	4.7	4.7	4.9	4.9	4.9	4.9	4.6	5.1	5.3	5.9	4.7	5.5	3.4	4.3	3.2	3.7	3.5	3.3	2.8	4.9	3	3.1	2.9	3.3	4.8	3.6	2.5	7.2	2	2.6	2	2	5.7	4
	2	0	3.9	4.2	4.6	4.7	4.6	5.4	5.2	5.5	5.5	5.1	4.5	4.6	4.1	2.4	2.4	3.1	2.3	2.8	3.9	3.9	4.4	3.2	3.5	3.6	3.5	3.9	3.5	3.3	2.7	2	2.5	1.5	-1	3.1	4.3	3.9	3.9
	3	0	3.4	3.6	4.1	4.6	4.3	4.3	4.6	4.8	4.8	4.6	5	3.3	4.8	3.7	3.4	2.3	2.9	3.5	3.1	3.3	3.2	3.2	4.5	2.6	3.2	2.9	3.4	3.4	3.1	3	2.5	2.3	2.6	2.4	2.8	3.8	3.4
	4	0	3.5	3.3	3.7	4	4.2	4.2	4.3	4.5	4.6	3.9	3.7	4.3	3.8	2.9	3.3	3	3	2.9	3.1	3	2.9	3.2	3.5	3	3	3.2	3.5	3	2.8	2.9	3.5	2.5	2.8	3	2.6	2.8	3.5
	5	0	3.6	3.3	4	4.3	4	4	4	3.9	3.9	3.7	4.4	3.6	2.9	3.3	3.1	2.6	3.1	3	3.5	3.3	3.2	3.4	3	3.7	3.3	3.1	3.2	3.2	2.9	2.7	3.6	2.8	3	2.9	2.6	3.3	3.6
	6	0	3	3.3	3.9	4.1	4	3.9	3.6	4.2	3.5	3.8	2.9	3.7	3.6	3.4	3.7	3.7	3.8	3.4	4	3.9	3.6	3.3	3.6	3.2	3.5	3.4	3.6	3.6	3.3	3.4	3	3.2	3	3.5	3.4	3.2	3
	7	0	3.6	3.4	3.6	3.4	3.4	3.7	3.9	3.6	3.9	3.3	3.5	3.5	3.2	4.1	3.9	3.7	3.1	3.2	3.7	3.1	3.2	3.1	3	3.2	3.3	3.3	3.1	3.2	3.1	3.1	2.7	3	2.4	2.5	2.8	3.1	3.6
	8	0	3.3	3.3	3.9	3.8	3.9	3.5	3.8	4.4	3.7	3.6	3.2	3.7	3.4	3.5	3.3	3.2	2.7	3.2	3.2	3.2	3.3	2.9	3.6	3	3.3	3.1	3.1	3	2.6	2.7	2.6	2.7	2.8	2.2	2.6	2.4	3.3
	9	0	3.6	3.1	4.1	3.8	3.7	3.7	3.9	3.9	4.2	3.5	3.9	3.2	3.1	2.6	3.1	2.8	2.4	3	3.2	3.2	3	3.3	3.4	3.6	3.2	2.9	2.9	3	2.7	2.7	4.3	2.7	2.1	3	2.5	2.4	3.6
	10	0	4.6	4.2	3.9	4.3	4.1	4.2	4.5	4.8	4.5	4.3	3.7	4.3	3.4	7.3	3.8	2.9	2.8	2.4	2.6	3.3	2.9	2.8	3.6	3	3.1	3	2.6	2.8	2.4	2.8	5.1	2.7	2.8	3.3	2.8	2.3	4.6
	11	0	4.6	4.4	4.7	4.5	4.5	4.7	4.7	5.1	4.8	4.9	3.9	4.3	4.5	2.8	3.1	1.9	3.3	2.5	2.8	3.6	3.4	3.2	4.8	3.9	3.7	4.1	3.2	2.8	3.8	2	2	3.2	2.5	3.3	3.3	3.8	4.6
	12	0	4.4	4.8	4.5	4.6	4.5	4.4	4.8	4.6	4.6	4.2	3.8	3.9	4.1	2.9	2.9	2.4	3.8	3.5	3.5	3	4	3.2	3.6	3.3	3.2	3.2	2.8	3.4	3.4	3.5	3	3.1	2.5	3.1	2.7	3.4	4.4
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	16.58	4.07	2.31	4.45	5.92	9.85	9.76	14.96	11.13	4.58	3.09	0.94	0.6	0.62	0.42	0.67	0.31	0.36	1.77	2.2	2.44	1.6	2.69	1.66	1.97	2.13	1.13	1.43	2.53	1.08	0.66	0.55	0.39	0.33	0.24	0.43	0.75	4.07
	1	10.8	6.1	1.6	4.8	7.2	11.5	13.2	19.7	15.7	6.5	3.4	0.7	0.5	0.3	0.2	0.3	0.2	0.2	0.6	0.5	1.1	0.8	1	0.6	0.7	0.6	0.4	0.3	0.2	0.1	0.1	0.1	0.1	0	0.1	0.1	0.6	6.1
	2	14.8	4.1	2.6	5.7	7.4	10.9	14.6	20.3	14.6	5.1	3.7	1.2	0.5	0.4	0.2	0.3	0.1	0.2	0.3	0.9	0.7	0.5	0.9	0.6	0.8	0.7	0.2	0.5	0.5	0.1	0	0	0	0	0.1	0.1	0.9	4.1
	3	16.6	6.7	2.8	5.2	5.6	10	13.6	22.5	12.3	4.6	3.2	0.9	0.5	0.5	0.2	0.3	0.1	0.2	0.8	1	1.1	0.7	0.8	0.6	0.7	0.6	0.6	0.5	0.7	0.4	0.3	0.2	0.1	0.1	0.2	0.2	1.1	6.7
	4	15.4	7.1	2	5	5.6	8.6	11.3	16.9	10.9	4.6	3.7	1.1	0.7	0.8	0.3	0.7	0.4	0.6	1.1	2.7	1.8	1.2	1.3	0.8	0.8	1.1	0.4	0.8	1.8	1	0.4	0.6	0.6	0.5	0.3	0.9	1.7	7.1
	5	17.9	3.7	3.3	5.7	4.8	7.7	7.1	10	7	2.3	3	0.8	0.8	1	0.4	1.1	0.5	0.6	4.1	4.1	3.9	2.5	3.8	2.1	3.1	2.9	1.4	2	3.1	1.4	1.1	0.8	1	0.5	0.4	1	1.4	3.7
	6	19.4	2.7	1.5	2.7	2.6	4.4	2.7	4.1	3.9	1.5	1.5	0.5	0.5	1.3	0.7	1.5	0.9	0.9	4.8	5.2	5.5	4.3	5.9	4.6	5	5.2	3.2	3.7	7.9	3.5	1.8	1.9	1	0.9	0.4	0.8	0.8	2.7
	7	22.1	1.6	0.9	1.8	1.9	3.4	2	3.5	3.5	1	2	0.8	0.5	0.7	1.1	1.6	0.5	0.6	4.2	6.5	7.2	3.5	7.8	4.1	5.3	6.1	3.7	5.1	8.9	3.4	2.1	1.6	0.6	0.6	0.5	0.8	0.8	1.6
	8	24.7	2.4	1.7	3	4	7	3.5	6	4.6	2.5	2.1	0.5	0.7	0.9	1.3	1.7	0.4	0.5	3.5	3.2	5.4	3.5	7.2	3.9	4.6	6.5	2.2	3.2	6.3	2.4	1.6	1.1	0.6	0.6	0.5	0.5	0.6	2.4
	9	22.1	1.3	2.3	5	5.9	11	8.2	11.1	9.6	4.7	3.3	1.2	0.8	0.7	0.7	0.8	0.5	0.4	2.5	2.8	3.3	2.4	3.8	2.1	2.4	2.6	1.6	1.3	3.1	1.1	0.8	0.5	0.6	0.5	0.3	0.7	0.5	1.3
	10	11.1	3.8	3	4.2	8.6	13.9	11.9	17.9	14.1	6.2	3.3	1.5	0.7	0.3	0.3	0.1	0.2	0.1	0.5	0.6	0.9	0.6	1.2	1	0.8	0.6	0.5	0.7	0.7	0.4	0.2	0.2	0.3	0.4	0.1	0.1	0.1	3.8
	11	12.3	3.8	3.5	3.7	8	13.6	11	21	17.7	7.6	3.6	1.1	0.6	0.3	0.1	0.1	0.1	0.2	0.1	0.3	0.2	0.2	0.7	0.4	0.6	0.5	0.2	0.2	0.2	0.1	0	0.1	0.1	0.1	0.1	0.1	0.1	3.8
	12	14.5	3.6	2.2	5.8	7.7	13.7	13.3	18.9	14.8	6.5	3.7	1	0.4	0.4	0.1	0.2	0.2	0.1	0.4	0.6	0.6	0.4	0.8	0.7	0.9	0.7	0.3	0.4	0.2	0.3	0.2	0.1	0.1	0	0.1	0.2	0.4	3.6
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	16.6	2.3	22.9	17.2	15.5	11.9	6.5	4.6	0.8	0.7	0.5	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	1	10.8	1.4	16.3	15.4	17.3	15.9	9.9	8.9	1.6	1.1	0.7	0.2	0.2	0	0	0.1	0	0	0	0	0	0	0	0	0	0												
	2	14.8	1.8	14.9	13.1	15.9	14.1	9.6	9.1	1.8	2.1	1.9	0.5	0.3	0.1	0	0.1	0	0	0	0	0.1	0	0	0	0	0												
	3	16.6	1.6	19.4	18	17.4	12.2	6.9	4.8	0.8	1.1	1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	4	15.4	2	24.8	20.7	16.3	10	5.7	3.6	0.4	0.7	0.2	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	5	17.9	2.9	30.4	19	13.6	8.4	4.5	2.5	0.2	0.3	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	6	19.4	2.8	27	20.5	14.9	9.5	3.8	1.5	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0												
	7	22.1	3.6	33.6	17.9	12	6.6	2.3	1.4	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	8	24.7	3.6	31	18.9	11.4	5.3	2.5	1.9	0.3	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	9	22.1	3.3	30.4	18.3	11.8	7	4.1	2.1	0.3	0.4	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10	11.1	2	22.6	17.1	15.9	14.8	8.6	5.5	1	0.6	0.4	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
	11	12.3	2	13.1	14.5	19.9	18.2	10.1	6.2	1.2	1.1	0.9	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0
	12	14.5	1.5	16.4	14.2	18	18.3	8.7	6.3	0.9	0.6	0.4	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	0.1	3.2	6.2	12.2	16.6	16.4	19.9	4.6	6.1	5.7	2.3	2.2	0.2	0.2	0.5	0.1	0	0.3	0	0.6	0.4	0	0.6	1.4	0.4
	1	0	0	1.5	3.7	9.1	14.8	16.8	25.9	6.3	6.1	4.9	2.6	2.6	0	0.6	1.3	0	0	1.2	0	0	0	0	0	2.5	0
	2	0	0	1.2	2.7	7	11.2	13.7	22.2	6	9.7	11.6	4	3.1	0.8	0.5	1.1	0	0	0	0	2.6	0	0	0	0	2.6
	3	0	0	2.6	6.2	13.1	16.1	16.3	19.5	4.4	8.6	10.6	1.9	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
	4	0	0.1	4.1	9	15.2	16.7	17	18.1	2.4	6.7	3.1	3.2	3	0	0	0	1.5	0	0	0	0	0	0	0	0	0
	5	0	0.1	6.6	10.5	16.4	17.6	17.2	15.6	1.6	3.8	3.1	1.3	1.9	0	0	0	0	0	0	0	0	4.2	0	0	0	0
	6	0	0.1	5.9	11.4	18.2	19.9	14.4	9.7	1.9	2.7	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	14.1	0
	7	0	0.2	10.5	14.3	20.9	20.3	13	12.8	3.1	2.3	1.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	8	0	0.2	9	14.4	18.9	15.4	13.3	17.1	4	3.3	2.4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	9	0	0.2	7	10.8	15	15.7	16.6	14.8	3.1	5.3	1.2	0.8	0	1.5	0	0	0	0	0	0	0	0	0	0	8.1	0
	10	0	0.1	2.8	5.6	11	17.9	18.9	20.2	5.4	4.6	4.2	1.9	1.7	0	0	0	0	0	0	0	0	2.4	0	3.3	0	0
	11	0	0	1.3	3.8	11.2	18	18	18.8	5	6.2	6.9	3.6	4.4	0	0	0	0	0	1.2	0	1.6	0	0	0	0	0
	12	0	0	2	4.4	12.1	21.8	18.5	22.7	4.6	4.2	3.5	1.1	2.3	0	0	0	0	0	0	0	0	0	0	2.8	0	0
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	-1	-1	-1	-1	-1	40	60	60	60	70	60	60	70	40	60	40	60	40	60	40	60	40	60	-1		
	1	-1	-1	-1	-1	-1	40	60	60	60	-1	60	40	70	40	60	40	60	-1	70	30	70	40	60	-1		
	2	-1	-1	-1	-1	-1	40	60	60	60	-1	60	30	70	40	60	30	60	60	60	40	60	40	60	-1		
	3	-1	-1	-1	-1	-1	20	60	60	60	-1	60	30	60	360	60	360	60	360	60	40	60	40	60	-1		
	4	-1	-1	-1	-1	-1	60	60	60	60	-1	60	60	70	60	50	70	60	-1	60	60	60	60	60	-1		
	5	-1	-1	-1	-1	-1	60	60	60	30	40	-1	60	-1	50	-1	60	-1	40	-1	40	-1	60	-1	-1		
	6	-1	-1	-1	-1	-1	270	270	270	20	60	-1	270	-1	270	-1	270	-1	230	-1	270	-1	210	-1	-1		
	7	-1	-1	-1	-1	-1	60	270	60	180	70	-1	270	180	270	240	190	-1	210	-1	210	-1	190	-1	-1		
	8	-1	-1	-1	-1	-1	40	40	40	40	70	-1	240	30	270	240	270	-1	210	-1	190	-1	210	-1	-1		
	9	-1	-1	-1	-1	-1	60	40	70	40	70	-1	60	-1	50	-1	50	-1	40	-1	70	-1	60	-1	-1		
	10	-1	-1	-1	-1	-1	60	70	60	40	60	70	60	70	50	60	40	60	50	70	60	40	60	60	-1
	11	-1	-1	-1	-1	-1	40	60	60	60	-1	70	40	70	30	60	40	60	-1	70	40	60	40	60	-1
	12	-1	-1	-1	-1	-1	40	60	60	60	40	70	40	70	30	60	40	60	-1	70	40	70	40	60	-1
SPEED FOR PREVAILING DIRECTION BY HOUR                                          																									
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
	ALL	-1	-1	-1	-1	-1	4.12	4.61	4.45	4.88	3.86	5.2	4.24	4.84	4.25	4.74	4.4	4.57	4.54	4.66	4.15	4.79	3.88	4.79	-1
	1	-1	-1	-1	-1	-1	4.29	4.77	4.86	4.94	-1	4.87	4.57	4.64	4.99	4.89	4.85	4.65	-1	4.45	4.61	4.9	4.45	4.95	-1
