TATALINA (AWOS)     AK - 702315                                                 														
 62 deg    54' N  155 deg    59' W - Elev  294m   LST=GMT+99 hours   *NT=-10    														
 01/73-08/02                                                                    							Adjusted to Alaska Timezone (GMT-9)							
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	1	13	20	15	14	16	11	10	8	8	13	13	11	14
	2	12	19	15	15	14	10	8	8	8	15	11	11	13
	3	12	18	14	12	12	9	7	7	8	13	11	12	15
	4	12	22	15	15	12	9	7	6	7	15	12	13	10
	5	11	17	13	14	13	8	6	7	8	13	13	11	13
	6	11	17	16	11	11	8	6	7	8	11	17	12	13
	7	12	18	16	12	23	10	7	7	8	12	13	13	11
	8	12	16	13	14	15	12	8	8	9	13	14	13	13
	9	15	18	13	14	17	16	13	26	11	15	12	15	11
	10	15	19	17	16	20	19	14	13	12	16	12	11	11
	11	18	17	18	21	24	21	17	20	16	24	15	14	11
	12	22	18	34	25	26	25	30	21	20	19	16	14	15
	13	23	18	28	26	31	29	24	19	35	23	18	14	12
	14	23	18	27	28	31	29	24	25	21	26	20	15	16
	15	24	16	25	29	31	32	24	30	22	24	19	14	17
	16	24	17	27	29	35	34	23	23	23	25	19	13	13
	17	23	18	22	29	32	31	24	21	24	25	17	13	16
	18	22	23	22	24	30	29	24	22	19	20	16	13	14																									
	19	21	19	22	21	24	26	23	19	31	16	18	15	13																									
	20	18	21	23	21	22	22	17	15	14	16	18	13	15																									
	21	16	19	21	19	19	15	15	13	11	14	16	14	15																									
	22	15	18	22	20	19	12	11	9	10	17	15	15	14																									
	23	14	19	18	17	17	11	10	9	10	15	13	14	15																									

SPEED BY DIRECTION                                                              																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	2.56	2.53	2.77	2.81	2.93	2.86	2.72	2.53	2.3	2.19	2.08	1.83	1.86	1.92	1.97	2.28	2.4	2.48	2.84	2.97	2.97	3	2.86	2.78	2.66	2.49	2.35	2.6	2.62	2.71	2.82	2.69	2.73	2.82	2.89	2.68	2.56
	1	0	1.5	2.5	3.2	3	2.9	3	2.9	2.7	2.5	2.5	2.2	1.9	1.8	1.5	2	1.9	2.8	3.1	3.1	4.7	3.6	3.4	2.9	2.8	2.5	2.4	2.4	2.7	2.5	2.3	2.5	2.3	2.9	3.3	2.8	2.4	1.5
	2	0	2.4	3.1	3.2	3.2	3.3	3	2.8	2.5	2.3	2.1	1.9	1.7	1.8	2.8	3.7	2.3	2.5	1.7	3.3	2.7	3.6	3.1	2.8	2.5	2.5	2.5	2.3	2.6	2.7	2.6	2.7	2.5	3	2.1	6.6	4.6	2.4
	3	0	2.6	2.6	3.2	3.1	3	2.9	2.7	2.5	2.2	2	2	1.8	2	1.8	1.9	2.2	2.9	3.4	3.5	3	2.9	2.9	3	3	2.7	2.5	2.5	3.2	3	3.1	2.6	2.7	2.6	2.8	2.3	2.7	2.6
	4	0	2.9	2.8	2.9	2.9	3.1	3.1	2.9	2.7	2.4	2.2	2.2	2	1.9	2.1	1.9	2.3	2.5	2.6	2.8	3	3.1	3.5	3.3	3.1	2.8	2.9	2.7	3	2.8	3	3.5	3	3	2.9	3.1	2.6	2.9
	5	0	2.7	2.5	2.6	2.7	2.8	2.8	3	2.8	2.6	2.5	2.5	2.2	2.2	2	2.2	2.4	2.6	2.5	2.8	3.1	3.1	3	2.9	2.9	2.8	2.5	2.5	2.7	2.8	2.8	2.6	2.7	2.7	2.7	2.7	2.8	2.7
	6	0	2.6	2.4	2.3	2.1	2.5	2.4	2.6	2.6	2.4	2.4	2.3	2	1.9	2	1.9	2.3	2.2	2.3	2.6	2.8	2.7	2.9	2.7	2.8	2.7	2.7	2.4	2.6	2.7	2.8	2.8	2.8	2.7	2.9	3	2.6	2.6
	7	0	2.3	2	2.2	2.1	2.2	2.2	2.3	2.4	2.2	2.2	2	1.6	1.8	1.8	1.8	2.1	2.2	2.4	2.7	2.8	2.8	2.8	2.7	2.7	2.6	2.5	2.3	2.3	2.3	2.6	3.1	2.6	2.6	2.7	2.8	2.4	2.3
	8	0	2.2	2.2	2.2	2.2	2.4	2.3	2.3	2.2	2	2.1	2	1.7	1.6	1.7	1.7	2.2	2	2.3	2.6	2.9	3	3.1	3	2.8	2.7	2.4	2.2	2.3	2.3	2.4	2.3	2.5	2.4	2.6	2.4	2.5	2.2
	9	0	2.6	2.7	2.6	2.7	2.9	2.9	2.7	2.5	2.2	1.9	1.8	1.6	2	2	1.9	2.3	2.3	2.4	3	2.9	3.2	3	3	2.8	2.6	2.4	2.3	2.8	2.9	2.9	2.8	2.6	2.9	3	3	2.7	2.6
	10	0	2.8	2.4	2.6	2.8	3.1	2.9	2.6	2.2	2	1.9	1.7	1.7	1.4	1.7	1.7	2.4	2.2	2.1	2.6	3.1	2.9	2.9	2.7	2.6	2.6	2.4	2.2	2.7	2.6	2.6	2.9	2.8	3.3	2.8	2.8	2.5	2.8
	11	0	2.2	2.6	2.8	2.8	2.7	2.7	2.5	2.3	2	1.8	1.6	1.5	1.6	1.5	2.1	2.9	3.3	2.3	3	3	2.9	3.1	2.7	2.8	2.5	2.1	2.2	2.5	2.6	2.5	2.8	2.9	2.2	2.9	2.6	3.6	2.2
	12	0	2.6	2.4	2.9	2.8	2.9	3	2.8	2.7	2.5	2.5	2.2	1.9	1.6	1.8	2	1.9	3.1	2.6	2.9	2.8	2.7	2.7	2.6	2.5	2.3	2.3	2.3	2.2	2.4	2.5	2.7	2.4	2.3	4.8	1.8	2.1	2.6
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	32.06	0.89	1.4	2.57	4.38	7.3	10.45	9.24	6.97	5.23	3.15	1.59	1.18	0.59	0.37	0.51	0.51	0.64	1.34	1.68	2.4	3.94	4.2	4.36	4.77	3.59	2.79	2.7	2.16	1.99	2.24	1.35	0.98	0.78	0.51	0.48	0.78	0.89
	1	41.8	0.3	1.1	2.7	5.9	11.2	16.9	15	10.2	7.2	4	1.6	0.7	0.2	0.2	0.2	0.2	0.2	0.5	0.7	1.4	1.8	2.2	2.4	2.6	2.2	1.9	1.9	1.4	1	0.8	0.4	0.3	0.2	0.1	0.2	0.2	0.3
	2	34.4	0.5	1.2	3.1	6.6	12	16.8	14.9	12.3	8.1	4.7	1.8	1	0.3	0.2	0.2	0.2	0.3	0.4	0.7	0.8	1.2	1.3	1.7	1.5	1.4	1.3	1.3	1.2	0.8	0.9	0.4	0.2	0.2	0.1	0.2	0.4	0.5
	3	25.2	0.7	1.4	3.5	6.3	10.6	15	13.1	9.9	6.3	3.9	2	1.3	0.6	0.3	0.4	0.4	0.5	1	1.5	2	2.5	2.6	2.6	2.3	1.6	1.2	1.3	1.2	1.1	0.9	0.6	0.4	0.3	0.3	0.2	0.4	0.7
	4	24.4	1.1	1.9	3.1	4.9	7.6	10.3	9.2	7.1	5.8	3.9	2.1	1.8	0.8	0.5	0.6	0.7	0.7	1.5	1.7	2.6	3.7	3.3	3.1	3.6	2.8	1.9	2.1	1.9	2.1	2.6	1.4	0.9	0.8	0.7	0.6	0.8	1.1
	5	23.4	1.5	1.8	3	3.7	4.9	6.6	5.9	4.9	4.6	3.1	2	1.6	1	0.7	1.1	0.8	1	2.3	2.1	2.8	4.5	4.4	4.4	5.3	4	3.4	3.3	2.5	2.6	3.1	1.9	1.4	1.2	0.8	0.7	1.3	1.5
	6	26.7	1.1	1.6	1.7	2	2.3	3.2	2.6	2.4	3	2	1.3	1.2	0.8	0.4	0.8	0.9	1.1	2.1	2.7	3.6	6.1	6.1	7.2	7.5	5.7	4.6	4.5	3.9	3.5	4.2	2.7	2	1.7	1.1	0.9	1.4	1.1
	7	28	0.8	1.2	1.3	1.4	2.1	2.5	2.5	2	2.1	1.4	1	1	0.8	0.6	0.9	0.7	1.2	2.5	3	4.5	8	8.4	7.6	8.6	6.4	5	4.6	3.5	3	3.5	2.5	1.8	1.3	0.7	0.6	0.9	0.8
	8	31.7	0.8	1.2	1.6	2.4	3	4.7	4.2	2.8	2.6	2.1	1	1.1	0.6	0.3	0.5	0.7	0.9	1.8	2.3	3.8	6.6	7.7	8.4	9.2	6.3	4.5	4.3	2.9	2.8	3	1.8	1.1	0.9	0.6	0.7	0.9	0.8
	9	29.1	1.4	1.5	2.8	4.6	7.2	10.2	7.9	5.5	4.8	2.8	1.6	1.3	0.5	0.4	0.4	0.4	0.6	1.4	2	2.4	4.4	4.6	4.4	5.1	3.4	2.6	2.5	2.3	2.3	2.6	1.5	1	0.8	0.7	0.8	1.2	1.4
	10	34.8	1.3	1.9	3.3	5.6	10.6	14.7	11.2	7.2	5.2	2.8	1.5	1	0.5	0.2	0.2	0.3	0.4	0.7	1	1.5	2.2	3.1	3.2	3.5	3	2	2	1.6	1.6	2	1.2	1.1	0.7	0.6	0.4	0.9	1.3
	11	41.6	0.4	0.8	2.4	4.9	10.3	16	14.6	11.3	6.6	3.6	1.1	1	0.3	0.2	0.2	0.3	0.2	0.4	0.8	1.2	2.7	2.6	3	3.1	2.5	1.9	1.7	1.5	1.3	1.1	0.7	0.5	0.4	0.1	0.2	0.2	0.4
	12	46.1	0.3	0.8	2.3	5.4	8.8	13.8	15.3	12	8.3	4.4	2	0.9	0.4	0.2	0.2	0.2	0.2	0.5	0.8	0.8	1.7	2.4	2.9	3.5	2.6	2.3	1.9	1.5	1	1.1	0.5	0.4	0.3	0.1	0.1	0.2	0.3
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	32.1	19	21.8	14	7.4	3.6	1.3	0.5	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	1	41.8	15.3	17.8	11.9	7	3.4	1.3	0.8	0.3	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	2	34.4	17	20.9	13.1	7.2	4.7	1.8	0.5	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	3	25.2	19.2	23.4	16.9	8.9	4	1.5	0.6	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	4	24.4	17.4	23.3	17.6	10	4.8	1.6	0.5	0.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	5	23.4	20.2	24.2	16.3	9.2	4.2	1.6	0.5	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	6	26.7	20.9	24.7	14.8	7.9	3.5	1.1	0.4	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	7	28	22.3	24.6	14.2	6.7	2.9	1	0.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	8	31.7	22.2	21.9	13	6.2	3.1	1.2	0.4	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	9	29.1	20.2	22.4	14.3	7.8	3.8	1.4	0.6	0.2	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10	34.8	19.1	20.9	13.4	6.6	3.3	1.1	0.5	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11	41.6	18.7	19.7	10.4	5.3	2.7	0.8	0.4	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	12	46.1	14.3	17.5	11.5	6	3.1	0.9	0.5	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	1.7	9.4	18.1	21.5	19.5	11.7	7.4	3.9	2	1.4	0.6	0.3	0.1	0.3	0.2	0.1	0	0.2	0	0.2	0.2	0.5	0.3	0.3	0.4
	1	0	1.4	7.2	14.7	19	17.3	11.4	11.1	6.5	4.7	2.7	1.7	1	0	1.4	0	0	0	0	0	0	0	0	0	0	0
	2	0	1.4	8.1	15.1	18.7	22.4	14.6	7.1	4.5	2.3	1.2	0.4	0.5	0	0	0.9	0	0	0	0	0	0	2.8	0	0	0
	3	0	1.6	9.1	19.6	23.1	19.2	12.4	7.5	3.7	2.5	1	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	4	0	1.2	7.8	17.8	22.9	20	11.5	5.8	5.5	3.2	1.2	0.3	0.4	0	0	0	0	0	0	0	0	0	2.4	0	0	0
	5	0	1.6	9.3	18.5	23.6	20.1	13.2	7	4.4	1.8	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	6	0	2	11.3	20.1	24.6	20	10.4	5.6	1.7	0.2	0	0.5	1	0	0	0	0	0	0	0	0	2.7	0	0	0	0
	7	0	2.2	11.4	20	20.9	16.9	10.1	4.4	1.9	0.7	0	0.5	0	0	0	1	1.2	0	1.6	0	2.2	0	0	0	0	4.8
	8	0	2.2	10.3	18.5	19.6	18.5	11.6	7.2	2.3	0.9	1.6	0	0	0	0	0	0	0	0	0	0	0	0	3.4	3.9	0
	9	0	1.7	9.1	17.5	20.9	19	12.3	8	4.5	0.8	2.8	0.7	0.5	0.7	0	0	0	0	1.5	0	0	0	0	0	0	0
	10	0	1.9	10.1	19.1	21.5	19.5	10.9	8.4	4	1.7	1.8	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0
	11	0	2.2	11	17.7	20.4	18.9	9.5	7.2	2.6	2.9	3	2.7	0.7	0	1.2	0	0	0	0	0	0	0	0	0	0	0
	12	0	1.7	9.7	19.3	22.1	21.5	10.9	8.9	3.2	1	1.2	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	50	50	50	50	50	50	50	50	50	50	50	50	60	50	60	50	60	50	50	50	50	50	50	50		
	1	60	50	50	50	60	50	50	60	50	50	50	50	60	60	60	50	60	50	60	50	50	50	60	50		
	2	50	50	50	50	50	50	60	60	50	50	50	70	50	70	60	50	60	60	50	50	50	60	50	50		
	3	40	40	50	50	50	60	50	50	50	50	70	50	60	50	60	50	60	50	50	50	50	50	50	50		
	4	50	50	50	40	50	50	50	50	70	50	70	60	60	60	60	60	50	60	50	50	50	40	40	40		
	5	50	50	50	240	230	230	220	50	50	70	80	60	60	60	80	50	60	60	50	50	230	250	230	20		
	6	250	240	230	230	230	220	230	220	220	220	220	220	200	200	200	210	200	220	200	230	230	220	240	230		
	7	230	230	230	240	240	210	210	220	230	210	200	200	200	200	200	210	200	200	220	230	210	210	210	230		
	8	240	230	230	230	230	230	230	230	210	230	210	200	200	200	230	210	220	220	220	230	230	230	230	230		
	9	50	40	50	50	50	50	50	50	50	50	50	50	50	50	60	70	50	60	50	50	50	30	40	50		
	10	50	50	40	50	50	50	60	50	50	50	50	50	60	50	50	50	60	50	50	50	50	40	50	50		
