WAINWRIGHT AAF      AK - 702615                                                 														
 64 deg    50' N  147 deg    37' W - Elev  137m   LST=GMT+99 hours   *NT=-10    														
 01/77-08/02                                                                    						Adjusted to Alaska Timezone (GMT-9)								
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	2000	2903	190	190	333	315	299	295	220	328	251	209	151	122
	2001	2426	167	185	279	229	258	224	183	249	187	227	133	105
	2002	1593	207	150	226	239	213	179	152	227	0	0	0	0
NUMBER OF SPEED OBSERVATIONS BY HOUR                                            														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	684	129	103	98	60	16	32	27	15	68	52	29	55
	1	671	132	103	94	57	15	32	27	16	63	48	29	55
	2	659	130	101	94	58	15	31	27	14	57	48	29	55
	3	905	134	106	92	92	50	61	71	51	92	69	32	55
	4	2842	152	123	130	277	350	357	323	366	324	303	56	81
	5	5079	385	352	393	395	499	501	484	522	464	489	294	301
	6	6414	502	464	562	543	584	592	564	602	537	558	443	463
	7	6668	537	490	613	604	581	585	564	609	532	560	475	518
	8	6626	539	493	607	610	574	571	548	589	537	557	480	521
	9	6619	539	495	614	596	565	579	560	590	533	549	485	514
	10	6664	532	508	625	598	571	569	573	591	540	562	481	514
	11	6643	534	490	622	599	577	588	562	580	530	557	484	520
	12	6642	532	494	629	598	577	596	566	590	540	546	470	504
	13	6656	526	502	643	594	579	587	570	586	535	561	473	500
	14	6634	527	500	632	600	580	589	572	583	523	561	475	492
	15	6632	518	498	640	598	586	582	581	589	524	551	468	497
	16	6625	523	503	644	601	587	579	567	589	519	559	473	481
	17	6577	517	497	635	597	577	565	571	595	533	561	470	459
	18	6363	517	483	626	578	549	535	527	562	520	550	472	444
	19	6190	497	467	579	582	545	545	542	560	503	533	449	388
	20	6075	479	453	582	563	542	549	525	564	504	528	432	354
	21	5347	466	457	572	514	426	430	412	430	412	442	429	357
	22	2233	358	358	459	222	16	34	33	19	83	96	294	261
	23	737	140	103	107	65	17	33	28	16	78	53	29	68

SPEED BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	1	0.6	0.62	1.15	1.26	1.66	0.89	0.8	1.43	1.5	1.39	1.26	0.77
	1	0.93	0.63	0.66	1.15	1.06	1.44	0.68	0.66	1.28	1.33	1.29	1.09	0.8
	2	0.91	0.55	0.67	1.13	1.31	0.61	0.82	0.78	1.51	1.09	1.47	0.92	0.72
	3	1.35	0.58	0.67	0.98	1.8	2.21	1.86	1.92	2.44	1.83	1.51	0.84	0.6
	4	1.61	0.74	0.83	1.52	1.87	1.76	1.58	1.58	1.87	1.87	1.62	1.39	1.13
	5	1.47	0.84	0.97	1.59	1.67	1.67	1.72	1.55	1.63	1.71	1.49	1.14	1.2
	6	1.43	0.95	0.99	1.42	1.58	1.78	1.7	1.69	1.67	1.64	1.42	1.01	0.93
	7	1.43	0.91	0.98	1.28	1.58	1.85	1.75	1.7	1.82	1.71	1.4	0.95	0.99
	8	1.49	0.99	0.98	1.24	1.78	2.03	1.83	1.71	1.93	1.76	1.37	1.01	1.02
	9	1.55	0.95	0.98	1.33	1.92	2.22	1.99	1.71	1.96	1.82	1.43	1.01	0.98
	10	1.67	0.96	1.04	1.53	2.03	2.39	2.16	1.87	2.2	2.04	1.56	1.02	0.94
	11	1.8	0.95	1.03	1.68	2.2	2.57	2.55	2.15	2.27	2.18	1.65	1.1	0.93
	12	1.95	0.97	1.18	1.83	2.32	2.9	2.78	2.45	2.44	2.35	1.7	1.12	0.89
	13	2.07	0.92	1.16	2.05	2.51	3.2	3	2.66	2.59	2.44	1.72	1.12	0.9
	14	2.15	0.85	1.26	2.13	2.66	3.32	3.09	2.8	2.75	2.52	1.76	1.1	0.93
	15	2.22	0.85	1.26	2.23	2.72	3.37	3.12	3.04	2.85	2.58	1.8	1.16	0.94
	16	2.25	0.85	1.23	2.21	2.87	3.46	3.24	3.05	2.93	2.65	1.78	1.09	0.98
	17	2.23	0.88	1.15	2.18	2.97	3.54	3.28	3.03	2.83	2.5	1.61	1.15	0.82
	18	2.12	0.88	1.05	1.98	2.91	3.55	3.09	2.99	2.66	2.26	1.53	1.05	0.95
	19	2.04	0.92	1.07	1.73	2.76	3.5	2.98	2.83	2.48	1.95	1.52	1.03	0.92
	20	1.89	0.9	1.09	1.65	2.38	3.26	2.75	2.53	2.04	1.73	1.57	1.03	0.97
	21	1.7	0.87	1.02	1.58	2.08	2.92	2.51	2.28	1.77	1.78	1.58	1.11	0.93
	22	1.34	1.07	1.25	1.76	1.46	1.79	1.01	1.72	1.64	1.66	1.35	1.27	0.92
	23	1.06	0.65	0.66	1.25	1.29	1.62	0.82	1.5	1.21	1.6	1.62	1.4	0.57

POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	8	6	6	14	7	7	3	2	8	9	11	8	7
	1	7	5	7	14	5	6	2	2	4	10	10	9	8
	2	7	6	5	11	6	1	3	2	10	6	11	7	7
	3	11	6	7	13	12	19	13	8	16	18	11	7	5
	4	12	6	6	20	16	13	11	8	14	18	11	8	7
	5	12	8	6	19	16	14	12	9	12	15	11	9	12
	6	12	10	10	15	14	15	10	10	12	13	10	8	10
	7	12	10	9	13	14	18	14	11	15	14	10	8	9
	8	15	10	9	11	19	26	18	13	18	23	9	9	10
	9	16	10	9	13	24	27	22	14	21	16	10	9	9
	10	19	10	10	17	37	31	23	17	25	21	11	7	9
	11	20	8	9	19	32	36	29	21	27	25	13	8	7
	12	23	10	11	21	32	41	36	26	28	29	15	8	7
	13	26	26	12	24	35	48	38	30	33	29	16	8	7
	14	27	6	13	24	40	50	42	31	36	31	22	8	8																									
	15	29	7	13	29	41	50	41	42	39	33	17	11	9																									
	16	29	6	11	28	44	55	45	41	37	36	17	9	10																									
	17	28	6	11	31	47	58	49	37	32	27	13	9	7																									
	18	26	7	10	25	47	59	42	36	27	21	11	9	11																									
	19	23	10	10	19	39	54	36	32	22	18	11	8	10																									
	20	20	7	10	18	27	45	31	26	16	16	11	9	9																									
	21	16	7	8	17	22	36	24	19	12	16	10	10	9																									
	22	13	13	10	18	12	17	3	19	13	15	9	12	8																									
	23	9	8	7	14	6	12	3	9	7	13	13	10	6																									

SPEED BY DIRECTION                                                              																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	1.97	2.02	2.05	2.13	2.58	2.76	2.79	2.89	2.76	2.41	2.27	2.15	2.17	2.13	2.19	1.93	1.95	2.05	1.95	2.2	2.36	2.38	2.81	3.2	3.25	3.39	3.35	3.2	3.13	2.87	2.55	2.56	2.33	2.16	2.15	2.1	1.97
	1	0	1.3	1.3	1.5	1.6	2.2	2.1	2.4	2.8	2.5	2.3	2.1	2.1	2.1	1.6	1.6	1.6	1.4	1.5	1.4	1.7	1.6	1.7	2.7	2.6	2.3	2.5	2.3	2.4	2.2	1.9	2.3	2.2	1.3	1.6	1	1.4	1.3
	2	0	1.3	1.9	2	2.1	2.3	2.6	2.6	2.8	2.7	2.5	1.8	1.8	1.7	1.8	1.8	1.7	1.7	1.6	1.6	1.7	1.6	1.8	2.4	2.5	2.3	2.6	2.8	2.5	2.3	2.1	1.8	1.4	1.3	1.2	1.3	1.1	1.3
	3	0	1.7	2	1.8	2.3	2.8	3.1	3.5	3.3	3.2	2.8	2.5	2.3	2.2	2.3	2.3	1.8	1.9	1.7	1.8	2.1	2.2	2.1	2.4	2.8	2.8	2.8	2.5	2.5	2.3	2.1	1.9	2	1.6	1.9	1.5	1.6	1.7
	4	0	2.1	2.2	2.3	2.5	3.5	3.5	3.3	3.4	3.3	2.8	2.8	2.6	2.6	2.8	2.8	2.2	2.3	2	2	2.3	2.3	2.6	2.4	3.1	3	3.1	3	3	3.1	2.8	2.7	2.7	2.9	2.9	2.6	2.4	2.1
	5	0	2.4	2.7	2.6	2.8	3.7	3.7	3.3	3	3.1	2.8	2.8	2.8	2.9	3	3	2.6	2.5	2.6	2.5	2.6	3	2.8	3.1	3.7	3.7	4	3.9	3.7	3.8	3.6	3.2	3.1	2.8	2.6	2.5	2.6	2.4
	6	0	2.4	2.4	2.3	2.4	2.4	2.5	2.5	2.5	2.6	2.3	2.3	2	2.3	2.2	2.4	2.1	2.2	2.2	2.2	2.3	2.7	2.7	3.3	3.4	3.7	3.7	3.6	3.5	3.6	3.4	2.9	3.1	2.7	2.4	2.7	2.3	2.4
	7	0	2.6	2.2	2.1	2.1	2.4	2.5	2.4	2.4	2.2	2	2	1.9	1.9	1.9	2.3	1.9	1.9	2.4	2	2.2	2.3	2.4	3	3.3	3.4	3.6	3.6	3.5	3.4	3.3	2.9	2.9	2.5	2.4	2.5	2.6	2.6
	8	0	2.1	1.7	1.9	1.8	2.1	2.5	2.4	2.5	2.4	2.1	2.1	2.1	2.1	2.2	1.9	1.8	1.8	2.1	2.1	2.5	2.6	2.5	3	3.7	3.8	3.9	3.9	3.5	3.4	3.2	2.7	2.6	2.3	2	2	2.2	2.1
	9	0	2	1.9	2	2	2.5	2.7	2.5	2.8	2.9	2.5	2.6	2.4	2.3	2.1	2.1	1.6	2	1.9	1.7	2.2	2.4	2.5	2.8	3	3.1	3.4	3.5	3.4	2.9	2.6	2.3	2.2	2	1.9	2.2	2.2	2
	10	0	1.5	2.1	2.5	1.9	2	2.5	2.6	2.8	2.6	2.2	2.1	2	1.8	1.7	1.6	1.6	1.5	1.6	1.5	1.7	1.8	1.9	2.5	2.7	2.6	3	2.7	2.7	2.7	2.2	1.6	1.7	1.7	1.5	1.6	1.6	1.5
	11	0	1.3	1.4	1.5	1.6	1.8	2.1	2.3	2.7	2.6	2.3	1.8	1.7	1.7	1.7	1.6	1.4	1.4	1.4	1.4	1.4	2	2.1	2.3	2.6	2.6	2.7	2.7	2.5	2.1	1.8	1.5	1.8	1.6	1.4	1.3	1.3	1.3
	12	0	1.1	1.4	1.5	1.5	1.9	2.3	2.5	2.9	2.7	2.3	1.9	1.8	1.6	1.7	1.6	1.8	1.5	1.5	1.4	1.6	1.9	1.9	2.1	2.8	2.7	2.8	3.3	2.6	2.4	2.4	1.9	1.7	1.4	1.3	1.3	1.7	1.1
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	36.76	0.98	0.83	0.93	2.58	2.45	3.98	7.25	8.49	7.24	6.39	3.73	2.44	2.69	1.78	1.26	1.51	1.07	0.98	1.43	1.25	1.5	2.56	2.32	3.77	5.04	4.46	3.94	4.76	2.96	2.17	2.67	1.18	0.82	1.13	0.7	0.77	0.98
	1	62.8	1	1	1.4	3.8	3.1	5.2	9.5	10.7	10.5	8.6	4.9	3.8	3.1	2.8	1.5	1.9	1.1	0.7	1	1	1	1.4	1.5	2.2	2.3	2.1	1.5	2.5	1.8	1.8	2	1	0.5	0.7	0.3	0.6	1
	2	57.6	1.2	1.2	1.1	2.9	3.1	3.8	8.4	10.9	10.1	7.7	3.6	2.8	2.5	2	1.3	1.1	1.1	0.9	1.2	1.1	1.4	2.5	1.9	2	2.5	3.1	3.1	3.9	3.2	2.4	2.6	1	0.5	0.8	0.6	0.7	1.2
	3	39.9	0.9	0.7	0.8	2.9	3.4	4.4	9.3	11.5	7.8	5.3	2.7	1.9	1.9	1.5	0.9	1.1	0.5	0.6	0.8	1.1	1.3	2.5	1.8	3.9	4.9	4.9	4.1	5.5	3.1	2.2	2.5	1.2	0.3	0.7	0.6	0.5	0.9
	4	27.8	0.7	0.7	0.8	2.5	2.7	4.2	8.6	9.3	6.7	5	3.1	1.8	2	1.5	1.3	1.3	0.9	1	1.3	0.9	1.5	2.7	2.2	4	5.9	5.3	5.1	5	3.1	2.2	2.4	1	0.7	1.2	0.7	0.6	0.7
	5	18.9	1.4	1	0.9	2.6	2.6	4.1	7.1	6.7	5.3	5.7	2.9	2.2	3	1.7	1.3	1.8	1.2	1	1.6	1.4	1.3	2.6	2.3	3.1	5.4	4.3	3.8	5.8	3.7	2.6	3.3	1.8	1.1	1.4	0.9	1	1.4
	6	19.1	1.2	0.9	0.7	2.1	1.4	2.5	3.8	4	4	4.4	3	2.3	2.8	1.6	1.4	1.7	1.3	1.4	1.8	1.7	2	3	3	5.2	7.1	6	5	6.5	4.1	3.2	4.2	1.5	1.4	1.6	1	1	1.2
	7	20.4	1	0.7	1	2.2	1.6	2.3	4	4.5	4.8	5.1	3	2.3	2.8	1.8	1.3	1.9	1.4	1.4	2.1	2	1.9	3.5	3	5.4	7.2	6	5.2	6	3.4	2.5	3.1	1.5	1.2	1.5	0.8	0.8	1
	8	22.4	0.7	0.8	0.7	1.8	1.6	2.8	4.7	5.9	5.5	6.1	4.1	2.8	3.2	1.6	1.3	1.9	1.3	1.2	2	1.6	2	3	3	4.8	6.6	5.5	4.9	5.4	3.5	2	3	1.4	0.8	1.3	0.6	0.7	0.7
	9	27.3	1	0.6	0.8	2.5	2.4	4.4	7.4	10.7	9.4	8.6	5.3	2.8	3	1.8	1.1	1.2	0.8	0.6	1.1	1	1.1	2	2	3.1	4	3.9	3.4	3.9	2.2	1.7	2.2	1.1	0.7	1	0.5	0.8	1
	10	38	0.8	0.6	1.1	3.1	3.1	5.9	11.5	11.8	9.8	8.2	3.6	1.8	2	1.4	1	0.9	0.7	0.9	1.2	0.9	1.2	2	2.4	3.3	3.3	2.9	2.8	3	2.2	1.5	1.8	0.5	0.6	1	0.6	0.7	0.8
	11	54.3	1.1	1.1	1.4	3	2.8	5.2	8.7	11.2	10.1	7.9	5.2	2.9	3.2	2.4	1.2	1.6	1.2	0.8	1.3	0.7	1.3	2.4	1.9	2.5	3.3	2.8	2.4	2.5	1.3	1.3	1.3	0.6	0.7	0.9	0.7	1	1.1
	12	61.7	0.9	0.7	1	2.9	3.1	5.5	8.9	12	10.4	8	5.7	3.5	3.4	2.8	2.1	1.5	1.4	0.7	0.9	0.9	1.1	1.6	1.2	2.7	2.2	2.5	2.1	2.7	1.5	1.5	1.5	0.7	0.7	0.6	0.7	0.6	0.9
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	36.8	19.8	16.9	11.3	7.4	4.2	2.2	0.9	0.3	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	1	62.8	17.4	9.5	4.6	3	1.5	0.7	0.3	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	2	57.6	17.1	11.6	6.9	3.4	1.9	1	0.3	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	3	39.9	18.8	15.8	10.8	7.3	4	2.1	0.8	0.3	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	4	27.8	19.3	17.8	13.8	9.5	6.2	3.1	1.6	0.5	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	5	18.9	17.8	18.5	15.1	12.4	8.8	4.9	2.3	0.8	0.3	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	6	19.1	21	21.5	14.9	11.2	6.4	3.4	1.7	0.6	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	7	20.4	22.9	21.9	14.9	10.2	5.4	2.8	0.9	0.4	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	8	22.4	22.6	20.8	14.6	9.4	5.5	3	1.1	0.4	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	9	27.3	22.3	20	13.6	8.1	4.9	2.4	0.9	0.3	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10	38	21.5	18.9	12	5.9	2.3	0.9	0.3	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11	54.3	19.8	13.8	6.4	3.3	1.4	0.6	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	12	61.7	16.3	10.8	5.6	3.1	1.3	0.8	0.3	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	1.3	6.3	12.6	18.1	19.3	17.1	11.4	5.9	3.2	1.9	0.9	0.6	0	0.2	0.1	0	0	0.2	0	0.2	0	0.3	0	0	0.4
	1	0	2.7	7.8	11.7	16.6	16.1	11.3	9.1	3.8	3.7	3.8	1.1	1.3	0	0	0	0	0	0	0	0	0	0	0	0	10.9
	2	0	2.4	9.2	16.8	18.4	18.2	16.7	7.9	4.1	4	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	3	0	1.3	6.2	12.6	18.8	19.4	17.5	10.6	6.3	2.5	2.2	1.4	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0
	4	0	0.8	4.5	10.4	15.9	19.1	16.7	14.1	5.7	3.6	2.8	2.1	1.6	0	0.6	0	0	0	0	0	0	0	2.2	0	0	0
	5	0	0.6	3.6	8.8	15.8	20.8	19.9	14.9	7.5	3.4	3.1	0.7	1	0	0	0	0	0	0	0	0	0	0	0	0	0
	6	0	0.9	5.4	11.1	18.3	19.6	17.7	14.1	7.2	3.7	1.6	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	7	0	1.2	6.7	13.6	20.4	20	17.5	9.3	5.3	2.6	0.3	1.6	0	0	0.7	0.9	0	0	0	0	0	0	0	0	0	0
	8	0	1.2	6.4	13.3	18.6	20.9	19.1	10.8	6.8	1.6	0.9	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	9	0	1.3	6.7	13.3	17.8	20	17.1	9.5	4.9	4.2	1.5	0.4	0.6	0	0	0	0	0	0	0	2.6	0	0	0	0	0
	10	0	2.2	11.6	21.5	23.1	17.1	11.7	5.2	1.1	2.7	0.5	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0
	11	0	3.3	12.4	17.5	19.6	15.1	11.2	6.4	6.1	4.3	2.3	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0
	12	0	2.8	9.8	15.3	18.7	14.5	14.7	9.3	6.4	3.8	2	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	70	70	-1	70	70	70	70	70	70	70	70	70	240	270	270	270	240	270	60	60	70	60	70	80		
	1	70	70	80	70	90	60	70	60	80	80	70	70	60	60	80	70	80	80	70	70	90	80	80	70		
	2	80	70	70	80	90	70	70	60	80	70	70	70	70	70	70	270	60	80	70	70	70	80	80	70		
	3	60	80	70	70	70	70	70	70	70	70	70	60	270	270	270	270	250	240	70	70	70	70	70	70		
	4	-1	-1	-1	70	70	70	70	70	70	70	70	70	260	270	250	240	240	240	240	60	60	60	60	70		
	5	-1	-1	-1	-1	70	70	70	70	80	90	90	270	240	240	270	240	270	270	60	60	60	60	-1	-1		
	6	-1	-1	-1	80	70	70	70	80	90	240	240	240	240	240	250	250	270	270	270	270	300	240	-1	-1		
	7	-1	-1	-1	80	70	80	70	90	90	90	240	240	240	250	270	270	240	270	250	240	270	300	-1	-1
	8	-1	-1	-1	-1	70	70	90	80	70	90	80	240	250	240	240	270	240	270	240	270	270	270	-1	-1
	9	70	80	90	60	70	70	70	80	70	70	70	80	80	90	90	90	90	260	70	70	70	70	70	80
	10	-1	-1	-1	70	60	70	70	70	60	70	70	70	60	70	70	70	80	60	60	70	60	60	90	-1
	11	-1	-1	-1	-1	80	70	60	70	70	80	80	70	70	70	80	70	80	70	70	70	70	80	80	-1
	12	80	70	60	40	50	70	80	70	80	70	70	70	80	70	70	70	70	70	80	70	70	90	80	70
SPEED FOR PREVAILING DIRECTION BY HOUR                                          																									
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
	ALL	2.36	2.45	-1	2.77	2.5	2.63	2.55	2.53	2.68	2.88	2.97	3.16	3.1	2.9	3.19	3.28	3.31	3.26	3.41	3.32	2.82	2.96	3.2	2.26
	1	2.78	2.52	3.18	2.9	2.99	2.21	3.02	2.68	2.69	2.13	3.03	2.74	2.82	2.18	2.51	2.68	2.48	2.74	2.77	2.67	2.26	2.53	2.69	2.52
