NOME                AK - 702000                                                 														
 64 deg    31' N  165 deg    27' W - Elev   11m   LST=GMT+99 hours   *NT=-11    														
 01/73-12/81 01/84-09/02                                                        							Adjusted to Alaska Timezone (GMT-9)							
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	ALL	141	192	204	167	131	93	81	91	116	125	121	196	185
	1973	177	315	276	149	146	124	111	135	101	153	156	243	215
	1974	131	215	83	198	109	102	95	136	127	73	128	210	91
	1975	127	163	188	192	167	79	78	82	114	103	106	114	155
	1976	128	135	58	231	131	120	70	123	82	115	140	143	185
	1977	166	331	276	181	93	120	85	119	105	252	115	138	198
	1978	197	172	250	172	165	97	117	98	109	131	218	415	435
	1979	170	378	97	208	226	60	108	99	132	176	76	354	125
	1980	118	172	220	193	91	142	124	74	59	89	78	92	87
	1981	113	199	200	203	116	69	75	86	64	56	94	87	113
	1984	133	158	82	201	157	77	64	147	136	117	96	123	227
	1985	181	256	101	235	75	170	77	71	123	162	195	336	360
	1986	129	107	164	66	97	112	87	122	163	228	88	141	179
	1987	149	276	205	194	109	87	84	54	90	137	164	161	229
	1988	129	143	310	200	199	114	52	95	86	44	33	92	180
	1989	162	221	372	196	197	106	47	72	81	98	173	216	191
	1990	147	145	104	75	73	60	78	92	239	186	173	323	218
	1991	130	203	225	218	49	58	90	72	68	126	172	223	71
	1992	107	126	129	96	93	105	67	39	64	76	142	144	204
	1993	101	149	235	106	60	65	42	32	95	118	94	138	90
	1994	96	73	116	151	74	35	54	42	113	57	61	215	199
	1995	92	146	134	96	90	71	57	48	56	123	102	31	150
	1996	130	114	228	104	83	69	116	167	130	127	109	225	109
	1997	137	121	188	49	62	99	117	104	139	121	142	330	160
	1998	163	142	188	159	297	170	85	47	195	149	156	147	236
	1999	128	262	218	129	156	56	73	134	131	139	62	157	63
	2000	175	132	235	207	159	74	67	95	193	126	97	327	382
	2001	176	284	468	185	244	79	95	137	109	96	119	117	79
	2002	153	248	272	235	138	111	78	58	102	16	-1	-1	-1
NUMBER OF SPEED OBSERVATIONS BY YEAR                                            														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	ALL	235148	19770	18498	20254	19861	20389	19624	20233	20354	18960	19501	18763	18941
	1973	7252	583	559	619	568	494	569	650	652	625	641	627	665
	1974	7649	654	582	631	640	667	642	641	654	644	606	639	649
	1975	7874	618	590	624	625	636	646	650	702	682	714	688	699
	1976	8164	634	671	700	706	727	677	692	682	654	699	627	695
	1977	8122	674	584	709	677	698	672	714	709	676	711	640	658
	1978	8250	703	629	724	681	715	661	700	693	686	702	669	687
	1979	8458	721	653	725	698	721	690	715	726	696	724	679	710
	1980	8404	712	659	704	695	715	687	720	717	704	711	662	718
	1981	8484	715	649	736	709	727	711	702	702	703	722	695	713
	1984	8580	730	665	725	711	719	708	734	726	702	726	700	734
	1985	8614	721	655	741	711	731	684	737	737	716	733	709	739
	1986	8633	729	662	739	716	731	707	733	737	714	734	712	719
	1987	8537	717	645	728	704	721	705	729	720	696	731	709	732
	1988	8620	730	686	729	710	735	710	728	715	706	727	706	738
	1989	8647	728	664	734	710	739	717	737	733	716	741	699	729
	1990	8619	729	672	727	716	739	702	728	728	711	735	703	729
	1991	8649	726	664	734	714	740	718	733	731	715	736	704	734
	1992	8670	736	684	739	715	738	711	734	736	698	735	707	737
	1993	8612	738	666	728	715	732	712	728	738	706	716	705	728
	1994	8301	711	620	731	703	735	697	730	727	703	729	680	535
	1995	8199	694	655	695	688	721	707	717	580	666	716	649	711
	1996	8103	718	674	725	706	717	648	463	722	676	670	672	712
	1997	8218	643	619	596	651	755	704	709	716	702	717	713	693
	1998	8451	629	614	723	704	754	717	730	732	706	753	752	637
	1999	8908	648	573	725	735	756	740	798	789	748	812	827	757
	2000	10244	830	799	859	823	887	844	865	886	851	845	866	889
	2001	9206	918	849	832	838	771	772	853	805	735	715	624	494
	2002	6680	681	856	872	892	868	766	863	859	23	0	0	0
NUMBER OF SPEED OBSERVATIONS BY HOUR                                            														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	9561	803	754	818	806	835	797	825	820	767	796	776	764
	1	9614	802	748	819	812	832	805	811	851	799	798	758	779
	2	8643	740	684	752	738	756	720	757	718	668	722	690	698
	3	11747	999	922	1018	973	1007	978	1000	1041	945	973	943	948
	4	9441	796	734	807	796	832	803	800	830	762	778	756	747
	5	9541	808	755	828	809	832	812	828	828	755	778	747	761
	6	9551	797	752	817	812	848	780	826	819	786	782	765	767
	7	9486	797	755	824	813	816	769	821	813	761	783	766	768
	8	8746	735	693	746	750	775	745	764	746	689	729	675	699
	9	11581	969	926	1010	984	982	957	996	1022	939	953	920	923
	10	9626	812	765	821	801	827	799	836	839	772	789	779	786
	11	9594	793	747	828	817	839	790	834	844	782	790	766	764
	12	9647	809	754	823	817	825	810	828	849	780	800	770	782
	13	9633	804	755	828	820	833	805	838	829	771	799	772	779
	14	8852	758	697	754	749	781	754	761	741	694	746	691	726
	15	11605	972	913	999	974	992	955	997	1035	954	954	940	920
	16	9605	804	754	831	817	827	805	817	819	779	808	774	770
	17	9639	812	755	837	811	836	810	820	826	786	801	779	766
	18	9663	806	762	832	811	828	800	832	839	795	799	766	793
	19	9596	796	737	835	805	845	801	830	819	779	819	757	773
	20	8787	765	690	755	733	760	745	752	740	694	739	701	713
	21	11777	979	925	1014	982	1001	985	1022	1047	955	975	948	944
	22	9622	807	763	830	822	840	797	816	832	773	796	760	786
	23	9591	807	758	828	809	840	802	822	807	775	794	764	785

SPEED BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	4.16	4.72	4.71	4.32	3.96	3.67	3.42	3.63	3.97	4.14	4	4.84	4.64
	1	4.09	4.66	4.71	4.16	3.99	3.56	3.27	3.4	3.93	4.1	4.04	4.89	4.5
	2	4.07	4.79	4.77	4.27	3.86	3.57	3.25	3.29	3.79	4.2	3.99	4.71	4.53
	3	4.01	4.6	5	4.2	3.78	3.5	3.01	3.28	3.82	3.98	3.92	4.83	4.37
	4	4	4.62	4.77	4.12	3.76	3.43	3.06	3.17	3.84	4.11	3.91	4.87	4.52
	5	3.98	4.65	4.59	4.02	3.74	3.38	2.99	3.22	3.8	4.07	3.94	4.89	4.62
	6	3.98	4.63	4.64	4.14	3.71	3.33	2.9	3.15	3.8	4.12	3.86	4.87	4.71
	7	4.02	4.72	4.75	4.2	3.65	3.45	3.08	3.21	3.92	4.12	3.86	4.8	4.59
	8	4.08	4.62	4.75	4.3	3.75	3.71	3.35	3.36	3.9	4.17	3.91	4.84	4.51
	9	4.26	4.62	4.88	4.18	3.92	4	3.93	3.83	4.36	4.27	3.9	4.84	4.49
	10	4.44	4.57	4.62	4.3	4.08	4.3	4.3	4.19	4.63	4.57	4.08	4.98	4.64
	11	4.6	4.49	4.7	4.28	4.33	4.62	4.68	4.54	4.9	4.93	4.32	4.88	4.48
	12	4.77	4.5	4.77	4.46	4.49	4.73	4.9	4.89	5.25	5.15	4.53	5.04	4.52
	13	4.93	4.7	4.78	4.51	4.75	4.96	5.08	5.07	5.53	5.42	4.76	5.09	4.57
	14	5.01	4.63	4.84	4.71	4.77	5.05	5.18	5.18	5.65	5.54	4.96	5.04	4.57
	15	5.06	4.56	4.9	4.82	4.9	5.04	5.24	5.39	5.68	5.72	4.94	4.99	4.47
	16	5.01	4.56	4.69	4.68	4.86	4.98	5.21	5.36	5.69	5.65	4.96	4.95	4.51
	17	4.98	4.63	4.78	4.72	4.82	4.94	5.2	5.28	5.55	5.5	4.77	5.05	4.54
	18	4.88	4.6	4.84	4.66	4.7	4.89	5.07	5.23	5.4	5.29	4.49	4.92	4.48
	19	4.74	4.59	4.74	4.62	4.61	4.68	4.9	4.93	5.22	4.88	4.35	4.87	4.55
	20	4.62	4.74	4.83	4.55	4.46	4.45	4.74	4.7	4.87	4.46	4.25	4.85	4.57
	21	4.46	4.57	4.8	4.47	4.29	4.26	4.35	4.51	4.53	4.31	4.2	4.88	4.41
	22	4.32	4.67	4.75	4.4	4.19	3.9	3.99	4.01	4.19	4.19	4.15	4.9	4.58
	23	4.22	4.63	4.8	4.27	4.03	3.83	3.58	3.8	4.09	4.13	4.11	4.94	4.56

POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	129	205	201	163	118	69	52	70	85	100	107	196	189
	1	124	200	212	146	119	67	46	55	85	99	107	194	177
	2	124	205	208	161	109	64	46	67	74	107	107	181	172
	3	126	199	236	160	107	70	39	58	81	100	108	194	173
	4	125	197	216	152	103	68	40	54	84	107	108	203	186
	5	126	194	200	157	104	66	40	57	86	107	120	204	199
	6	127	191	214	159	109	65	38	57	85	116	109	198	203
	7	128	199	216	167	106	68	43	55	88	101	108	196	196
	8	130	192	212	171	114	80	49	63	89	106	105	202	191
	9	137	200	226	164	123	86	65	76	110	111	110	194	190
	10	142	190	196	173	130	98	77	81	124	125	119	202	197
	11	149	183	202	166	142	120	96	95	131	146	130	196	189
	12	154	184	200	175	140	113	107	112	145	151	136	208	188
	13	161	196	193	172	156	127	118	119	161	162	145	212	183
	14	165	190	201	178	155	129	127	129	167	167	155	208	188
	15	170	181	206	191	174	135	134	144	168	182	150	198	181
	16	163	172	185	174	166	127	134	144	167	173	153	188	181
	17	160	188	188	169	157	123	133	138	159	163	139	188	182
	18	156	185	198	167	156	119	124	135	148	145	127	190	181
	19	148	186	189	173	143	109	116	120	137	125	121	179	179
	20	142	197	194	171	138	95	106	107	116	103	111	184	182
	21	138	196	201	169	138	91	90	98	105	100	114	188	173
	22	131	190	197	163	130	77	70	75	91	99	110	195	185
	23	128	194	205	159	114	76	54	68	87	98	113	200	184

SPEED BY DIRECTION                                                              																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	3.93	4.1	4.59	5.32	5.46	5.48	5.41	5.54	6.13	6.37	6.06	5.63	5.54	5.44	5.21	5.05	5.06	4.89	4.71	4.71	4.61	4.48	4.39	4.45	4.5	4.92	5.15	4.68	4.26	4.18	4.05	3.65	3.35	3.41	3.53	3.77	3.93
	1	0	4.1	4.4	4.8	5.7	5.9	6.1	6	6	6.6	7.3	7.4	6.1	5.3	5.5	6.2	5.6	6.6	6	6.3	5.6	6	4.9	4.2	4.5	3.9	3.8	4.2	4.1	4.4	4.3	3.7	3.6	3.1	3.4	3.7	4	4.1
	2	0	4.3	4.9	5.2	6.1	6.2	6.1	5.8	6.1	7.1	7.4	6.3	5.6	5.3	5.4	5.6	5.6	5.4	5.9	4.9	5.9	6	4.3	4	3.7	3.8	4.1	4.6	3.8	3.7	3.7	4.1	3.7	3.4	3.7	3.9	4.1	4.3
	3	0	4.5	4.4	5.1	5.9	6.1	6.1	5.8	6	6.3	6.4	5.5	5.4	4.7	4.7	4.1	4.3	5	4.1	4.3	4.1	3.8	3.6	4	3.1	3.2	4.2	4.3	3.7	3.5	4	3.9	3.3	2.9	3.1	3.7	4.2	4.5
	4	0	4.1	4.2	4.9	5.7	5.7	5.7	5.4	5.5	5.7	5.7	5.8	5.5	5.3	4.9	5	4.6	4.4	4	4	4.5	4.4	4.5	3.8	3.5	3.3	3.5	3.8	4	4	4.2	4.2	3.2	3.2	3.6	3.7	3.8	4.1
	5	0	4	3.9	4.4	5.3	5.6	5.3	5.5	5.2	5.3	5.5	5.4	5.2	5	4.5	4.1	4	3.9	3.9	3.7	3.6	3.5	3.5	3.6	3.9	3.9	4.5	4.8	4.4	3.9	4	4.1	3.7	3.3	3.4	3.7	3.7	4
	6	0	3.6	3.4	4.1	4.7	4.9	4.1	4	3.8	4.3	4.7	4.9	4.8	5.1	4.6	4.2	3.8	3.8	3.7	3.5	3.7	3.6	3.6	3.6	3.9	4.6	5.5	5.6	5.2	4.8	4.1	3.9	3.2	3.2	3.4	3.4	3.7	3.6
	7	0	3	2.9	3.4	3.8	3.8	4	3.9	3.9	4.1	4.6	5	5.1	5.1	4.9	4.6	4.1	4.6	4.4	4.4	4.3	4.3	4.2	4.2	4.3	4.6	5.1	5.6	5.3	4.6	4.3	4.1	3.5	3	2.9	2.7	3.1	3
	8	0	3.5	3.4	3.8	4.3	4.4	4.4	4.7	4.8	4.8	5.2	5.4	6	6	5.8	5.6	5.3	4.7	5.1	5.2	5.4	5.3	5.1	5.2	5.1	5	5.1	5.5	5.1	4.5	4.3	4	3.9	3.3	3.1	3.1	3.6	3.5
	9	0	4.1	4.4	4.8	5.3	5.1	4.9	5	4.8	5.1	5.6	5.7	5.7	6.2	6	5.9	6.1	5.9	5.9	5.5	5.5	5.3	5.4	5.2	5.5	5.2	5.1	4.9	4.4	4.4	4.3	4.3	3.9	3.6	3.5	3.5	3.7	4.1
	10	0	3.7	3.9	4	4.6	4.5	4.8	4.9	5.1	5.5	5.3	5.4	4.8	6.4	7.1	6.8	6.7	6.4	6.1	5.9	5.7	5.8	6.5	5.8	5.7	4.7	4.7	4.4	4.4	4.2	4.3	4	3.8	3.7	3.4	3.3	3.5	3.7
	11	0	3.9	3.9	4.3	4.8	5.1	5.2	5.4	5.9	6.7	7.1	7.3	7.1	6.9	7.2	7.8	7.4	7.9	7.2	6.6	7	7.1	5.6	7	6.8	5	4.7	4.9	4.3	3.8	4	4.2	4.1	3.5	3.4	3.5	3.8	3.9
	12	0	3.7	4	4.7	5.3	5.7	5.9	6.2	6.1	6.8	7.5	7.2	6.4	5.7	6.6	5.8	6.3	6.9	5.1	6.2	5	5.3	4.9	5.2	4.7	5.1	4.2	4.5	3.8	3.8	4.2	3.7	3.5	3.4	3.6	3.6	3.8	3.7
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	8.86	4.98	3.64	3.26	3.51	4.2	3.86	3.77	4.76	5.91	4.96	2.78	2.35	2.4	2.04	2.05	1.62	1.49	1.5	1.77	1.46	1.63	1.75	1.87	1.92	2.32	2.54	2.52	2.22	1.97	2.36	2.42	2.09	1.97	2.27	3.32	4.48	4.98
	1	15.5	5.8	4.4	4.6	4.9	6.2	5.3	4.6	6.4	8.7	8.1	4.6	2.8	2.1	1.5	1.3	1.1	1	1.1	1	0.6	0.6	0.6	0.5	0.4	0.5	0.7	0.8	1.2	1.4	1.6	1.8	1.8	1.7	2.2	3.3	4.6	5.8
	2	13.9	5.5	4.7	4.4	5.2	5.9	5.5	5.1	6.7	10.5	8	3.7	2.7	2.3	1.6	1.4	0.9	0.9	0.8	0.8	0.6	0.5	0.5	0.4	0.4	0.7	0.5	0.8	1.3	1.1	1.3	1.6	1.5	1.7	2.5	3.3	4.8	5.5
	3	14.2	6.1	4.7	4.6	5.4	7.1	6.3	5.4	7.1	8.4	6.2	3.1	2.2	1.9	1.2	1.1	0.9	0.7	0.6	0.7	0.5	0.5	0.6	0.6	0.5	0.8	1	1.3	1.3	1.3	1.8	1.8	1.8	1.7	2.3	3.3	5.1	6.1
	4	10.2	4.9	3.2	2.9	3.4	4.9	4.4	3.9	5.1	6.2	6.1	3.6	2.7	2.3	1.7	1.6	1.2	1.1	1.3	1.3	1.1	1.4	1.4	1.4	1.3	1.5	1.8	1.9	2.1	2.3	3.3	2.8	2	2.2	2.6	4.3	4.8	4.9
	5	5.4	3.7	2.3	1.8	2.3	3.2	2.6	2.8	3.4	4.7	4.7	3.4	3.4	2.9	2.8	2.6	1.9	1.8	1.6	2	1.6	2	2.2	2.8	2.8	3.5	3.8	3.7	3	2.3	2.3	2.3	1.8	1.9	2.2	3.6	4.4	3.7
	6	4.6	2.7	1.5	1.3	1.3	1.3	1.1	1.3	1.5	2	2.1	2	2.3	3.4	3.1	3.5	2.7	2.3	2.4	3.1	2.7	2.9	3.3	3.9	4.5	5.9	7.2	6.8	4.7	3.1	2.5	2	1.7	1.5	1.5	2.2	3	2.7
	7	4.7	2	1.4	1.1	1	1.2	1.1	1.4	1.6	1.8	2.1	1.7	2	2.9	2.8	3.3	2.6	2.6	3.1	4	3.4	3.8	4.1	4.3	4.8	5.7	6.4	6.3	4.5	3.3	3.4	2.6	1.9	1.2	1.2	1.5	2	2
	8	4.3	3.1	2.1	1.8	1.6	2	1.7	2.3	2.6	3	3	2.1	2.6	3.4	3	3	2.6	2.4	2.3	3.3	3.3	3.7	3.7	3.8	3.8	4.1	4	3.7	3	2.5	2.7	2.6	2.2	1.6	1.7	2.4	3	3.1
	9	4.6	6.1	4.3	3.6	4	4.2	3.7	3.5	3.7	4.1	3.1	1.9	1.8	2.1	2.1	2.4	2	1.8	1.8	2.1	1.4	1.7	2.1	2.1	1.9	2.2	1.8	1.9	1.8	1.9	2.9	3.4	2.8	2.7	2.5	3.6	5.3	6.1
	10	7.4	7.1	5.6	4.4	4.4	4.7	5.1	5	5.9	5.1	3.5	2	1.6	1.7	1.6	1.4	1.3	1.3	1.2	1	0.8	0.8	0.9	0.8	0.8	0.7	1	0.9	1.2	1.6	2.6	3.6	3.3	3.1	3.4	4.5	6	7.1
	11	7.7	6.8	4.7	4.5	4.4	4.7	5	5.2	6.9	9.2	7.4	3.2	2.2	2.1	1.4	1.4	1.1	1	0.9	0.7	0.4	0.5	0.5	0.5	0.6	0.5	0.4	0.5	0.9	1.1	1.9	2.5	2.3	2.3	2.7	4	5.7	6.8
	12	14.3	6.9	5.5	5	5.1	6.2	5.8	5.8	7.5	9.3	6.7	2.5	1.9	1.5	1.3	0.8	0.6	0.5	0.5	0.6	0.4	0.2	0.3	0.4	0.3	0.5	0.6	0.7	1	1.2	1.6	1.9	2	2.2	2.8	4.2	5.6	6.9
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	8.9	7.5	15.2	15.7	13.7	11.4	8.9	6.4	4.3	3.1	2.1	1.2	0.7	0.3	0.2	0.1	0	0	0	0	0	0	0	0	0	0
	1	15.5	9.1	11.9	9.8	9.7	9.5	8.8	7.5	5.6	4.5	3.2	2.1	1.4	0.6	0.4	0.2	0.1	0	0	0	0	0	0	0	0	0
	2	13.9	9	12.3	9.6	9.4	10	8.9	7.4	5.8	4.9	3.8	2.3	1.2	0.7	0.3	0.1	0.1	0.1	0	0	0	0	0	0	0	0
	3	14.2	10.1	13.8	11.2	10.1	9.7	9.1	6.5	5.2	3.5	2.8	1.7	1	0.5	0.3	0.1	0	0	0	0	0	0	0	0	0	0
	4	10.2	8.5	17.4	15.1	12.7	10.7	8.5	5.9	3.9	2.5	2.2	1.2	0.8	0.2	0.2	0.1	0	0	0	0	0	0	0	0	0	0
	5	5.4	6.3	16.8	20.3	17.8	12.9	8.7	5.1	3	1.9	1.1	0.5	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
	6	4.6	6.2	16.6	21.7	18.6	13.4	8.6	5.2	2.7	1.4	0.6	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
	7	4.7	6.3	17.5	20.3	17.5	12.7	9	5.4	3.2	1.9	0.9	0.4	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0
	8	4.3	5.2	14.4	17.5	16.9	14.2	10.5	7.7	4.4	2.3	1.3	0.7	0.3	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0
	9	4.6	5.4	14.8	18.2	16	12.9	10.2	6.9	4.4	3	2	0.8	0.4	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0
	10	7.4	7.3	18.7	18.5	13.7	10.6	8.1	5.9	3.2	2.5	1.9	1.1	0.7	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0
	11	7.7	8.1	15.2	13.2	11.6	10.6	8.5	6.8	5.4	4.7	3.3	2.2	1.4	0.7	0.4	0.2	0.1	0.1	0.1	0	0	0	0	0	0	0
	12	14.3	9.1	12.7	11.9	10.5	9.8	8.4	6.8	4.9	3.8	3	1.9	1.4	0.6	0.4	0.2	0.1	0.1	0	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	0.1	0.9	2.7	5.1	7.9	10.7	12.1	11.8	11.7	11.1	8.7	6.7	3.7	2.7	1.4	0.9	0.6	0.5	0.3	0.1	0	0	0	0	0.1
	1	0	0.1	0.5	1.3	2.8	5	7.9	10.7	11.3	13	12.3	10.9	9.7	5	4.5	2.1	1.7	0.7	0.3	0.1	0	0	0	0	0	0
	2	0	0.1	0.5	1.2	2.5	5	7.6	10	11.3	13.3	13.9	11.5	7.7	5.5	3.3	1.8	1.2	1.2	1	0.9	0.2	0	0.2	0.2	0	0
	3	0	0.1	0.7	1.7	3.3	5.9	9.5	10.6	12.3	11.5	12.6	10	8.2	4.6	3.7	1.9	0.8	0.7	1	1	0	0	0	0	0	0
	4	0	0.1	1.1	2.8	5.1	8	11	12.1	11.6	10.4	12.3	9.3	7.6	2.9	2.3	0.9	0.4	0.5	0.3	0.5	0.2	0.2	0.3	0	0	0
	5	0	0.1	1.5	5.2	9.8	13.3	15.5	14.2	12.4	10.6	8.6	5.1	1.6	0.7	0.6	0.1	0.2	0	0	0	0	0	0	0	0.5	0
	6	0	0.1	1.7	6.3	11.6	15.7	17.3	16.5	12.4	9	5	2.5	1.2	0.5	0.2	0	0	0	0	0	0	0	0	0	0	0
	7	0	0.1	1.6	5.2	9.6	13.2	15.9	15	13	10.6	7.4	4.6	1.7	1	0.2	0	0	0	0	0	0.3	0	0	0	0	0.6
	8	0	0.1	1	3.6	7.4	11.6	14.7	17	14.2	10.4	7.9	5.3	2.8	1.5	0.9	0.8	0.5	0.4	0	0	0	0	0	0	0	0
	9	0	0.1	1	3.5	6.5	9.8	13.4	14.3	13.1	12.7	11.1	6.2	3.6	1.9	1.3	0.6	0.2	0.3	0	0	0	0	0	0	0	0.4
	10	0	0.1	1.3	3.6	5.9	8.5	11.2	12.8	10.2	11.2	11.1	9	7.6	2.9	2	1.2	0.1	0.1	0.3	0.4	0.2	0	0	0	0	0
	11	0	0.1	0.7	1.7	3.2	5.4	7.4	9.4	10.9	13.3	12.4	10.8	9.2	5.4	3.6	2.2	1.2	1.2	1.4	0.4	0.3	0	0	0	0	0
	12	0	0.1	0.6	1.6	3.1	5.4	7.8	10.1	10.5	11.5	11.8	10	9.7	5.6	4.7	2.4	2.4	1.2	0.9	0.3	0.2	0	0	0.2	0	0
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	360	360	360	360	360	350	360	80	80	80	80	80	80	80	80	80	80	90	80	80	80	80	80	360		
	1	80	70	80	80	90	80	90	40	90	90	90	90	80	80	80	80	80	80	90	90	80	80	80	90
	2	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	90	90	80	80	80	80	80	80
	3	360	40	50	80	40	80	80	40	70	80	80	80	80	80	80	80	80	80	40	70	30	40	360	360
	4	350	360	350	360	360	350	360	50	360	80	80	90	90	90	80	90	90	90	90	80	90	70	80	70
	5	350	350	340	350	350	350	360	350	90	80	90	80	240	250	240	250	250	250	260	250	260	260	360	340
	6	270	350	340	350	360	350	290	270	270	240	250	250	250	250	240	250	250	250	250	260	260	260	260	270
	7	270	270	290	290	290	350	350	290	280	250	240	250	240	240	250	250	260	260	260	260	260	260	260	260
	8	350	340	360	350	360	350	360	360	80	90	90	220	120	240	250	250	240	250	250	250	270	270	290	290
	9	350	360	350	350	360	350	360	360	360	360	360	360	110	80	240	240	250	260	260	90	300	350	360	360
