KENAI MUNICIPAL     AK - 702590                                                 														
 60 deg    34' N  151 deg    15' W - Elev   29m   LST=GMT+99 hours   *NT=-10    														
 01/73-09/02                                                                    							Adjusted to Alaska Timezone (GMT-9)							
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	7	0	3.5	3.7	4.1	3.8	3.8	3.7	3.4	3.4	3.7	3.3	3.1	3.2	2.6	2.8	2.6	2.7	3	3.5	4.1	4.4	4.7	4.9	4.9	4.6	4.3	3.9	3.7	3.5	3.4	3.4	3	3.2	3.1	2.9	3.1	3.3	3.5
	8	0	3.6	3.8	4.2	4.2	4	3.8	3.3	3.2	3.4	3.4	3.3	2.7	2.7	2.7	2.7	2.9	3.1	3.7	4.2	4.5	4.9	4.7	4.5	4	3.9	3.6	3.5	3.4	3.4	3.2	3	2.9	3	3	3.3	3.5	3.6
	9	0	4	4.3	4.6	4.8	4.4	3.7	3.6	3.5	3.5	3.5	3.1	2.8	2.7	2.9	2.9	3.1	3.3	3.7	4.3	5.3	5.5	5.4	4.8	4.1	4	3.6	3.5	3.3	3.2	2.9	2.9	3	2.8	2.9	3.2	3.8	4
	10	0	4.6	4.8	5.1	5.1	4.5	3.9	3.3	3.2	3.2	3.4	3	2.7	2.7	2.7	2.9	3.1	3.8	4.2	4.7	4.8	5.8	6	5.6	4.9	3.8	3.7	3.6	3.1	4.1	3.1	2.9	3.1	3.4	3.2	3.4	4	4.6
	11	0	4	4.3	4.9	5.1	4.9	4.1	3.4	3.1	3.1	3.1	2.9	2.6	2.5	2.8	3	3.3	4	3.9	4.8	5.2	5.5	6.1	6.1	4.8	4.9	4	4.2	4.1	3.8	3.5	3	3	3	3.6	3.5	4	4
	12	0	4.4	4.1	4.9	5.2	5	4.2	3.4	3.1	3.2	3.4	3.2	3.1	2.9	3.2	4.1	3.9	4	4.5	4.9	5.7	6.4	6.9	5.9	4.8	4	4.5	4.8	5	4.2	4.5	3.1	3	3.1	3.1	3.1	4.3	4.4
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	16.33	3.69	5.96	8.57	11.63	10.9	6.61	3.45	2.05	1.54	1.35	0.94	0.86	0.89	0.84	1	1.26	1.63	2.12	3.06	2.98	3.42	4.74	4.53	3.15	2.18	1.33	0.85	0.77	0.6	0.67	0.69	0.71	0.65	0.78	1.3	2.29	3.69
	1	21.4	3.4	6.9	11.9	19	19.5	10.8	4.6	2.4	1.7	1.2	0.8	0.7	0.7	0.6	0.8	0.9	1.3	1.4	1.7	1.5	1.1	0.9	0.5	0.3	0.2	0.2	0.1	0	0.1	0.2	0.2	0.3	0.3	0.5	1	2.2	3.4
	2	19.5	5.2	8.5	13.7	17.9	16.7	10	4.4	2.4	1.2	1.1	0.6	0.6	0.5	0.4	0.5	0.7	0.8	1	1.6	1.3	1.2	1	0.6	0.4	0.3	0.3	0.1	0.1	0.1	0.3	0.3	0.3	0.4	0.8	1.5	3.4	5.2
	3	15.7	5.6	8.9	12.7	17.8	14.8	6.8	3.1	1.5	1.2	1.1	0.5	0.5	0.5	0.5	0.5	0.7	0.8	1.3	1.7	1.8	1.6	2	1.5	1	0.7	0.6	0.4	0.4	0.4	0.4	0.8	0.8	0.8	1.1	1.9	3.2	5.6
	4	13.5	5.8	9.2	11.5	11.4	9	5.4	2.9	2.3	1.8	1.6	1.1	0.9	0.9	0.7	0.7	1	1.2	1.6	1.9	1.9	2.2	3	2.7	2.1	1.7	1.1	0.8	0.9	0.8	1	1.3	1.4	1.2	1.4	2	3.6	5.8
	5	11	3.5	4.8	5	5.7	5.7	4.3	2.8	2.2	1.9	1.8	1.5	1.2	1.3	0.9	1.1	1.4	1.6	2.2	3.6	4	4.9	6.7	6.6	5	3.8	2.5	1.7	1.6	1.3	1.5	1.3	1.1	0.9	1.1	1.4	2	3.5
	6	8.9	1.8	2.4	2.6	3.3	2.9	2.3	1.9	1.3	1.3	1.3	1	0.9	1	0.9	1.1	1.3	2	2.7	4.6	5.3	7.3	11.8	12.4	8.3	5.4	2.9	1.8	1.5	1	1	1	0.9	0.7	0.5	0.9	1	1.8
	7	10.2	1.7	2.4	2.6	2.6	2.5	1.9	1.3	1	0.8	0.8	0.6	0.5	0.6	0.6	0.9	1.2	1.7	2.7	4.7	5.7	8.2	13.7	13.8	9.6	5.7	3	1.7	1.2	1	0.9	0.8	0.7	0.6	0.6	0.8	1.1	1.7
	8	16	2.7	3.6	4.7	5.5	4.5	3.3	1.9	1.2	1.3	1.2	0.8	0.8	0.9	1.2	1.4	2	3	3.7	5.6	5.4	6.1	7.8	7.7	5.4	4.2	2.7	1.7	1.5	1.1	1	0.9	0.9	0.8	0.7	1.1	1.6	2.7
	9	18.3	3.6	5.7	8.2	9.6	8.8	5.5	3.5	2.6	2.1	1.9	1.5	1.5	1.2	1.6	1.9	2.4	2.7	3.4	4.1	3.4	3.5	4.1	3	2.2	1.6	1.2	0.9	0.9	0.6	0.7	0.6	0.6	0.6	0.6	1.4	2.1	3.6
	10	20	4.6	8	11	14.6	13.3	8.6	4.6	2.7	1.9	1.6	1	1	1.3	1	1.3	1.4	1.9	2.4	2.6	1.7	1.3	1.4	1.1	0.6	0.5	0.3	0.3	0.3	0.2	0.4	0.5	0.6	0.6	0.8	1.4	2.9	4.6
	11	23	3.8	5.8	10.5	17.1	18.7	11.9	6.3	3.2	2	1.3	0.9	0.8	1	0.8	0.8	0.9	1.4	1.3	1.9	1.2	0.6	0.7	0.5	0.3	0.2	0.2	0.1	0.1	0.1	0.1	0.3	0.4	0.5	0.6	1.2	2.1	3.8
	12	19.6	3.2	6.1	11	19.6	19	11.3	5.4	2.4	1.5	1.2	0.8	0.9	0.8	0.8	0.8	1.1	1.2	1.4	2	1.5	1.2	0.6	0.6	0.3	0.2	0.2	0.1	0.2	0.2	0.2	0.2	0.2	0.2	0.4	1	2.5	3.2
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	16.3	3.6	20.3	17.1	13.4	11.1	7.2	5.5	2.1	1.6	1.1	0.4	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0												
	1	21.4	4.6	21.1	13	9.3	9	6.5	6.8	2.9	2.2	1.9	0.7	0.4	0.1	0	0	0	0	0	0	0	0	0	0	0	0												
	2	19.5	4.3	22.6	14.1	9.2	8.2	6.4	6.3	2.9	2.4	1.9	0.9	0.7	0.2	0.2	0.1	0	0	0	0	0	0	0	0	0	0												
	3	15.7	2.9	20.5	16.2	12.2	10.4	7.4	6.6	2.9	2.5	1.6	0.5	0.2	0	0	0.1	0	0	0	0	0	0	0	0	0	0												
	4	13.5	3.2	19.5	18.3	15.1	11.6	7.7	5.9	2.1	1.6	1	0.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	5	11	2.9	16.2	18.8	18.3	15.2	8.7	5.3	1.9	0.9	0.5	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	6	8.9	2.5	15.5	19.2	18.9	17.9	9.7	4.9	1.5	0.6	0.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	7	10.2	2.7	17.3	21.4	19.8	14.6	8	3.7	1.2	0.7	0.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	8	16	4.1	21.6	21.8	15.2	10.3	5.3	3.3	1	0.6	0.5	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	9	18.3	3.7	23	18.7	11.9	9.4	6.3	4.8	1.7	1.2	0.7	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
	10	20	3.9	22.6	15.6	10.6	8.7	6.7	5.8	2.1	2.1	1.2	0.4	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0
	11	23	4.5	21.9	13.6	9.5	9	6.5	5.7	2.4	1.7	1.3	0.4	0.3	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0
	12	19.6	4.3	22.3	13.9	9.7	8.1	6.6	6.9	2.9	2.5	2	0.6	0.4	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	0.1	2	4.8	7.9	12.3	13.9	17.5	9.7	9.7	9.2	4.4	3.3	1	0.8	0.7	0.1	0.2	0.1	0.1	0	0.1	0.4	0.8	0.3	0.7
	1	0	0.1	1.8	3.1	4.6	8.4	10.7	18.3	11	11.3	13.4	7	4.6	1.1	0.7	0.5	0	0	0	0	0	0.3	0.7	1.9	0	0.6
	2	0	0.1	1.7	3	4.1	6.9	9.3	15.2	9.9	10.9	11.7	7.5	8	2.8	2.7	2.6	0.7	0.5	0.3	0.4	0	0	0.6	0.7	0.4	0
	3	0	0.1	1.7	3.8	6.1	9.7	12.1	17.5	11.2	12.6	11.4	5.2	2.9	0.6	0.5	1.2	0	0.5	0.2	0	0	0	0.7	1.1	0.4	0.5
	4	0	0.1	2	5.3	9.1	13.2	15.2	19.2	9.8	10.2	8.9	3.2	2.3	0.4	0.3	0.1	0	0	0	0	0	0	0	0.5	0	0
	5	0	0.1	1.8	5.8	11.7	18	18.1	17.9	9	6	4.5	2.1	0.8	0.8	0.4	0.3	0.2	0.4	0	0	0	0	0.4	0	0.5	1.3
	6	0	0.1	1.8	6.2	12.6	22.2	21	17.3	7.6	4.3	3	1.4	0.3	0.1	0	0	0	0.2	0.3	0	0	0	0.5	0	0.6	0.7
	7	0	0.1	2.2	7.8	15	20.6	19.4	14.8	6.8	5.3	3.1	1	0.4	0.1	0	0	0	0	0	0	0	0	0.5	1.2	0	1.5
	8	0	0.2	3.2	9.1	13.3	16.8	15.2	15.7	6.7	5.4	5.7	2.2	2.2	0.3	0.5	0.2	0	0	0	0	0	0	0	1.4	0	1.8
	9	0	0.1	2.9	6.5	8.8	13	15.5	19.1	9.4	9.4	6.9	2.5	1.9	0.7	0.4	0.2	0	0	0	0	0	0.5	0	0.6	0.7	0.8
	10	0	0.1	2.3	4.4	6.4	9.9	13.1	18.8	9.9	13.1	10.3	4.9	3.3	0.9	0.4	0.1	0.2	0	0	0	0	0.3	0	0.5	0	1.2
	11	0	0.1	2.1	3.8	5.6	10	12.5	18.1	11	10.1	10.3	4.9	4.4	1.7	1.4	0.8	0.5	0.7	0.2	0.3	0	0	0.8	0.5	0	0
	12	0	0.1	1.8	3.3	4.8	7.5	10.7	18.2	11.1	12.9	13.9	6.2	4.6	0.9	1	0.6	0	0.2	0.2	0	0	0	0	1.2	0.4	0.5
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	30	30	30	30	30	40	30	30	30	30	40	30	30	30	40	30	30	30	30	30	30	30	30	30		
	1	30	40	40	40	40	40	30	30	40	40	40	30	30	30	40	30	40	30	30	30	30	30	40	40		
	2	30	30	30	30	30	40	30	30	30	30	30	40	40	30	40	40	30	40	40	30	30	30	40	30		
	3	30	30	30	30	30	30	30	30	30	30	30	40	30	30	30	30	30	30	30	30	30	30	30	30		
	4	20	30	30	30	30	20	30	30	30	40	40	30	30	20	20	10	20	10	10	10	10	20	20	20		
	5	210	180	40	40	30	40	30	40	30	220	220	230	230	240	230	240	230	220	230	210	220	220	210	210		
	6	210	210	210	210	210	210	200	200	210	220	230	220	230	220	230	230	220	220	220	220	220	210	220	210		
