BETTLES FIELD       AK - 701740                                                 														
 66 deg    55' N  151 deg    31' W - Elev  196m   LST=GMT+99 hours   *NT=-10    														
 01/73-12/81 01/87-09/02                                                        						Adjusted to Alaska Time Zone (GMT-9)								
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	1999	8538	647	633	692	696	686	656	715	719	704	831	802	757
	2000	9226	593	766	801	790	773	708	742	759	787	836	840	831
	2001	8194	837	799	792	789	713	601	589	657	607	730	545	535
	2002	5859	581	771	817	819	756	640	720	735	20	0	0	0
NUMBER OF SPEED OBSERVATIONS BY HOUR                                            														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	7382	545	597	637	627	669	631	656	648	637	619	546	570
	1	7307	561	578	623	618	650	631	658	654	624	598	549	563
	2	6902	527	561	578	582	613	596	629	608	580	570	517	541
	3	8766	720	708	747	740	786	746	796	766	720	713	650	674
	4	7222	557	565	611	623	650	610	660	629	613	596	542	566
	5	7425	546	584	610	639	666	640	686	669	641	649	537	558
	6	8060	642	606	671	708	710	671	704	708	679	687	631	643
	7	8161	669	633	707	709	706	669	705	693	661	685	658	666
	8	7836	639	622	676	669	671	642	681	675	645	655	618	643
	9	9520	809	779	843	824	808	762	820	807	770	780	749	769
	10	8221	691	657	718	709	705	670	695	679	654	698	663	682
	11	8104	659	661	694	693	695	644	705	692	654	698	652	657
	12	8238	685	666	715	698	700	677	704	705	655	692	665	676
	13	8207	687	669	698	703	691	664	693	692	665	693	663	689
	14	7884	661	629	670	680	665	653	667	655	637	680	636	651
	15	9422	819	778	824	806	798	751	805	795	735	777	767	767
	16	8132	682	645	697	688	699	671	696	674	659	685	664	672
	17	8091	681	650	698	675	677	663	694	697	656	674	671	655
	18	8139	678	639	698	665	654	682	710	714	671	699	660	669
	19	8186	681	648	709	684	675	669	708	704	662	705	668	673
	20	7780	641	623	678	644	654	633	654	681	636	670	625	641
	21	9454	805	765	838	780	807	785	811	837	751	755	748	772
	22	7658	633	621	648	627	652	620	684	675	636	619	613	630
	23	7414	557	596	648	628	647	624	674	670	641	608	548	573

SPEED BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	2.57	2.52	2.5	2.97	3.1	2.7	2.34	2.16	2.1	2.54	2.9	2.52	2.52
	1	2.6	2.52	2.67	2.94	3.2	2.67	2.28	2.11	2.21	2.62	2.94	2.59	2.54
	2	2.61	2.57	2.63	3.08	3.14	2.63	2.2	2.08	2.36	2.66	2.98	2.55	2.51
	3	2.58	2.47	2.67	3.06	3.18	2.69	2.19	2.18	2.34	2.54	2.84	2.5	2.35
	4	2.68	2.54	2.72	3.08	3.3	2.82	2.33	2.27	2.45	2.7	2.9	2.59	2.48
	5	2.7	2.52	2.76	3.06	3.23	2.87	2.48	2.33	2.42	2.82	2.93	2.56	2.4
	6	2.75	2.49	2.63	3.06	3.27	2.98	2.67	2.58	2.51	2.83	2.87	2.53	2.45
	7	2.82	2.53	2.65	3.1	3.33	3.18	2.85	2.65	2.58	2.88	2.9	2.61	2.53
	8	2.9	2.52	2.7	3.13	3.39	3.3	3	2.84	2.73	3.02	2.94	2.62	2.63
	9	2.9	2.42	2.57	3.08	3.46	3.27	2.97	2.93	2.91	3.06	2.98	2.6	2.43
	10	3.03	2.56	2.66	3.22	3.62	3.46	3.21	3.04	2.95	3.3	3.02	2.74	2.51
	11	3.1	2.51	2.69	3.27	3.72	3.52	3.45	3.22	3.04	3.31	3.13	2.72	2.53
	12	3.18	2.49	2.75	3.32	3.63	3.6	3.77	3.48	3.22	3.42	3.21	2.67	2.56
	13	3.24	2.47	2.75	3.42	3.62	3.86	3.92	3.59	3.33	3.48	3.22	2.62	2.62
	14	3.28	2.54	2.76	3.39	3.68	3.92	3.98	3.7	3.48	3.49	3.2	2.68	2.55
	15	3.24	2.42	2.67	3.36	3.58	3.9	4.02	3.87	3.51	3.38	3.11	2.58	2.45
	16	3.27	2.53	2.59	3.31	3.75	3.99	4.18	3.83	3.62	3.31	3	2.57	2.43
	17	3.23	2.47	2.58	3.2	3.82	3.88	4.05	3.79	3.54	3.28	2.92	2.64	2.47
	18	3.11	2.51	2.52	3.02	3.52	3.72	3.94	3.61	3.4	3.06	2.77	2.67	2.49
	19	3	2.53	2.51	2.79	3.34	3.55	3.85	3.58	3.09	2.79	2.74	2.67	2.56
	20	2.88	2.57	2.58	2.75	3.1	3.52	3.6	3.23	2.72	2.61	2.61	2.67	2.57
	21	2.7	2.55	2.59	2.7	2.94	3.12	3.2	2.79	2.36	2.36	2.68	2.61	2.43
	22	2.62	2.62	2.57	2.81	2.93	2.83	2.7	2.42	2.21	2.47	2.87	2.61	2.48
	23	2.58	2.66	2.57	2.81	3.01	2.75	2.39	2.21	2.15	2.49	2.82	2.62	2.49

POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	26	31	26	35	34	28	18	15	14	26	32	27	25
	1	26	30	31	32	37	26	17	14	14	26	30	27	26
	2	27	32	29	35	36	26	17	14	17	28	32	29	26
	3	27	28	35	43	37	27	17	15	16	23	29	30	22
	4	27	31	29	37	40	29	18	15	18	26	30	29	25
	5	31	31	78	35	37	29	22	17	18	30	30	30	22
	6	30	33	30	35	38	33	25	31	19	31	29	27	24
	7	32	32	33	36	41	46	28	23	22	31	30	29	27
	8	34	30	28	39	44	52	32	27	26	34	32	31	29
	9	35	29	27	47	47	42	33	38	30	35	32	29	27
	10	38	32	30	44	50	51	40	35	31	43	35	34	26
	11	42	30	30	59	61	52	45	40	35	45	38	32	30
	12	44	33	33	47	54	52	55	46	40	52	41	30	41
	13	47	28	31	50	55	61	79	51	41	51	44	33	43
	14	47	30	32	51	55	74	66	52	49	53	43	31	29
	15	47	31	29	49	54	60	79	60	49	49	43	32	26
	16	49	30	27	47	94	65	79	59	51	47	37	28	27
	17	48	31	28	43	99	62	69	55	52	45	35	29	28													
	18	40	31	28	37	47	57	62	51	44	38	33	29	28													
	19	38	33	27	31	45	50	61	52	38	31	30	29	32													
	20	34	36	29	33	36	49	52	40	26	25	26	30	31													
	21	31	34	43	30	33	38	41	28	20	21	29	32	28													
	22	28	39	28	32	30	29	28	21	17	22	34	30	27													
	23	28	33	28	31	32	43	18	17	15	24	42	30	26													

SPEED BY DIRECTION                                                              																											
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240
	ALL	0	3.55	3.52	3.66	3.78	4.02	4.26	4.54	4.62	4.35	3.94	3.47	3.21	3.09	3.08	3	2.97	2.98	2.98	3.17	3.36	3.56	3.78	4.05	4.32	4.34
	1	0	3.3	3.4	3.3	3.5	3.7	4.9	5.1	5	5.6	4.5	3.9	3.2	2.9	2.8	3	2.9	2.9	2.8	3.1	3.3	3.7	3.7	3.6	3.8	3.4
	2	0	3.4	3.3	3.4	3.3	3.4	4	3.9	3.8	3.6	3.3	2.6	2.7	2.7	3.2	2.6	3	2.8	3	3.1	3.4	3.2	3.2	3	3.5	2.6
	3	0	3.6	3.6	3.8	3.9	4.3	4.5	5	5.7	5.8	5.5	4.3	3.8	2.9	2.9	2.8	3	2.9	3	2.7	3	2.9	3.7	3.7	3.9	3.6
	4	0	4.1	4	4	4.2	4.5	4.5	4.7	4.4	4.3	3.7	3.4	3.1	3.3	3.2	3	3.1	3	3	3.1	3	3.3	3.9	4.5	4.4	5
	5	0	3.9	3.8	4.1	4.2	4.4	4.3	4.7	4.8	4.5	4.3	4.1	3.7	3.6	3.5	3.2	3.3	3.1	3.1	3.3	3.6	3.7	3.7	3.9	4.1	4.2
	6	0	3.5	3.5	3.7	3.7	3.7	3.4	3.8	3.7	3.8	3.6	3.6	3.3	3.3	3.3	3.2	3.1	3.2	3.1	3.3	3.5	3.7	4	4.4	4.7	4.7
	7	0	3.3	3.2	3.4	3.5	3.1	3.5	3.5	3.6	3.3	3.6	3.2	3.2	3	3	3.1	2.9	3	3.1	3.2	3.3	3.6	3.9	4.2	4.5	4.6
	8	0	3.3	3.3	3.3	3.5	3.3	3.4	3.5	3.5	3	3	2.9	3	3	3	2.9	3	3.1	3.1	3.2	3.5	3.5	3.7	3.9	4.3	4.4
	9	0	3.7	3.5	3.8	4	4.4	4.6	4.7	4.6	4.4	3.8	3.5	3.1	3	3.1	2.8	2.8	2.9	2.8	3.1	3.3	3.4	3.7	3.9	4	3.9
	10	0	3.6	3.7	3.8	3.9	4.1	4.8	5.2	5.3	4.9	4.3	3.6	2.8	2.8	2.9	2.9	2.8	2.8	2.8	2.8	3	3.7	3.2	3.1	2.9	2.7
	11	0	3.4	3.4	3.4	3.3	3.5	3.8	4.7	5.3	4.8	4.5	2.4	2.5	2.6	2.6	3	2.7	2.8	2.5	3	3.3	4	3.2	3.4	3.7	3
	12	0	3.4	3.3	3.2	3.3	4.1	3.8	4.1	4.6	3.8	2.6	2.2	2.6	2.5	2.7	2.8	2.7	2.6	2.6	2.9	2.5	3.1	2.9	2.6	2.9	2.6
FREQUENCY BY DIRECTION                                                          																											
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240
	ALL	15.09	7.23	5.19	4.51	3.29	2.44	1.96	1.66	1.08	0.74	0.62	0.73	0.89	1.7	2.08	2.68	3.03	3.13	2.42	2.4	1.79	1.67	1.63	1.85	1.75	1.57
	1	23.4	9	6.5	4.7	2.9	2.5	1.8	1.3	0.9	0.5	0.5	0.4	0.6	1.1	1.3	1.5	1.8	1.7	1.3	1.1	0.7	0.7	0.4	0.5	0.4	0.4
	2	18.3	8.9	5.6	4.1	3.4	2	1.4	1.3	0.5	0.5	0.2	0.3	0.4	0.9	1.1	1.4	1.9	2.1	1.4	1.3	0.6	0.5	0.5	0.4	0.3	0.4
	3	12	7.1	5.4	5.2	3.7	2.6	2	1.6	1.3	0.7	0.5	0.4	0.5	0.8	1.2	1.5	2.3	2.3	1.7	1.2	0.8	0.5	0.4	0.5	0.5	0.4
	4	9.3	6.3	5.5	6	4.6	4.2	3.3	2.5	1.5	0.8	0.6	0.9	1	1.6	1.8	2.7	2.7	3.1	2	2.1	1.3	1.2	1.4	1.2	0.9	0.6
	5	10.8	6.2	5.5	4.8	4	3.2	3.1	2.8	2.1	1.4	1.3	1.5	1.5	2.8	2.7	3.1	3.5	3.2	2.4	2.5	2.1	1.9	1.6	2.1	2	2
	6	12.3	4.2	3.4	3.2	2.4	1.6	1.1	1.3	0.9	0.9	0.8	1.1	1.4	2.5	3.3	4	4	4	3.8	4.2	3.6	3.5	4.2	5.1	5.1	4.9
	7	13.3	4.3	3.2	2.8	1.8	1.4	1.3	1.2	0.8	0.6	0.8	1	1.4	2.8	3.6	4.5	5	4.7	4.4	4.6	4.1	4.1	4.2	4.7	4.9	4
	8	14.4	4.7	3.6	3.1	2.2	1.7	1.3	0.8	0.8	0.6	0.6	1	1.4	2.8	3.6	5	5.1	5.4	4.3	4.9	3.8	3.8	3.7	4.1	3.6	3.3
	9	14.4	7.6	5.7	5.3	4.3	3.3	2.9	2.5	1.5	1	0.8	0.9	1.2	2.1	2.6	3.3	3.5	3.4	2.9	3.1	2.1	1.8	1.7	1.7	1.5	1.3
	10	13.2	9.4	6.8	6.4	4.3	2.6	2	2.1	1.2	0.8	0.4	0.5	0.5	1.2	1.5	1.6	2.1	2.1	1.3	1.1	0.7	0.4	0.4	0.4	0.3	0.2
	11	19.5	10.4	5.9	4.4	2.6	1.9	1.4	1.2	0.8	0.5	0.3	0.3	0.2	0.6	0.8	1.4	1.6	2.2	1.3	1	0.4	0.4	0.3	0.3	0.3	0.4
	12	21.3	10	5.6	4	2.9	2.1	1.5	1	0.5	0.4	0.3	0.2	0.2	0.7	1.1	1.4	2.1	2.8	1.7	1	0.6	0.5	0.3	0.4	0.3	0.2
FREQUENCY OF SPEED                                                              																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	15.1	7.1	27.9	22.2	14.3	8.1	3.2	1.4	0.3	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	23.4	8.7	27	18.9	11.7	6	2.2	1.3	0.4	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	2	18.3	8.4	29.5	21.8	12.5	6.3	2	0.9	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	3	12	5.6	26.6	25.6	16.6	8.6	2.9	1.3	0.3	0.3	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	4	9.3	4.7	22.8	25.2	19.7	11.7	4.4	1.4	0.3	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	5	10.8	5.2	25.6	22.7	16.4	11.4	4.9	2	0.2	0.2	0.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	6	12.3	6.5	27.5	21.1	14.4	10	4.7	2.4	0.5	0.3	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	7	13.3	7.8	30.4	20.4	13.3	8.7	3.7	1.8	0.3	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	8	14.4	8	31	21.8	13	7.3	2.8	1.3	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	9	14.4	7.4	28.9	20.9	13.9	8.4	3.9	1.5	0.4	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10	13.2	6.4	28.9	24.1	15.2	7.8	2.8	1.1	0.3	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11	19.5	7.8	28.4	22.3	13	5.8	1.8	0.8	0.2	0.2	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	12	21.3	8.7	28.8	21.1	11.7	5.2	1.9	0.9	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	0.4	6.6	14.7	20	20.8	14	10.2	2.9	2.4	2.8	0.5	0.6	0.2	0.1	0.2	0	0	0.1	0	0.1	0.3	0	0.9	0.6	1.4
	1	0	0.6	7.6	15.1	19.6	18.3	11.5	12	4.8	4.1	4.5	1	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0
	2	0	0.6	8.3	17.2	20.7	19.3	10.4	7.8	2.2	1.5	1.4	0.8	0.3	0	0	0	0	0.6	0.8	0	0	0	0	0	0	7.9
	3	0	0.3	6	15.9	21.7	20.5	12	8.8	2.4	3.3	3.1	0.3	1.2	0	0.3	0.3	0	0	0	0	0	1	0	0	0	2.9
	4	0	0.2	4.2	12.8	21	22.9	14.9	7.9	2.4	1.9	2.3	0.5	0.3	0	0.2	0	0	0	0	0	0.7	0	0	2	3.3	2.5
	5	0	0.2	4.7	11.6	17.6	22.5	16.8	11.6	2	2	3.7	1.2	0.7	0.6	0	0.3	0	0	0	0	0	0	0	3	0	1.4
	6	0	0.3	5.2	11.1	16	20.7	16.8	14.4	4.4	2.9	3.4	0.4	0.2	0.2	0	0.7	0	0	0	0	0	0.9	0	1.2	1.2	0
	7	0	0.5	6.9	13.1	18.1	22	16.1	13	3	2.3	2.2	0.3	0.2	0	0	0	0	0	0	0	0	1	0	1.3	0	0
	8	0	0.6	8.4	16.5	20.8	21.6	14.6	11	2.3	1.5	0.8	0.2	0.3	1	0.4	0	0	0	0	0	0	0	0	0	0	0
	9	0	0.4	6.8	13.8	19.5	21.5	17.2	11.1	3.8	2.6	2.4	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
	10	0	0.4	7.3	16.9	22.5	21.2	12.9	8.4	3	1.9	2.5	0.4	0.4	0.3	0	0.5	0	0	0	0	0	0	0	0	1.5	0
	11	0	0.6	8.4	18.5	22.8	18.6	9.8	6.9	2.2	2.8	6.1	0.9	1.8	0	0	0.5	0	0	0	0	0	0	0	0	0	0
	12	0	0.7	9.1	18.8	21.7	18	11.5	8.8	2	1.7	1.4	0	1.2	0	0.4	0	0	0	0.8	0	0	0	0	1.6	0	2.1
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	340	330	330	340	330	330	330	360	360	360	360	360	360	360	320	320	320	320	320	320	360	360	360	340		
	1	330	330	330	330	330	330	330	340	330	330	330	330	330	330	320	320	320	330	320	320	360	360	340	330		
	2	330	330	340	340	330	330	330	340	330	320	340	340	320	320	320	320	320	320	330	330	340	340	360	340		
	3	340	340	320	340	340	320	330	330	320	330	320	310	320	320	20	20	20	310	30	330	320	320	320	330		
	4	330	320	330	320	330	330	330	340	320	360	20	20	20	20	40	20	40	20	50	40	40	40	20	360		
	5	340	360	360	340	350	340	360	360	360	360	10	10	20	30	120	180	180	10	30	50	20	40	360	360		
	6	140	140	140	150	360	150	360	150	360	180	210	220	230	230	240	240	230	220	230	240	230	230	220	200		
	7	140	160	140	150	140	360	150	150	360	360	220	220	220	220	220	230	230	240	220	230	230	230	190	160		
	8	150	140	140	140	340	330	330	360	360	360	10	180	220	220	220	230	230	240	240	240	210	180	140	140		
	9	360	350	330	350	330	340	340	360	360	360	360	10	360	20	20	360	360	180	30	70	150	140	20	360		
	10	320	330	340	360	330	350	340	340	330	340	320	360	360	330	360	360	320	320	320	320	320	360	360	360
	11	340	360	330	330	350	330	330	360	340	340	320	320	320	330	320	320	320	330	330	340	320	340	360	360
	12	340	340	320	330	350	330	330	340	340	330	330	340	330	360	340	340	340	340	340	350	340	360	340	330
SPEED FOR PREVAILING DIRECTION BY HOUR                                          																									
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
	ALL	3.24	3.08	3.08	3.06	3.11	3.15	3.26	3.56	3.76	3.58	3.73	3.68	3.65	3.65	3.36	3.23	3.15	3.28	3.21	3.03	3.51	3.41	3.36	3.1
	1	3.08	3.11	3.14	3.24	3.13	2.94	3.26	3.21	3.35	3.06	3.22	3.26	3.1	3.3	3.12	3.09	3.05	3.46	3.15	3.23	3.28	3.58	3.33	3.07
	2	2.95	3.25	3.34	3.11	3.2	3.17	3.21	3.27	3.39	3.3	3.54	3.41	3.49	3.17	3.45	3.14	3.02	3.05	3.09	3.2	3.28	3.31	3.16	2.97
	3	3.1	3.13	3.38	3.3	3.47	3.4	3.39	3.39	3.55	3.63	3.62	3.28	3.65	3.67	4.29	3.92	4.45	3.15	3.88	3.15	3.08	3.03	3.09	3.33
	4	3.13	3.35	3.41	3.45	3.59	3.6	3.48	3.79	3.71	4.25	4.11	4.64	4.53	4.26	4.7	4.74	4.94	4.11	4.4	4.37	3.93	4.07	3.54	3.82
	5	3.6	3.85	3.4	2.98	3.22	3.48	3.93	4.12	4.24	4.11	3.97	4.02	4.37	5.06	4.42	3.82	3.32	3.92	4	4.18	4.08	3.97	3.6	3.53
	6	2.53	2.62	2.72	2.76	2.94	2.97	3.6	2.95	3.59	3.21	3.95	4.15	5.31	5.11	5.12	4.79	5.32	5.16	4.84	4.97	4.52	4.01	4.18	2.9
	7	2.57	2.52	2.75	2.64	2.81	3.17	2.84	3.1	3.4	3.23	4.13	4.37	4.61	4.54	4.28	5.11	5	5.07	4.43	4.53	4.55	3.54	2.71	2.75
	8	2.63	2.62	2.64	2.75	3.12	2.99	2.98	3.49	3.66	3.87	3.95	3.65	3.99	4.01	4.26	4.39	4.66	4.61	4.35	4.72	3.41	2.69	2.69	2.46
	9	3.45	3.26	3.15	3.25	2.87	3.51	2.97	3.63	3.98	3.82	3.77	3.55	3.66	4.34	4.01	3.92	3.81	2.99	3.77	3.79	2.4	2.64	3.55	3.63
	10	2.96	3.16	3.26	3.52	2.89	3.28	3.03	3.42	3.28	3.24	3.19	3.66	3.57	3.16	3.7	3.72	3.03	2.99	3.07	2.91	2.93	3.39	3.58	3.32
	11	3.04	3.15	3.08	3.04	3.31	3.24	3.25	3.26	3.43	3.2	3.32	3.36	2.87	3.19	2.92	3.07	3.03	3.14	3.3	3.13	3.16	3.28	3.34	3.36
	12	3.49	3.24	3.07	3.05	3.29	3.21	3.32	3.38	3.24	3.17	3.18	3.08	3.31	3.36	3.42	3.22	3.21	3.22	3.08	3.31	3.3	3.32	3.21	3.41
