MINCHUMINA          AK - 702460                                                 														
 63 deg    54' N  152 deg    16' W - Elev  214m   LST=GMT+99 hours   *NT=-10    														
 01/73-09/02                                                                    						Adjusted to Alaska Timezone (GMT-9)								
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	1975	3150	171	259	316	385	228	240	253	189	268	286	312	243
	1976	2676	214	249	237	327	305	295	182	190	107	132	140	298
	1977	2461	289	192	253	145	289	218	173	184	154	219	246	99
	1978	2393	238	190	202	209	235	208	186	116	206	263	187	153
	1979	1352	144	157	107	16	149	125	5	76	164	129	104	176
	1980	2264	70	247	263	237	255	186	110	264	211	87	175	159
	1981	2852	191	237	239	246	174	262	252	216	275	250	263	247
	1982	2531	226	262	252	258	96	203	242	220	176	141	238	217
	1983	2232	113	218	219	241	183	144	184	200	151	173	185	221
	1984	2457	232	173	208	214	228	161	192	193	202	193	229	232
	1985	2711	255	214	250	237	231	221	215	193	214	230	218	233
	1986	2177	242	214	223	228	191	168	143	155	149	141	168	155
	1987	1608	129	158	173	220	237	171	93	1	0	0	191	235
	1988	2471	240	232	216	212	214	226	193	201	184	225	205	123
	1989	2371	143	130	155	168	240	197	227	229	199	229	218	236
	1990	1011	101	0	58	76	55	50	62	52	111	121	192	133
	1991	804	48	0	97	69	52	62	128	53	97	97	8	93
	1992	299	36	29	72	66	67	28	0	0	1	0	0	0
	1993	5021	0	0	0	0	78	676	665	738	686	732	712	734
	1994	8369	701	611	739	709	740	687	733	740	705	723	586	695
	1995	8280	685	638	701	659	729	710	712	672	697	678	684	715
	1996	7593	724	692	731	714	739	694	493	271	707	712	622	494
	1997	7290	454	589	676	425	670	403	699	739	683	683	636	633
	1998	7914	653	653	713	702	672	687	512	677	682	683	712	568
	1999	8022	627	496	624	681	788	726	752	571	672	645	711	729
	2000	7799	730	677	730	708	718	263	621	729	558	717	646	702
	2001	4992	725	661	699	713	524	314	312	341	191	287	136	89
	2002	10413	115	554	707	709	2047	1981	2093	2183	24	0	0	0
NUMBER OF SPEED OBSERVATIONS BY HOUR                                            														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	3312	216	217	251	281	336	316	359	342	260	270	230	234
	1	3394	263	268	312	284	328	307	323	337	248	267	218	239
	2	3389	254	242	293	286	326	289	349	340	267	268	240	235
	3	3182	218	224	254	275	322	296	317	314	238	270	227	227
	4	3359	256	255	309	294	314	302	326	323	246	269	231	234
	5	3258	241	235	289	276	305	282	320	317	242	283	223	245
	6	4190	222	217	250	343	491	463	492	471	393	386	231	231
	7	5158	410	409	483	423	461	439	461	456	386	375	419	436
	8	6576	446	486	573	610	665	626	608	586	525	555	449	447
	9	6969	504	519	623	603	661	600	630	595	551	551	564	568
	10	6897	545	557	636	565	616	608	617	594	504	535	565	555
	11	6326	497	521	582	541	575	513	536	541	452	487	537	544
	12	5648	433	432	508	439	554	532	501	464	417	441	460	467
	13	4895	337	324	364	424	517	483	516	494	414	413	305	304
	14	6537	485	502	586	573	618	566	565	576	495	525	529	517
	15	6562	484	482	564	554	640	601	583	570	521	511	519	533
	16	5943	522	505	592	513	492	472	473	507	390	430	518	529
	17	5866	359	403	435	525	629	568	552	574	514	532	387	388
	18	4592	373	358	434	380	386	385	394	410	321	327	395	429
	19	5146	392	430	467	446	469	470	452	472	384	410	366	388
	20	4983	355	407	463	418	455	442	453	465	373	398	373	381
	21	4903	344	390	454	434	473	455	427	446	370	377	373	360
	22	3464	274	261	308	298	332	307	339	331	254	269	234	257
	23	3290	247	245	284	280	324	282	328	324	226	270	238	242

SPEED BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	0.99	1	0.79	0.97	1.16	1.11	0.85	0.95	0.99	0.94	1.21	0.85	0.95
	1	0.95	0.98	0.79	0.95	1.07	1.05	0.9	0.93	0.93	1.04	1.11	0.71	0.88
	2	0.93	0.99	0.81	0.98	0.97	1.01	0.77	0.83	1.02	1	1.1	0.8	0.88
	3	0.95	1.03	0.88	1.1	0.99	0.91	0.77	0.81	1.07	0.92	1.22	0.78	0.94
	4	0.9	1	0.86	0.96	0.92	0.81	0.78	0.86	0.86	0.82	1.21	0.84	0.8
	5	0.95	1.07	0.69	0.98	0.94	1.03	0.74	0.96	1.02	0.89	1.26	0.77	0.91
	6	1.14	0.92	0.79	0.97	1.15	1.05	1.04	1.21	1.28	1.39	1.69	0.72	0.98
	7	1.3	1.34	1.31	1.3	1.11	1.18	1.26	1.38	1.18	1.36	1.42	1.43	1.43
	8	1.44	1.33	1.27	1.26	1.4	1.68	1.7	1.59	1.36	1.46	1.72	1.13	1.2
	9	1.61	1.36	1.57	1.5	1.56	1.95	1.92	1.89	1.56	1.55	1.64	1.28	1.41
	10	1.77	1.43	1.47	1.76	1.86	2.21	2.19	1.99	1.87	1.85	1.78	1.34	1.36
	11	1.88	1.41	1.54	1.83	2.04	2.62	2.39	2.23	1.94	2.03	1.84	1.37	1.31
	12	1.96	1.39	1.58	2.03	2.14	2.62	2.36	2.33	2.09	2.33	1.94	1.44	1.09
	13	2.11	1.18	1.2	1.86	2.54	2.89	2.66	2.52	2.44	2.37	2.11	1.11	1.08
	14	2.17	1.45	1.68	2.33	2.53	2.84	2.56	2.45	2.35	2.58	2.16	1.48	1.28
	15	2.13	1.31	1.87	2.31	2.58	2.8	2.53	2.43	2.24	2.35	2.11	1.35	1.36
	16	1.88	1.26	1.66	2.2	2.41	2.44	2.14	2.17	2.02	2.2	1.66	1.28	1.22
	17	1.99	1.26	1.27	1.8	2.36	2.82	2.38	2.26	2.11	2.39	2.02	1.13	0.99
	18	1.76	1.55	1.56	1.87	2.17	2.27	1.9	1.84	1.72	1.79	1.44	1.68	1.31
	19	1.49	1.15	1.1	1.27	1.74	1.99	1.93	1.82	1.67	1.44	1.39	1.02	1.04
	20	1.4	1.25	1.23	1.23	1.49	1.72	1.87	1.59	1.46	1.48	1.33	1.03	1
	21	1.32	1.27	1.32	1.27	1.44	1.62	1.57	1.34	1.2	1.24	1.31	1.03	1.06
	22	1.06	1.1	0.85	1.04	1.31	1.19	0.99	1.07	1.03	0.94	1.15	0.93	1.04
	23	1.04	1.08	1.07	0.99	1.31	1.3	0.79	0.96	1.07	1.03	1.16	0.79	0.89

POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	9	12	9	7	10	8	5	8	9	8	16	8	8
	1	9	16	10	8	12	6	7	7	8	13	10	5	9
	2	9	10	16	10	11	6	6	5	9	13	8	6	8
	3	10	19	13	12	10	14	6	6	9	12	10	6	10
	4	10	12	28	9	11	5	5	11	7	9	10	7	7
	5	10	11	8	9	10	16	5	11	11	10	10	6	10
	6	10	8	7	9	11	8	8	10	9	15	18	5	9
	7	17	18	27	17	12	9	10	13	10	38	12	28	17
	8	16	16	21	18	15	14	21	13	13	21	18	15	13
	9	21	26	30	23	14	16	23	18	23	26	17	14	25
	10	23	17	26	43	18	18	26	15	21	33	18	19	25
	11	25	22	28	27	22	26	26	20	21	45	22	19	22
	12	25	21	31	30	21	27	28	23	21	34	22	22	15
	13	24	12	15	18	29	30	27	30	30	37	27	12	11
	14	28	21	25	36	29	32	27	25	34	34	25	22	20
	15	32	15	38	31	46	30	30	27	28	38	26	19	52
	16	25	15	37	32	25	22	33	19	22	37	18	16	23
	17	28	16	32	18	28	40	27	23	23	61	26	29	8
	18	24	44	36	21	29	22	26	20	18	19	12	22	22																									
	19	18	13	16	12	18	21	22	20	22	18	11	28	10																									
	20	15	16	15	13	12	15	22	17	17	18	17	10	11																									
	21	15	19	17	14	12	18	14	12	9	17	20	11	15																									
	22	10	14	11	9	11	8	7	8	8	7	8	8	20																									
	23	9	13	12	7	13	12	4	7	9	10	9	6	9																									

SPEED BY DIRECTION                                                              																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	2.65	2.53	2.7	3.02	2.73	2.91	3.15	2.97	2.95	2.77	2.55	2.44	2.22	2.17	2.24	2.31	2.42	2.41	2.76	2.7	2.89	2.94	3.11	3.53	3.55	3.22	2.58	2.38	2.23	2.09	2.05	2.07	2.22	2.21	2.18	2.23	2.65
	1	0	2.8	2.7	2.9	3	3.4	3.1	3.6	3.4	3.4	2.9	2.4	2.2	2	2.4	1.8	2.1	3	1.8	2	1.9	2.2	2.1	2.4	3	3.2	3	2.1	1.8	1.9	2.7	1.9	1.9	2	2	2	2.6	2.8
	2	0	3.7	3.1	3.3	4	3.2	3.4	3.2	3.1	3.3	3.6	3.9	3	2.3	2.7	2	2.4	2.8	2.2	2	2.5	3.2	3.7	2.5	2.8	3.1	3.9	2.9	2.7	2.1	2.1	2	2.1	2.2	2.5	2.4	2.6	3.7
	3	0	2.9	2.8	3	3	2.6	3	3.4	3.2	3.2	2.8	2.7	2.7	2.2	2.4	2.2	2.1	2	2	2.2	2.1	2.6	2.8	3.2	3.6	3.5	2.9	2.8	2.5	2.1	2	2.4	2.1	2.2	2.5	2.4	2.6	2.9
	4	0	2.8	2.5	2.8	2.7	2.5	2.7	2.8	2.7	2.7	2.7	2.4	2.3	2	2.1	2	2.2	2.2	2.3	2.5	2.4	2.9	2.5	3	3.8	4	3.7	2.7	2.7	2.4	2.4	2	2.4	3	2.8	2.7	2.5	2.8
	5	0	2.5	2.9	2.5	2.8	2.3	2.4	2.8	2.6	2.6	2.5	2.5	2.4	2.2	2.3	2.3	2.2	2.3	2.5	3	2.8	3.2	3.5	3.7	3.8	3.7	3.6	2.9	2.7	2.6	2.2	2.2	2.1	2.6	2.2	2.2	2.4	2.5
	6	0	2.1	1.9	2.3	2.5	2.7	2.2	2.4	2.3	2.5	2.5	2.3	2.2	2.2	2.1	2.3	2.8	2.4	2.7	3.4	3.1	3.3	3.7	3.3	3.5	3.6	3.1	2.8	2.4	2.3	2.1	2.2	2.2	2	2	2	2	2.1
	7	0	2.5	2	2.3	2.3	2.2	2.4	2.4	2.4	2.2	2.5	2.2	2.1	2.2	2.2	2.3	2	2.1	2.5	2.8	3	3	2.9	3	3.5	3.5	3.2	2.4	2.4	2.2	2	1.9	1.9	2	1.8	1.8	1.8	2.5
	8	0	2	1.8	2.1	1.9	2.3	2.3	2.4	2.2	2.2	2.3	2.1	2.1	2.1	2.1	2.4	2.1	2.5	2.4	2.9	3.2	2.8	2.6	3.1	3.6	3.7	3.1	2.5	2.5	2.5	2	1.9	1.8	1.8	1.9	1.9	1.8	2
	9	0	2.4	2.4	2.2	4.2	2.7	3.1	3.6	3.2	2.7	2.9	2.6	2.7	2.2	1.9	2.1	2.1	2	2.3	2.6	2.3	3	2.9	3.1	3.8	3.7	3.4	2.5	2.4	2.1	2.2	2	2	2	2.2	2	2.2	2.4
	10	0	2.5	2.2	2.2	2.6	2.6	3	3.2	3.3	3.3	3	2.9	2.7	2.6	2.3	2.7	2.5	3.7	2.7	2.5	2.2	2.4	2.6	2.8	3.2	3.4	2.7	2.5	2	2.2	2.1	2	2.4	2.1	2.4	2.2	2.1	2.5
	11	0	2.5	2.8	2.5	3.5	3.1	3.2	3.5	2.8	3.2	3.2	2.8	2.6	2.4	2.1	2.2	2.8	1.9	2	1.9	1.9	2	2.1	2.4	3	3.4	3.1	2.2	1.9	2	1.8	2.3	2.2	1.7	2.3	2.5	2.2	2.5
	12	0	2.5	2.3	3.1	3.2	2.9	3	3.4	3.5	3.7	3	3	2.8	2.3	1.8	1.9	2.3	2	2.3	2.1	2.1	2.4	1.7	2.8	2.8	2.4	2.5	1.9	1.9	1.9	1.8	1.7	1.6	2.6	1.9	1.9	2	2.5
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	45.22	3.2	1.89	1.93	2.46	3.04	4.98	6.57	5.54	5.53	4.36	2.35	2.01	1.87	1.36	1.2	1.14	1.16	1.26	2.49	1.6	2.33	2.31	3.13	5.58	7.36	5.02	3.29	3.39	1.84	1.43	1.48	1.13	1.21	1.24	1.54	1.81	3.2
	1	57.7	3.8	3	3.6	4.1	4.8	8.1	11.5	10.5	7.7	4	1.3	0.9	0.7	0.5	0.6	0.8	0.7	0.4	1.2	0.8	1.5	1.4	1.5	2.3	3.5	3	2.2	3	2.2	1.5	2.2	1.3	1.1	1.6	1.2	1.5	3.8
	2	58.2	5.7	3.1	3.3	4.8	5.6	10.3	8.8	6.4	5.9	3.9	1.5	1.5	1.2	0.7	0.6	0.8	0.9	0.9	1.7	0.6	1.2	0.9	1.6	2.1	3.1	3.1	2.9	4.2	2.3	1.2	1.7	0.9	1.4	2	1.4	1.7	5.7
	3	46.6	3.8	2.7	2.9	4	5.3	8.8	10.3	8.3	7.9	5.1	2.7	2.4	1.5	1.1	1	0.8	0.8	0.9	1.7	1.2	1.4	1.1	1.2	2.4	3.1	2.4	2.1	2.3	1.4	1.2	1.3	1	1.4	1.1	1.7	2	3.8
	4	36.7	3	1.9	2.3	3.5	3.3	5.3	7.2	7.1	7.4	5.4	2.9	2.8	2.3	2.1	1.2	1.3	1.9	1.8	2.7	1.7	2.1	2	2	3.5	4	3.1	2.8	3.6	1.2	0.9	1.2	1.1	1.3	0.9	1.6	1.7	3
	5	31.2	2.6	1	1.4	2	2.7	4.7	6.8	4.8	6.1	5.5	3.1	3.1	2.8	2	2	1.7	1.6	1.6	2.7	1.6	2.1	2.6	3.2	5.1	6.5	5.2	3.8	3.3	1.8	1	1.1	0.8	0.8	0.8	0.9	1.2	2.6
	6	37.5	2.2	0.9	1.4	1.3	1.3	1.5	2.2	2.3	3	3.7	2.5	2.1	2.7	1.6	1.9	1.7	1.5	2.1	4.5	2.2	3.4	3.6	5.2	8.4	10.8	6.7	4.2	4	2.1	1.5	1.7	1.4	1	0.9	1.2	1.4	2.2
	7	38.6	1.5	0.7	0.8	0.9	1	1.5	2.3	2.8	2.8	2.8	2.2	1.6	2.2	1.5	1.3	1.2	1.4	1.3	3.5	2.8	4.4	4.2	5.6	10.6	13.8	8	3.6	3.9	1.7	1.6	1.5	1.1	0.9	0.9	0.9	1.1	1.5
	8	43.2	1.1	1	0.6	1	1.2	2.1	3.2	2.7	3	3.3	1.9	1.7	1.6	1.2	1.1	0.9	1.1	1.4	3.2	2.7	3	2.8	5	10.5	15.3	8.6	4.3	3.9	1.9	1.5	1.6	1	1.1	1	1.2	1.4	1.1
	9	42.1	3.4	1.8	1.7	1.7	2.4	4	5.8	4.9	4.4	4.5	2	1.8	1.5	1.5	1.2	1.1	0.8	1.2	2.3	1.3	2.5	2.3	3.6	7	8.6	5.6	3.9	2.9	1.8	1.6	1.6	1	1.3	1.5	2.9	2.7	3.4
	10	41.6	4.6	3	2.1	2.8	3.6	5.4	8.1	5.4	5.7	4.9	2.7	1.8	1.6	1.3	1	1	1.2	1.1	1.6	0.9	1.8	1.8	2.4	4	5.1	4.6	3.1	2.9	1.7	1.3	1.3	1.4	1.5	2	2.4	2.9	4.6
	11	58.1	5.1	3.4	2.5	2.7	3.5	6.2	8.9	8.1	8.7	5	2.4	1.7	1.7	0.7	0.8	0.8	0.7	0.7	1.4	1.1	1.3	1.5	1.6	2.7	3.8	3.7	2.7	3.1	1.7	2	1.3	1.4	1.6	1.3	1.8	2.6	5.1
	12	59.7	4.8	2.6	2.7	3	4.9	7.4	9.7	8.5	7.1	4	1.9	1.4	1.1	0.8	0.5	0.7	0.5	0.4	0.9	0.7	1.5	1.5	1.7	2.6	3.7	2.7	2.7	3.4	2.9	2.6	2	1.5	1.6	1.8	2	2.3	4.8
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	45.2	15.8	19.4	8.7	5.1	3.1	1	0.9	0.2	0.2	0.2	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	1	57.7	11.8	13.9	6.8	4.6	2.7	0.9	0.9	0.2	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	2	58.2	11.4	13.9	6.2	4	2.9	0.9	1.1	0.3	0.2	0.4	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	3	46.6	15.3	17.3	9.2	5.6	3.2	1	0.9	0.2	0.2	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	4	36.7	18.2	23.8	10.4	5.5	2.7	1	0.9	0.3	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	5	31.2	16.6	27.2	12.7	6.4	3.6	0.9	0.8	0.1	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	6	37.5	17.5	22.8	9.8	5.8	3.7	1	1.1	0.2	0.1	0.2	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	7	38.6	17.7	22.1	9.8	5.7	3.5	1.3	0.8	0.2	0.1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	8	43.2	17.6	18.9	8.6	5.3	3.6	1.6	0.7	0.2	0.1	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	9	42.1	18.5	20	7.9	4.4	3.1	1.2	1.1	0.4	0.3	0.4	0.1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0
	10	41.6	17.6	20.5	9.4	5.2	3.3	0.8	0.8	0.3	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11	58.1	12.7	14.9	6.7	3.4	2.2	0.7	0.7	0.2	0.2	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
	12	59.7	12.6	13.6	5.6	4.3	2.1	0.8	0.7	0.1	0.1	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	1.6	7.7	10.4	12.9	14.3	8.5	12.3	4.2	4.8	6.8	2.1	4.8	0.7	0.7	1.3	0.5	0	1.7	0	0.7	0.3	0.6	1.3	0	1.8
	1	0	1.3	6.1	9.3	13.2	14.8	8.6	13.6	3.7	6.1	6.4	0	3.6	2.8	0	1.5	1.8	0	2.4	0	0	0	0	4.7	0	0
	2	0	1	4.9	6.5	8.8	11.4	6.5	13.9	5	5.1	11	4.6	8.6	2.3	2.7	3.4	0	0	1.8	0	2.4	0	0	0	0	0
	3	0	1.5	6.8	10.7	13.7	14	8.3	12.6	4.2	4.8	7.8	2.7	5.8	0	0.9	1.2	0	0	0	0	0	0	0	0	0	5.2
	4	0	1.9	9.6	12.5	14	12.7	8.4	12.8	5.1	5.4	7.6	2.4	1.3	0	0	0	1.5	0	0	0	0	0	0	0	0	4.8
	5	0	1.8	10.7	14.8	15.9	16.6	7.2	10.9	2.3	5.6	5.7	1.8	2.4	0	0	3.1	0	0	1.6	0	0	0	0	0	0	0
	6	0	1.8	8.5	11.2	13.9	16.3	8.2	14.8	3.7	3.4	6.8	0	4.3	0.7	0	0	0	0	3.4	0	0	3	0	0	0	0
	7	0	2.1	9.9	13.1	16.5	18.2	11.7	13.2	4	3	6.6	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0
	8	0	1.9	7.9	10.8	14.4	18	14	10.1	4.6	3.8	3	0.5	4	0.8	0	2.3	0	0	3.8	0	0	0	0	0	0	0
	9	0	1.3	5.4	6.6	7.7	10.1	7.2	10.7	5.2	5.2	8.8	4.7	9.8	0	0.7	1.8	0	0	2.8	0	1.9	0	2.6	3	0	4.1
	10	0	2.1	8.8	12.4	14.6	17	7.9	12	6.6	4	5.2	1.1	3	0.9	0	0	0	0	4.3	0	0	0	0	0	0	0
	11	0	1.7	7.4	9.8	10.9	12.5	7.2	11.6	3.6	7.5	4.5	0.7	6	1.1	0	1.7	0	0	0	0	3.6	0	4.8	5.1	0	0
	12	0	1.5	6.1	7.4	12	10.8	7.1	11.1	2.6	4	6.6	4.9	7.6	1.1	4.7	0	1.8	0	0	0	0	0	0	4.6	0	6.2
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	50	240	240	50	240	240	240	240	240	240	240	230	80	80	80	80	80	240	60	240	240	240	240	240		
	1	60	60	50	70	80	70	50	50	60	60	70	60	60	60	60	60	50	60	70	60	60	60	70	60		
	2	50	50	50	50	50	50	50	50	60	50	50	60	60	60	60	60	80	50	50	360	50	50	50	50		
	3	50	60	70	50	60	60	50	60	60	70	60	60	80	80	80	60	60	80	60	60	50	50	50	50		
	4	50	50	60	50	70	60	50	70	60	80	80	90	90	80	100	70	80	80	70	60	270	270	50	50		
	5	50	50	50	50	240	50	60	60	80	90	80	80	90	80	90	90	60	60	60	60	230	240	50	40		
	6	240	240	240	240	250	240	240	230	240	230	230	230	240	240	240	230	230	240	240	240	240	240	240	230		
	7	230	240	240	230	240	240	240	230	240	230	240	230	230	240	240	240	240	240	240	240	240	240	240	240		
	8	250	240	240	240	240	240	230	240	240	240	240	230	240	240	240	240	240	240	240	240	240	240	250	240		
	9	350	230	240	340	240	240	50	230	240	230	240	240	240	90	90	90	80	240	230	240	240	340	240	340		
