VALDEZ              AK - 702750                                                 														
 61 deg    08' N  146 deg    21' W - Elev   10m   LST=GMT+99 hours   *NT=-10    														
 01/73-09/02                                                                    						Adjusted to Alaska Timezone (GMT-9)								
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	1982	8158	695	632	689	680	690	687	690	679	661	684	675	696
	1983	8179	708	643	707	685	724	673	710	714	539	708	668	700
	1984	8434	720	658	713	700	711	694	731	706	684	712	690	715
	1985	8507	693	631	724	711	734	682	731	723	703	735	708	732
	1986	8568	719	656	730	704	732	703	729	736	704	733	702	720
	1987	8493	714	642	726	705	717	693	728	714	691	734	698	731
	1988	8586	734	687	726	707	729	709	719	716	702	726	701	730
	1989	8610	728	661	735	709	732	714	736	728	710	735	694	728
	1990	8514	720	659	710	705	732	702	728	718	703	720	700	717
	1991	8560	729	661	721	699	734	712	730	723	704	727	702	718
	1992	8583	714	671	731	706	732	707	734	737	691	729	706	725
	1993	8466	719	644	719	707	727	699	725	729	703	700	686	708
	1994	8211	683	610	724	698	725	690	733	736	699	708	633	572
	1995	8114	688	641	660	693	726	707	716	557	657	711	658	700
	1996	4613	702	657	709	697	732	688	84	78	65	72	63	66
	1997	5799	76	69	76	225	687	669	677	643	627	692	653	705
	1998	7640	666	650	585	664	651	663	664	634	635	633	605	590
	1999	7841	604	621	674	661	687	675	683	684	559	655	673	665
	2000	8203	679	603	673	657	681	695	701	697	684	720	689	724
	2001	7123	716	660	715	703	622	531	447	495	426	538	618	652
	2002	5385	461	665	715	682	715	666	725	746	10	0	0	0
NUMBER OF SPEED OBSERVATIONS BY HOUR                                            														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	8407	696	624	721	737	778	727	724	716	649	699	655	681
	1	8388	709	655	713	717	744	723	699	713	633	701	681	700
	2	7993	676	635	691	676	705	672	665	675	615	662	645	676
	3	9580	818	774	821	808	828	808	809	800	721	801	773	819
	4	8687	732	682	747	757	780	726	704	715	660	739	699	746
	5	8633	732	701	743	738	752	728	715	711	666	725	699	723
	6	8824	741	695	757	745	774	751	773	765	697	731	686	709
	7	8933	717	675	770	758	798	772	789	765	727	752	682	728
	8	8897	708	684	726	748	789	754	749	802	743	771	704	719
	9	10476	888	836	887	874	908	907	924	882	828	844	831	867
	10	9575	782	726	795	795	854	828	849	853	773	796	753	771
	11	9519	793	735	786	776	845	813	836	826	762	795	773	779
	12	9583	799	725	809	803	850	849	830	838	776	778	748	778
	13	9524	797	748	788	789	838	820	851	800	769	781	754	789
	14	9235	755	713	769	748	812	779	814	791	759	799	739	757
	15	10541	901	828	889	844	918	903	933	912	838	861	847	867
	16	9305	764	729	770	748	808	804	819	784	751	791	751	786
	17	9177	772	700	790	769	788	776	819	781	727	764	734	757
	18	9086	771	694	781	746	774	760	797	783	709	761	740	770
	19	8771	731	681	749	734	791	756	753	710	670	737	708	751
	20	8253	683	639	718	701	722	690	696	703	648	700	660	693
	21	9650	803	753	854	825	838	826	849	794	734	787	778	809
	22	8501	691	646	716	715	765	742	745	718	656	719	688	700
	23	8260	688	641	706	667	752	690	692	685	637	710	681	711

SPEED BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	2.27	3.26	3.58	2.68	1.93	1.66	1.56	1.23	1.09	1.55	2.63	3.35	3.11
	1	2.24	3.29	3.45	2.69	1.9	1.58	1.38	1.04	1.07	1.66	2.58	3.36	3.03
	2	2.19	3.26	3.36	2.67	1.79	1.54	1.28	0.92	1.05	1.61	2.55	3.28	3.03
	3	2.2	3.32	3.32	2.7	1.89	1.4	1.19	0.93	1.04	1.56	2.58	3.28	3.17
	4	2.14	3.18	3.47	2.66	1.81	1.38	0.96	0.86	0.96	1.52	2.58	3.24	3.05
	5	2.12	3.06	3.4	2.74	1.82	1.28	0.95	0.78	1	1.53	2.49	3.29	3.11
	6	2.08	3.2	3.39	2.74	1.77	1.25	0.95	0.77	0.95	1.37	2.51	3.25	3.1
	7	2.09	3.09	3.3	2.66	1.78	1.31	1.14	0.92	1	1.45	2.51	3.25	3.15
	8	2.23	3.12	3.33	2.75	1.77	1.57	1.54	1.25	1.19	1.54	2.61	3.33	3.08
	9	2.46	3.23	3.38	2.84	1.99	2.15	2.11	1.71	1.42	1.62	2.72	3.35	3.16
	10	2.66	3.34	3.51	2.81	2.06	2.63	2.68	2.19	1.85	1.78	2.68	3.36	3.22
	11	2.87	3.32	3.42	2.88	2.38	3.01	3.15	2.66	2.25	2.11	2.79	3.36	3.14
	12	3.08	3.25	3.51	2.93	2.57	3.39	3.6	3.09	2.61	2.36	2.89	3.52	3.2
	13	3.21	3.27	3.44	2.94	2.82	3.64	4	3.39	2.85	2.53	2.97	3.4	3.19
	14	3.3	3.24	3.52	2.99	2.81	3.86	4.18	3.68	3.11	2.62	3.03	3.38	3.11
	15	3.37	3.29	3.43	3.01	2.82	3.9	4.3	3.9	3.29	2.61	3.06	3.43	3.26
	16	3.36	3.33	3.54	2.97	2.84	3.94	4.4	3.86	3.19	2.56	2.86	3.39	3.3
	17	3.26	3.2	3.6	2.88	2.69	3.77	4.25	3.75	3.1	2.49	2.81	3.41	3.14
	18	3.14	3.24	3.55	2.9	2.52	3.55	4.11	3.51	2.75	2.27	2.71	3.44	3.09
	19	2.97	3.39	3.47	2.83	2.29	3.24	3.71	3.13	2.36	2	2.7	3.4	3.02
	20	2.79	3.18	3.44	2.92	2.25	2.86	3.33	2.6	1.9	1.86	2.65	3.39	3.12
	21	2.62	3.36	3.4	2.77	2.1	2.5	2.82	2.18	1.67	1.64	2.64	3.27	3.12
	22	2.46	3.43	3.49	2.73	2	2.13	2.34	1.71	1.39	1.58	2.61	3.25	3.09
	23	2.38	3.34	3.43	2.69	2.02	1.91	1.84	1.42	1.2	1.62	2.55	3.41	3.11

POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	51	98	142	70	27	15	12	8	5	20	54	109	75
	1	52	112	128	86	28	13	10	6	5	25	48	97	77
	2	53	116	122	77	26	13	9	6	9	23	49	110	79
	3	53	104	124	81	30	10	12	5	9	21	52	101	85
	4	51	103	136	79	30	9	5	4	13	25	46	85	79
	5	51	100	134	77	23	8	5	4	10	32	44	95	87
	6	50	110	118	86	25	8	4	4	12	15	55	93	85
	7	46	97	108	76	31	8	4	4	7	15	43	92	87
	8	48	88	127	76	29	8	8	4	7	19	48	90	91
	9	52	87	119	92	28	15	12	7	10	18	51	96	92
	10	52	95	129	87	27	21	19	12	12	18	47	99	83
	11	56	100	123	90	27	27	27	20	23	24	53	92	81
	12	62	97	134	91	33	39	40	30	22	29	52	107	83
	13	66	97	127	84	40	45	54	39	26	29	57	113	89
	14	71	100	142	89	39	60	62	47	35	29	61	117	84
	15	74	103	148	77	35	60	67	58	49	31	74	107	87
	16	74	108	149	80	39	56	74	61	41	29	51	107	95
	17	70	97	140	78	36	52	71	59	40	31	55	101	90
	18	68	99	141	91	32	49	67	54	37	27	44	108	76																									
	19	61	105	129	80	28	40	56	44	27	25	42	91	71																									
	20	58	93	121	84	28	33	44	36	17	22	48	100	77																									
	21	55	120	120	71	29	25	31	23	12	18	52	90	71																									
	22	52	116	130	66	29	20	21	13	9	17	57	91	73																									
	23	53	105	128	67	31	17	15	9	6	23	56	105	73																									

SPEED BY DIRECTION                                                              																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	4.48	3.48	3.12	3.13	3.18	3.68	4.23	4.16	3.71	3.55	3.44	3.76	4.1	3.62	2.93	2.49	2.2	2.04	2.15	2.04	2.21	2.29	2.48	2.81	3.22	3.46	3.56	3.93	3.55	3.08	2.59	2.45	2.59	3	3.72	4.2	4.48
	1	0	4.6	3.3	3.3	3.1	3.5	3.9	4.7	4.7	4.2	4	4.2	4.7	5.3	5.1	3.9	3.4	2.7	2.5	2.5	2.2	2.4	2.2	2.4	2.5	2.7	2.7	3	3.1	2.8	2.6	2.6	2.7	2.9	3.7	4.7	4.8	4.6
	2	0	5.9	4.5	3.3	3.7	3.7	4.6	4.9	4.7	4.4	4.1	4	4.8	6.2	5.2	4.8	3.4	2.9	2.8	3.1	2.2	2.4	2.5	2.6	2.6	2.6	2.5	2.8	3.4	3.4	2.5	2.6	2.7	3	3.4	5.2	5.8	5.9
	3	0	5.9	4.1	3.7	3.5	3.3	3.8	4.4	4.1	3.5	3.8	3.7	4.2	4.7	4.8	3.5	2.5	2.3	2.2	2.4	2.3	2	2.4	2.1	2.3	2.5	2.5	2.6	2.7	2.7	2.6	2.6	2.6	3	3.8	4.5	5.3	5.9
	4	0	4	3.1	2.8	2.8	2.7	2.9	3.1	3.1	3	3	3	3.5	3.4	3.2	2.9	2.6	2.4	2.1	2.2	2.1	2.3	2.2	2.3	2.5	2.7	2.7	2.9	3.2	2.8	2.6	2.5	2.5	2.6	3.1	3.6	3.7	4
	5	0	3	2.8	2.2	2.4	2	2.2	2.3	2.3	2.3	2.3	2.4	2.3	2.5	2.3	2.2	2.1	2	2.1	2.2	2.3	2.7	2.6	2.9	3.3	3.8	4	3.9	4.1	3.7	3.2	2.5	2.4	2.2	2.2	3	3.4	3
	6	0	2.2	2.1	2.3	2.1	2	2.2	2.2	2.2	2.1	2.1	1.9	2	2	1.9	1.9	2.1	1.8	1.8	1.9	1.9	2.2	2.3	2.7	3.2	3.7	4.1	4.3	4.6	4.1	3.8	2.9	2.4	2.4	2	2.2	2.4	2.2
	7	0	1.9	2.1	1.9	2	1.9	2	2.1	2.1	2.1	2.2	2.1	2.1	2	1.9	1.9	1.8	1.8	1.8	1.9	1.9	2	2.2	2.4	2.8	3.3	3.7	4.2	4.7	4.6	4	3	2.3	2.3	2	2.1	1.9	1.9
	8	0	2.9	2.7	2.2	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2	2.1	2.3	2	2.1	2.1	1.9	1.8	2	1.9	2	2.2	2.4	2.6	2.9	3.3	3.5	4.2	3.9	3.4	2.7	2.3	2	2.2	2.1	2.3	2.9
	9	0	3.1	2.8	2.8	2.9	2.9	2.7	2.9	2.9	2.8	2.8	2.9	3.3	3.1	2.6	2.3	2	2	1.8	2.1	1.9	2.1	2.1	2.2	2.5	2.7	2.8	2.8	3.1	2.9	2.7	2.4	2.3	2.4	2.7	2.9	3.1	3.1
	10	0	4	4	3.3	3	3.1	3.6	3.9	3.9	3.7	3.7	3.8	4	4.5	4.2	3.4	3.2	2.4	2.1	2.2	2.1	2.1	2.2	2.2	2.4	2.5	2.5	2.5	2.6	2.4	2.3	2.3	2.3	2.4	2.7	3	3.7	4
	11	0	5.7	3.8	3.2	3.1	3.2	3.9	4.6	4.6	4.1	4	3.8	4.2	4.8	4.3	3.7	2.8	2.8	2.5	2.6	2.2	2.4	2.4	2.4	2.3	2.3	2.3	2.5	2.6	2.3	2.4	2.3	2.3	3.1	3.1	4.1	5.2	5.7
	12	0	4.1	3.3	3.3	3.7	3.5	4.1	4.6	4.6	4.2	3.8	3.6	4	4.2	3.9	3	3.1	2.8	2.5	2.8	2.4	2.1	2.6	2.6	2.4	2.6	2.5	2.8	3.2	2.8	2.6	2.4	2.6	2.5	3.4	3.8	4.2	4.1
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	21.59	1.77	1.4	1.78	2.28	2.93	4.82	7.76	7.36	5.13	4.42	3.09	2.69	2.48	1.59	1.13	0.89	0.9	0.96	1.2	1.15	1.47	2.09	3.11	4.65	6.42	4.24	2.99	3.22	2.67	2.65	2.51	1.95	1.64	1.58	1.59	1.48	1.77
	1	19.2	2.3	2	2.6	3.2	4.5	7.4	13.2	13.8	8.6	6.9	4.5	3.6	3.2	1.6	1	0.7	0.4	0.4	0.5	0.3	0.4	0.4	0.6	0.8	1.1	0.9	1.1	1.2	1.2	1.3	1.8	1.7	1.7	1.7	1.8	1.8	2.3
	2	19.6	2.6	1.9	2.5	2.9	4.4	7.7	13.2	12.4	8.1	6.6	4.3	3.7	3.4	1.8	1	0.8	0.7	0.5	0.5	0.4	0.4	0.6	0.6	0.8	1.2	1.1	1	1.2	1.3	1.3	1.9	1.9	1.6	1.6	1.9	2	2.6
	3	22.8	2.6	1.9	2.4	3.2	4.1	6.5	10.2	9.4	6.4	5.5	3.7	3.2	3	1.9	1.2	0.8	0.7	0.7	0.9	0.8	0.8	0.9	1	2	2.7	2.3	1.9	1.6	1.6	2.2	2.7	2.4	2.2	2.2	2.4	2.2	2.6
	4	23	1.8	1.4	1.7	2	2.3	3.6	6.1	5.4	4.2	4.2	3.1	3.3	2.8	2	1.1	1.1	1.2	1.2	1.5	1.4	2	2.5	3.3	4.6	6.1	3.8	2.9	3	2.9	3.3	3.7	2.8	2.3	2.1	1.9	1.4	1.8
	5	17.8	0.8	0.6	0.7	0.9	0.9	1.5	1.9	2.2	2.3	2.5	2.2	2.3	2.1	1.4	1.3	1.2	1.4	1.6	1.9	1.7	2.4	3.3	5.1	8.6	12.3	8.1	5.1	5.4	4.3	4.2	3.2	2	1.5	1.2	1.1	0.7	0.8
	6	19.9	0.4	0.4	0.4	0.6	0.6	0.9	1.3	1.4	1.4	1.6	1.2	1.2	1.6	1.3	1.2	1	1.2	1.1	1.5	1.6	2.1	3.6	5.5	9	15	10.7	7.2	7.8	5.6	4.3	3	1.4	0.9	0.8	0.6	0.5	0.4
	7	26.5	0.5	0.4	0.5	0.6	0.9	1.2	1.5	1.6	1.6	1.5	1.3	1.1	1.2	1.1	1	1	1.3	1.5	2.1	2.4	3.1	4.8	7.9	10.8	13.7	8.3	5.7	6.7	4.9	4.1	2.4	1.1	0.7	0.8	0.6	0.4	0.5
	8	29.8	1.1	1	1.1	1.1	1.4	1.8	2.2	2	1.7	1.9	1.6	1.5	1.8	1.2	1.2	1.2	1.2	1.8	2.2	2.3	3	4.3	7	9.5	12.7	7.1	4.5	4.7	3.5	3	2.5	1.9	1.5	1.2	1.1	1.1	1.1
	9	27.9	2.2	1.7	2.2	2.5	2.4	3.4	4.1	3.6	3.3	3.2	2.4	2.3	2	1.5	1.3	1.1	1.1	1.4	1.9	1.7	2.2	3	4.2	6.5	8	4.9	3.3	3.2	2.7	2.9	2.8	2.4	2.3	2.3	2	1.9	2.2
	10	18.8	2.3	1.9	2.4	2.9	4	6.7	10.2	8.7	6.2	5.6	3.9	3.3	3	2.1	1.4	0.8	0.8	0.6	0.8	0.8	0.7	1.2	1.6	2.4	2.9	2.1	1.6	1.7	2	2.2	2.6	2.5	1.9	1.9	2	2.2	2.3
	11	15.2	2.5	1.9	2.2	3.4	4.3	8.7	14.7	13.7	8.9	7	4.6	3.4	2.8	1.8	1	0.5	0.4	0.4	0.4	0.4	0.3	0.3	0.4	0.6	0.8	0.7	0.8	0.8	0.9	1.4	1.6	1.5	1.6	1.6	1.9	1.7	2.5
	12	18.5	2.2	1.9	2.7	3.9	5.3	8.5	13.7	13.1	8.5	6.3	4	3.3	2.7	1.4	0.9	0.6	0.5	0.4	0.4	0.2	0.4	0.4	0.5	0.8	1	1	0.9	1.2	1.1	1.5	1.9	1.8	1.6	1.7	1.8	1.8	2.2
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	21.6	17.5	25.8	12.4	7.5	5.5	3.9	2.3	1.2	0.7	0.5	0.3	0.3	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0												
	1	19.2	13.4	23.7	12.5	7.9	6.1	5.8	4.2	2.5	1.4	1.1	0.6	0.7	0.4	0.2	0.1	0	0	0	0	0	0	0	0	0	0												
	2	19.6	14.1	22.2	10.5	7.5	6.3	5.9	4.6	2.8	2	1.3	0.9	0.8	0.5	0.4	0.3	0.1	0.1	0.1	0.1	0	0	0	0	0	0												
	3	22.8	16.9	25.9	10.5	5.8	5.4	4.3	3.1	1.5	1.2	0.9	0.5	0.5	0.3	0.2	0.2	0.1	0.1	0.1	0	0	0	0	0	0	0												
	4	23	19.5	31.9	12.2	5.1	3.3	2.2	1.1	0.5	0.3	0.3	0.2	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0												
	5	17.8	16.9	28.7	16.2	10	6.2	2.8	1	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	6	19.9	15.9	23	15.5	11.8	7.9	4.1	1.3	0.4	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	7	26.5	19.3	24	11.8	7.9	5.4	3.4	1.2	0.4	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	8	29.8	22.9	25.7	10.1	5.1	3.2	2	0.8	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	9	27.9	23.8	27.8	10.5	4.2	2.3	1.5	0.8	0.4	0.3	0.2	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
	10	18.8	18.2	27.3	12.3	7.7	6.3	4.4	2.1	1.1	0.7	0.5	0.3	0.2	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0
	11	15.2	14.3	24.9	13.1	8.9	6.9	6.1	4	2.3	1.3	1	0.5	0.4	0.2	0.2	0.2	0.1	0.1	0.1	0.1	0	0	0	0	0	0
	12	18.5	14.5	23.9	13.2	7.9	6.9	5	4	2.4	1.4	1	0.4	0.3	0.1	0.1	0.2	0	0	0	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	0.6	3.5	5	6.5	9	11.2	10.7	8	6.8	6.7	5.2	6.1	3.8	3.5	3.8	1.8	1.5	2	1.4	1	0.4	0.4	0.5	0.2	0.3
	1	0	0.3	1.9	3	4	5.9	9.6	11.1	9.7	7.2	7.8	6.3	9.1	6.1	4.6	3.6	1.4	1	1.8	1.1	0.3	0.7	0.4	1.3	0.6	1.2
	2	0	0.2	1.4	2	3	4.7	7.7	9.7	8.4	8.4	7.4	6.6	8.4	5.7	5.9	5.6	2.5	2.2	2.9	2.6	1	0.6	1.3	1.1	0.4	0.5
	3	0	0.5	2.5	3	3.6	6.4	8.9	10.3	7.2	7.8	8.3	6.2	8.3	5.3	4.4	5	2.5	2.3	2.8	1.6	3	0	0	0	0	0
	4	0	1.4	8.2	9	8.3	10.3	11.8	9.4	5.9	5.8	6.1	7.7	6.8	3.2	2.1	1.3	1.6	0	0	0	1	0	0	0	0	0
	5	0	1.3	8.2	13.7	17.7	20.7	16.2	9.4	2.9	1.7	1.6	1.4	2	0.6	0.4	0	0	0	0	0	0	2.3	0	0	0	0
	6	0	1.1	5.7	11.7	18.6	23.5	20.5	10.3	4.6	1.9	0.6	0.6	0.2	0	0.3	0.4	0	0	0	0	0	0	0	0	0	0
	7	0	1.7	7.5	11.2	16	20.6	22.2	12.4	5.9	2	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	8	0	2.5	10.1	11.9	13	15.4	16.8	10.6	3.5	2.1	2.8	1.6	2.7	0.9	1.1	0.6	0	0.8	0	0	0	3.5	0	0	0	0
	9	0	2.1	8.8	10	8.7	8.9	9.9	8.6	5.7	5.9	6.9	6.1	5.9	2.6	2.3	2.2	1.4	0.7	1.9	0	1.3	0	0	0	0	0
	10	0	0.7	4	5.5	7.5	11.4	13.8	10.4	8	6.5	6.3	5	4.7	2.2	2	3.8	2.9	1.4	1.2	0.5	1.1	0	0	0	0	1.1
	11	0	0.3	2	3.1	4.5	6.6	10.2	10.8	9	7.1	7.5	4.7	5.5	3.8	4.9	4.8	2.5	3.2	4.1	2.7	0.9	0.4	0.4	1	0	0
	12	0	0.4	2.4	3.9	5	8.1	10.2	13.3	11.6	9.3	8.8	5.4	4.3	2.7	2	4.9	1.6	1.4	1.6	1.3	1.1	0	0	0	0.7	0
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	70	60	60	60	60	60	60	60	60	60	230	240	240	240	240	240	240	240	240	60	60	60	60	60		
	1	70	70	70	70	70	70	60	60	70	60	60	70	70	70	60	70	70	60	60	60	70	70	70	70		
	2	60	60	70	60	70	60	60	70	70	60	60	70	70	60	70	70	70	60	70	60	60	60	60	60		
	3	60	70	70	60	60	60	60	60	70	60	60	70	70	70	240	240	240	60	60	60	60	60	60	60		
	4	70	60	70	70	60	60	60	60	70	60	240	240	230	240	240	240	240	240	240	300	290	60	60	60		
	5	300	70	70	90	90	90	70	110	160	230	230	240	240	240	240	240	240	240	250	270	270	270	280	270		
