TIN CITY AFS (AWOS) AK - 701170                                                 														
 65 deg    34' N  167 deg    55' W - Elev   83m   LST=GMT+99 hours   *NT=-11    														
 01/73-12/81 01/87-08/02                                                        							Adjusted to Alaska Time Zone (GMT-9)							
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	1980	8813	785	696	733	720	744	720	743	744	720	744	720	744
	1981	8758	742	672	744	720	744	720	744	744	720	744	720	744
	1987	1150	243	60	60	43	45	157	182	107	93	86	30	44
	1988	1102	71	24	59	97	138	121	140	86	55	171	80	60
	1989	803	69	58	27	93	112	58	61	93	17	91	73	51
	1990	907	115	18	99	110	52	31	55	70	91	91	130	45
	1991	4958	57	294	271	572	680	418	464	294	540	562	297	509
	1992	6345	580	462	458	531	595	531	502	595	576	362	585	568
	1993	6413	547	528	450	411	362	660	458	716	690	634	440	517
	1994	6634	559	614	329	486	548	597	622	635	452	586	574	632
	1995	5845	627	258	344	352	429	657	562	558	489	450	623	496
	1996	7202	684	600	490	608	682	645	604	546	601	668	483	591
	1997	5487	378	526	532	399	533	655	615	449	549	314	298	239
	1998	5464	179	266	282	315	446	605	678	315	549	571	657	601
	1999	6279	542	468	667	506	604	553	430	573	563	446	519	408
	2000	5307	296	274	350	490	478	548	532	472	555	440	278	594
	2001	2556	482	390	104	71	365	277	297	90	41	28	19	392
	2002	4401	429	369	359	516	720	640	694	674	0	0	0	0
NUMBER OF SPEED OBSERVATIONS BY HOUR                                            														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	5670	446	427	467	488	532	514	525	494	465	455	390	467
	1	6114	487	449	478	523	548	554	554	521	501	502	474	523
	2	6066	488	439	464	513	552	548	550	528	487	506	487	504
	3	6223	526	466	477	496	563	558	552	550	506	516	494	519
	4	6278	519	482	476	524	570	570	569	558	505	514	483	508
	5	6323	526	479	477	523	580	575	577	556	508	522	492	508
	6	6295	535	473	501	513	580	562	562	546	500	519	500	504
	7	6260	525	460	480	516	561	571	567	551	516	517	489	507
	8	6206	521	467	472	505	569	562	562	548	509	507	485	499
	9	6140	520	453	476	499	567	561	548	529	499	504	484	500
	10	6101	525	469	484	493	545	557	544	524	502	495	470	493
	11	6156	526	469	484	498	551	563	551	538	497	486	482	511
	12	6056	526	462	471	480	554	556	540	525	497	483	475	487
	13	6014	519	459	467	490	544	540	543	524	500	480	463	485
	14	5926	494	446	464	474	541	544	520	501	491	483	466	502
	15	5824	502	454	445	455	518	530	507	502	484	474	452	501
	16	5557	451	430	440	462	525	522	494	487	452	421	417	456
	17	5473	435	445	429	443	524	507	473	463	447	445	419	443
	18	5187	412	417	415	427	507	484	451	440	410	417	395	412
	19	5092	380	382	391	396	518	472	423	422	429	429	420	430
	20	4859	368	378	379	392	479	459	433	422	418	383	357	391
	21	4856	382	366	364	385	494	441	438	430	406	389	366	395
	22	4883	384	357	387	395	493	461	430	422	417	382	355	400
	23	4744	374	347	372	402	470	437	423	412	408	382	343	374

SPEED BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	8.17	10.31	10.7	10.08	9.11	7.57	6.53	6.09	6.49	6.71	6.89	8.64	9.87
	1	8.14	10.12	10.63	10.25	9.22	7.54	6.46	6.09	6.49	6.54	6.88	8.39	9.87
	2	8.11	10.16	10.56	10.18	9.09	7.56	6.55	6.08	6.37	6.54	6.88	8.29	10.02
	3	8.08	10.13	10.42	10.19	8.96	7.6	6.4	5.95	6.25	6.67	6.94	8.34	9.89
	4	8.11	10.25	10.33	10.21	9.25	7.6	6.33	5.96	6.36	6.66	7.12	8.29	9.88
	5	8.12	10.24	10.32	10.17	9.19	7.68	6.41	6.04	6.43	6.71	7	8.17	10
	6	8.17	10.22	10.26	10.38	9.31	7.67	6.49	5.91	6.31	6.7	6.96	8.31	10.16
	7	8.13	10.33	10.35	10.21	9.2	7.8	6.32	6.01	6.23	6.72	6.99	8.37	9.95
	8	8.1	10.02	10.3	10.23	9.29	7.7	6.39	5.93	6.15	6.57	7.05	8.59	9.89
	9	8.16	10.2	10.43	10.27	9.28	7.67	6.36	6.06	6.24	6.78	6.94	8.57	10.02
	10	8.17	10.15	10.26	10.17	9.39	7.73	6.55	6.04	6.33	6.78	6.96	8.36	9.95
	11	8.19	10.03	10.33	10.13	9.43	7.74	6.59	5.96	6.52	6.95	6.81	8.42	9.95
	12	8.24	10.06	10.34	10.1	9.57	7.83	6.68	5.98	6.67	7.07	6.9	8.31	10.08
	13	8.28	9.91	10.4	10.16	9.64	7.76	6.7	6.2	6.66	7.25	7.14	8.43	9.87
	14	8.3	10.03	10.36	10.08	9.46	7.9	6.71	6.3	6.74	7.31	7.1	8.36	9.88
	15	8.42	10.2	10.43	10.14	9.62	7.95	6.84	6.28	6.85	7.4	7.24	8.6	10.04
	16	8.38	9.78	10.07	10.28	9.49	8.12	6.92	6.42	6.97	7.49	7.19	8.47	9.98
	17	8.44	9.98	10.41	10.39	9.11	8.05	7.1	6.43	7.31	7.53	7.19	8.42	9.9
	18	8.43	9.84	10.28	10.32	9.22	8.19	7.01	6.57	7.06	7.54	7.27	8.37	9.96
	19	8.35	9.9	10.63	10.26	9.21	8.02	6.96	6.5	7.12	7.22	7.17	8.25	9.74
	20	8.35	10.17	10.49	10.25	9.35	7.95	7.1	6.32	7.15	7.13	6.89	8.61	9.76
	21	8.29	10.02	10.19	10.24	9.4	7.9	6.93	6.4	6.89	7.04	7.12	8.54	9.82
	22	8.25	10.14	10.47	10.38	9.22	7.8	6.98	6.24	6.84	6.83	7.07	8.5	9.52
	23	8.19	10.03	10.11	10.16	9.47	7.86	6.72	6.24	6.62	6.82	7.12	8.53	9.64

POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	752	1322	1416	1248	871	522	372	292	326	396	483	841	1170
	1	749	1259	1444	1281	895	501	362	288	323	386	465	816	1183
	2	744	1267	1445	1278	864	515	378	287	325	387	465	790	1184
	3	739	1237	1402	1276	866	519	357	278	317	393	468	799	1161
	4	748	1309	1348	1302	936	515	352	274	327	396	482	787	1179
	5	759	1340	1380	1306	913	534	358	285	321	414	487	800	1219
	6	770	1321	1388	1322	936	544	371	276	326	416	481	796	1247
	7	754	1314	1352	1256	926	540	358	284	326	407	509	818	1200
	8	746	1233	1326	1277	944	534	367	282	325	397	532	817	1149
	9	756	1286	1361	1296	944	533	338	296	319	410	508	820	1180
	10	747	1240	1315	1260	955	542	386	293	337	396	504	779	1112
	11	751	1215	1371	1244	972	553	376	281	342	416	472	775	1151
	12	757	1209	1346	1286	983	569	380	279	351	433	483	786	1165
	13	762	1184	1363	1256	980	558	388	304	353	450	510	797	1178
	14	758	1215	1368	1263	942	575	386	309	358	440	485	773	1152
	15	772	1269	1383	1199	953	582	400	293	366	458	523	823	1151
	16	760	1169	1287	1247	916	599	411	307	398	486	506	770	1192
	17	772	1195	1372	1276	867	589	432	299	411	508	526	763	1185																									
	18	754	1173	1310	1247	853	595	409	318	399	502	475	775	1147																									
	19	749	1205	1361	1244	862	580	425	315	407	470	489	740	1119																									
	20	764	1313	1360	1289	877	567	458	290	407	464	457	805	1143																									
	21	753	1257	1299	1309	880	546	427	309	369	450	488	842	1150																									
	22	756	1293	1370	1340	848	554	444	288	355	413	516	831	1098																									
	23	747	1254	1278	1304	913	552	392	290	334	410	533	866	1121																									

SPEED BY DIRECTION                                                              																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	10.53	10.99	9.28	8.37	7.78	6.46	5.29	4.47	3.98	3.74	3.9	4.18	5.41	6.77	7.85	8.39	8.95	7.26	7.19	6.89	6.35	6.32	5.86	5.23	4.63	4.62	4.47	4.63	4.85	4.88	5.63	7.04	6.65	7.47	8.78	10.66	10.53
	1	0	12.1	13.3	11.1	9.4	9.3	6.7	4.4	5	4.3	4.2	4.3	4.5	6.4	7.6	9.3	10.1	10.5	9.1	8	6	5.7	4.8	5	4.8	4	4	5.8	3.7	5	4.1	8.2	8.9	5.9	7.4	9.8	12.4	12.1
	2	0	12.6	13.8	11	8.7	9.5	7.6	5.2	4.7	3.9	4.7	2	3.1	5	8.8	9.7	9.9	9.8	6.9	5.8	5.8	5.7	5.9	4.8	4.1	4.8	4.2	3.1	6.8	6.2	6.9	4.6	2	10.3	7.1	9.9	12.8	12.6
	3	0	12.1	12.6	11	11.2	9.1	7.4	5.2	5	3.3	3.7	3.7	5	4.9	6.4	7	8.4	8.4	6.3	6	5	4.7	4.8	5	3.6	4.2	4.9	5.1	2.3	4	2.2	10	9.6	10.2	7.6	10.4	12.5	12.1
	4	0	11.3	11.7	10.2	9.4	7.9	5.8	4.1	4.6	3.4	4.3	3.5	4.7	3.9	5.5	6.7	7.9	8.8	6.6	6.6	6.5	6.6	7	6.8	6.7	4.7	4.4	3.8	3.5	4	4.4	8.1	9.2	6.1	8.5	9.3	11.7	11.3
	5	0	9.8	10.6	9.1	8.6	7.8	5.6	3.9	4.3	4.3	3.2	3.6	2.8	3.9	4.1	5.2	6	7.3	6.2	5.6	6.3	5.7	5.6	5	4.1	4.2	4.4	4	4.2	3.5	1.4	1.9	9	5	4.9	8.4	8.8	9.8
	6	0	9.2	9.8	8.4	7.2	6	4.7	3.5	4.1	3.1	1.9	2.4	2	2.9	4.3	5.3	5.4	6.3	6.2	6.2	6.5	5.4	5.4	4.7	4.4	3.8	3.7	3.5	3.5	3.8	3.9	6.8	5.5	6	5.5	6.1	9	9.2
	7	0	8.2	8.5	7	6	4.9	4.1	5.1	3.9	3.7	2.6	5.8	2.9	4.1	4.5	7	6.5	7	6.6	6.7	6.5	6.5	6.4	6	5.1	4.6	3.7	3.4	4.2	3.7	3.6	3.9	5.1	5.8	8.1	8.6	9.2	8.2
	8	0	7.7	7.8	7.2	7	5.5	4.6	5	5.1	4.2	3.9	4	4.7	7.4	7.7	7.2	6.7	8.1	7.2	8.1	7.4	6.9	6.6	6	5.7	4.9	4.7	4.4	4.2	4.8	4	4	7.4	6.2	7.1	6.5	7.9	7.7
	9	0	8.2	8.4	7.3	7.4	7.3	6.5	5.3	4.6	3.5	2.6	3.1	3.7	3.7	4.7	5.6	7	9.5	7.9	9.2	8.5	6.6	6.7	7.2	6.2	4.7	5.2	4.8	4.3	3.7	4	4.2	5.7	5.9	7.1	7.8	8	8.2
	10	0	7.2	8.2	7.5	7.5	7.5	7.2	5.4	4	3.3	2.5	3.1	3.4	3.9	6.1	7.9	8.4	10.5	9.4	8.6	9.3	8.2	7.8	7.2	6.3	5.8	5.4	5.1	5.9	6.1	6.2	6.7	7.7	7.7	7.5	7.3	7.8	7.2
	11	0	9.6	9.5	9.1	8.6	8.3	7.1	6.2	4.5	4.4	4.2	4.1	5	7	8.7	9.3	10.8	11.6	8.5	9	9.3	8	8.5	7.6	6.1	5.9	6.7	6.1	6.1	5.7	5.8	6.2	5.5	6.5	8.6	10.3	9.5	9.6
	12	0	11.5	12.3	10.5	9.2	8.6	7.5	6.2	4.4	5.8	6	6.3	5.1	6.6	8.9	11.1	11.2	10.7	8.8	8.8	6.9	7.2	6.8	6	4.4	4.2	5.5	5.2	6.1	6.5	3.9	4.1	5.9	6.7	8.6	11.6	11.8	11.5
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	6.09	9.6	16.97	20.63	7.45	3.34	1.56	0.6	0.35	0.26	0.19	0.14	0.17	0.32	0.61	1.53	2.48	3.55	2.95	3.13	3.2	3.32	2.97	2.02	1.54	1.02	0.65	0.53	0.33	0.2	0.16	0.14	0.19	0.35	0.61	1.41	5.53	9.6
	1	5.4	11.4	21.3	22.6	8.2	4.4	1.2	0.3	0.4	0.3	0.3	0.2	0.3	0.4	0.7	2	2.8	3.8	3	2.5	1.9	1.5	0.8	0.8	0.4	0.6	0.4	0.4	0.1	0.1	0.1	0	0.1	0.1	0.2	0.8	5.8	11.4
	2	5.8	15	23	22.5	7.2	2.9	1.1	0.3	0.3	0.2	0.1	0	0.1	0.1	0.6	1.9	2.7	3.9	2.4	2.5	1.2	1.3	1	0.6	0.4	0.3	0.2	0.2	0.1	0	0.1	0	0	0	0.1	0.8	6.9	15
	3	5.5	14.7	23.6	24.1	7.4	1.6	1	0.3	0.1	0.1	0.2	0.1	0.2	0.2	0.5	1	2.4	2.6	2.1	1.7	1.4	1.2	0.9	0.5	0.6	0.3	0.1	0.2	0.1	0.1	0	0	0.2	0.1	0.3	1.2	9	14.7
	4	5.3	13.5	19.7	22.8	5.5	3	1.4	0.3	0.2	0.1	0.1	0.1	0.1	0.2	0.5	1.4	2.5	4	2.4	2.3	1.5	1.9	1.7	1	0.9	0.5	0.3	0.3	0.2	0.1	0.1	0.1	0.1	0.2	0.5	1.5	9.2	13.5
	5	6.1	10.1	19	22.8	8.1	3	1.4	0.3	0.3	0.2	0.1	0.1	0.1	0.2	0.5	1.3	2.4	4.3	3.1	2.9	3.4	3.5	2.6	1.7	1.1	0.6	0.4	0.3	0.1	0.1	0	0	0.1	0.2	0.4	1.3	4.2	10.1
	6	6.2	5.7	15.3	19	5.1	1.7	0.9	0.3	0.1	0.1	0	0	0	0.2	0.4	0.9	2.3	3.8	4.5	5.6	7	6.7	5.6	3.9	3	1.9	1.1	0.7	0.5	0.2	0.1	0.1	0	0.1	0.2	0.6	2.4	5.7
	7	8.4	4.9	10.9	14.9	4.1	1.4	0.5	0.2	0.2	0.1	0.1	0.1	0.1	0.1	0.4	1	1.7	3.3	4.4	6.2	7.6	8.9	8.8	5.8	4	2.4	1.3	1	0.5	0.2	0.2	0.1	0.1	0.2	0.4	0.8	3.3	4.9
	8	5.9	5.7	11.5	15.1	6.8	2.8	1.3	0.5	0.2	0.3	0.2	0.2	0.2	0.6	0.9	2.2	2.1	3.9	4.5	5.2	6.1	6.4	6.3	3.9	2.8	1.9	1	0.7	0.4	0.3	0.1	0.1	0.1	0.4	0.7	1.5	3.1	5.7
	9	6.1	9.3	14.2	18	8.8	4.6	2.5	1	0.7	0.5	0.3	0.2	0.3	0.4	0.6	1.3	2.3	2.7	2.3	2.2	2.3	2.5	2.2	2.3	2	1.2	1.1	0.9	0.6	0.4	0.3	0.4	0.4	0.8	1.6	2.8	5.9	9.3
	10	6.7	5.6	12	20.2	12.5	7.2	4	1.9	0.8	0.6	0.3	0.3	0.3	0.6	0.8	1.4	1.8	3	1.6	1.6	1.9	2	2	1.3	1.4	1.2	0.8	0.8	0.5	0.7	0.6	0.6	0.8	1.3	1.6	2	4	5.6
	11	6.3	7.9	13.7	21.4	9.9	4.8	2.4	1.5	0.8	0.4	0.4	0.3	0.4	0.7	1.3	2.8	5	5.1	2.1	1.6	1.4	1.4	1.3	0.8	0.7	0.6	0.7	0.6	0.5	0.2	0.3	0.2	0.3	0.6	0.9	2.3	5	7.9
	12	5.3	12.7	20.6	25.1	6.6	3	1.2	0.5	0.2	0.3	0.2	0.1	0.1	0.2	0.4	1.3	2	2.2	2.5	2.5	1.6	1.3	1.3	0.9	0.6	0.5	0.3	0.3	0.2	0	0.2	0.1	0.2	0.2	0.6	1.5	8.5	12.7
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	6.1	2.6	4.9	5.4	6.5	7.4	7.6	8.5	7.5	7.7	7.9	6.5	6.2	3.9	3.1	2.4	1.6	0.9	1.2	0.8	0.5	0.3	0.2	0.1	0	0												
	1	5.4	1.8	3.4	3.6	3.5	4.7	4.5	6.4	6.4	7.4	8.5	8.3	7.8	5.7	5.4	4.2	3.3	1.8	2.8	2	1.5	0.8	0.5	0.2	0.1	0.1												
	2	5.8	1.9	3.2	2.7	3.3	4.1	4.8	5.5	5.4	6.4	8.4	8.3	8.7	6.9	5.7	4.6	3.7	2.1	2.9	1.9	1.5	0.9	0.5	0.3	0.2	0.2												
	3	5.5	1.9	2.9	3	3.9	3.8	4.1	5.8	5.3	7.5	9.6	8	9.7	6.5	5.7	4.7	2.8	1.9	2.7	1.7	1.4	0.7	0.5	0.2	0.1	0												
	4	5.3	2	2.9	3.5	4	5.3	6.2	7.2	6.7	8.4	9.3	8.8	9.3	6.5	5.1	3.8	2.2	1.1	1.4	0.6	0.2	0.1	0.1	0	0	0												
	5	6.1	2.5	4.9	5.2	5.8	7.6	8.2	9	8.4	9.3	9.5	7.7	6.9	3.8	2.5	1.3	0.8	0.3	0.2	0	0	0	0	0	0	0												
	6	6.2	3.9	7.5	7.6	9.1	9.7	9.8	9.9	8.3	7.3	6.9	5.1	3.3	1.7	1.5	1	0.7	0.1	0.1	0.1	0	0.1	0	0	0	0												
	7	8.4	3.5	7.1	7.5	9.1	10.1	11.2	12.3	9.1	7.1	5.6	4	2.3	1.2	0.9	0.3	0.1	0	0.1	0	0	0	0	0	0	0												
	8	5.9	3.1	6.1	7.7	10	10.4	10.3	11.3	9.4	8.4	6.5	3.6	2.7	1.8	1.1	0.5	0.3	0.1	0.2	0.2	0.1	0	0	0	0	0
	9	6.1	3.2	6.1	7.1	9.4	9.7	9.6	9.8	8.5	7.6	6.6	5.1	4.3	2.4	1.8	1.3	0.4	0.3	0.3	0.2	0.1	0	0	0	0	0
	10	6.7	3.1	6.8	7.6	9.6	9.7	8.8	8.3	6.8	7.5	7	5.1	5	2.6	1.5	1.3	1	0.4	0.5	0.3	0.2	0.1	0.1	0.1	0	0
	11	6.3	2.2	4.6	4.9	6	7.6	7.3	8.8	8.1	7.8	8	6.3	6.5	3.8	2.8	2.6	1.4	1	1.3	0.9	0.7	0.4	0.4	0.2	0.2	0.1
	12	5.3	1.7	3.1	3.3	3.4	5.1	5.5	6.5	6.8	7.7	8.6	8.5	8.6	5.5	4.8	4	3.4	1.5	2.6	1.9	1	0.5	0.3	0.3	0.1	0.1
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	0	0	0.2	0.4	0.9	1.6	3	3.8	5.5	7.7	8.6	10.5	8.5	8.6	7.9	6.5	4	6.5	5.1	4	2.4	1.8	1.2	0.6	0.6
	1	0	0	0	0.1	0.1	0.4	0.6	1.4	2.1	3.3	5.2	6.8	8.3	7.6	9	8.5	8.2	5.1	9.2	7.8	6.7	4	2.9	1.3	0.5	0.8
	2	0	0	0	0	0.1	0.3	0.6	1.1	1.6	2.7	4.8	6.4	8.6	8.7	8.9	8.7	8.4	5.4	8.8	6.9	6	4.6	2.9	1.9	1.3	1.3
	3	0	0	0	0.1	0.2	0.3	0.5	1.3	1.7	3.3	5.8	6.5	10.2	8.6	9.5	9.5	6.8	5.5	8.9	6.6	6.4	3.4	2.9	1.5	0.5	0.2
	4	0	0	0	0.1	0.2	0.6	1.1	2.2	2.9	5.1	7.7	9.8	13.3	11.7	11.5	10.4	7.3	4.1	6	3.4	1.3	0.5	0.4	0.3	0.1	0
	5	0	0	0.1	0.2	0.6	1.3	2.4	4.3	5.9	9	12.6	13.8	15.8	11	8.9	5.8	4.3	1.9	1.7	0.3	0.1	0	0	0	0	0
	6	0	0	0.1	0.5	1.2	2.4	4	6.7	8.1	10	12.7	12.6	10.5	6.9	7.4	6.2	5.2	1.2	1	0.9	0.6	0.9	0.3	0.3	0.2	0
	7	0	0	0.2	0.6	1.6	3.2	6	10.7	11.5	12.5	13.5	12.8	9.3	6.4	5.7	2.6	0.8	0.5	0.8	0.7	0.1	0.2	0.2	0	0	0
	8	0	0	0.1	0.5	1.4	2.7	4.6	8.3	10	12.4	12.9	9.7	9.4	7.6	6.1	3.1	2.6	1.3	2.1	2.7	1.3	0.7	0.3	0.2	0	0
	9	0	0	0.1	0.4	1.1	2.1	3.5	5.9	7.3	9.1	10.9	11.3	12.3	8.6	8	7.1	2.8	2.5	3	2.5	1.1	0.4	0.1	0	0	0
	10	0	0	0.1	0.4	1	1.9	2.8	4.4	5.2	8	10.2	10	12.6	8.1	6	6.2	5.9	2.9	3.9	2.9	2.3	1	1.1	2	0.7	0.4
	11	0	0	0	0.1	0.4	0.9	1.5	3	4	5.3	7.4	7.8	10.5	7.5	6.9	8	4.9	4.1	6.2	5	4.5	3.4	3.3	1.6	2	1.5
	12	0	0	0	0.1	0.2	0.4	0.8	1.5	2.4	3.7	5.6	7.5	9.7	7.8	8.5	8.7	8.9	4.5	8.9	7.9	4.9	2.6	1.7	2	0.9	0.8
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20		
	1	20	20	20	10	10	10	10	20	10	10	20	20	20	20	20	20	20	20	20	20	10	10	20	20		
	2	10	10	10	10	10	10	20	20	20	20	10	10	10	10	10	10	20	20	20	10	20	20	10	20		
	3	10	20	20	20	20	20	10	20	20	20	10	20	20	20	10	10	10	10	10	20	10	20	20	10		
	4	20	20	20	10	20	20	20	20	20	20	20	10	20	10	10	20	20	20	20	20	20	20	20	20		
	5	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	10	20	10	20	20	10	20	20		
	6	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	10	10	10	20	10	20	20	20	20		
	7	20	20	20	20	20	20	20	20	20	20	20	20	10	10	10	10	10	20	20	10	10	20	20	20		
	8	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	10	20	20	10	20	20	20	10	20		
