SKWENTNA            AK - 702550                                                 														
 61 deg    58' N  151 deg    11' W - Elev   45m   LST=GMT+99 hours   *NT=-10    														
 01/73-08/02                                                                    							Adjusted to Alaska Timezone (GMT-9)							
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	1987	2.71	2.32	2.68	2.99	3.35	2.92	2.89	2.59	2.41	2.59	2.9	2.73	2.2
	1988	2.67	1.94	2.28	3.08	3.4	3.02	2.58	2.24	2.41	2.43	3.07	3.02	2.44
	1989	2.45	2.64	1.93	2.96	2.78	3.01	2.49	2.54	2.14	2.04	2.88	1.98	1.98
	1990	2.21	1.64	1.81	-1	2.68	2.43	2.37	2.22	2.03	2.22	2.54	2.6	1.36
	1991	2.67	2.3	3.2	2.45	-1	-1	-1	-1	-1	-1	-1	-1	2.47
	1992	2.83	2.51	2.92	3.44	3.35	3.22	2.58	2.18	2.45	3.16	2.89	-1	-1
	1993	2.15	1.4	0.89	1.97	2.26	2.3	2.17	3.23	2.98	2.62	2.57	2.15	1.27
	1994	2.56	1.78	3.16	3.34	2.96	2.75	2.44	2.23	2.28	2.22	3.01	2.15	2.11
	1995	2.35	1.28	2.21	3.67	2.6	2.35	2.36	1.79	2.47	1.72	3.06	3.01	1.42
	1996	2.54	1.78	2.73	2.74	3.49	2.9	2.94	2.26	2.31	2.54	3.01	1.27	2.46
	1997	2.5	1.47	1.91	3.7	3.23	2.74	2.59	2.18	2.35	1.89	3.34	2.26	2.18
	1998	2.4	1.6	2.17	2.28	2.97	3.05	2.79	2.39	2.73	2.03	2.36	1.28	2.7
	1999	2.76	2.11	2.89	3.23	3.35	3.46	2.7	2.67	2.26	2.39	3.27	2.51	2.4
	2000	2.13	2.36	1.8	2.5	2.97	2.94	2.41	1.8	2.29	2.3	2.18	1.4	0.66
	2001	2.46	1.57	1.5	2.61	2.43	3.03	3.13	2.1	2.17	2.32	3.13	3.15	3.33
	2002	2.56	3.17	1.79	2.92	3.06	2.62	2.44	2.49	2.19	-1	-1	-1	-1
POWER BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	ALL	23	22	28	33	31	24	18	13	16	17	30	21	23
	1973	19	38	10	16	35	8	8	2	8	7	52	37	8
	1974	27	17	74	60	6	48	19	10	9	10	32	28	26
	1975	27	30	16	30	51	13	4	6	11	17	22	29	17
	1976	32	0	10	0	83	17	227	8	0	14	7	5	6
	1977	13	1	3	9	6	4	6	1	0	2	61	11	13
	1978	15	28	29	17	16	16	18	9	9	15	12	17	10
	1979	19	6	47	15	10	23	28	9	7	22	12	14	34
	1980	13	28	15	19	10	35	8	5	5	11	6	4	14
	1981	14	6	10	7	9	9	6	7	13	27	32	21	13
	1982	33	23	69	51	62	22	20	43	11	15	44	15	23
	1983	20	53	9	16	23	21	18	11	13	27	31	12	4
	1984	20	23	34	12	28	7	6	12	-1	-1	-1	-1	-1
	1985	28	10	34	54	48	29	17	12	12	17	31	16	46
	1986	27	16	31	55	51	36	16	17	13	22	20	19	11
	1987	24	12	20	24	32	21	20	15	12	15	23	20	73
	1988	18	6	11	25	32	23	14	8	12	13	26	26	16
	1989	21	31	15	47	36	30	14	12	10	8	28	17	14
	1990	15	10	23	-1	22	15	13	10	9	11	22	26	6
	1991	24	20	35	17	-1	-1	-1	-1	-1	-1	-1	-1	16
	1992	28	17	25	37	32	38	14	10	40	34	26	-1	-1
	1993	21	19	10	18	18	17	14	32	24	49	23	22	8
	1994	30	14	47	79	35	23	18	12	18	19	35	32	26
	1995	27	10	25	66	27	21	21	9	23	8	38	40	29
	1996	30	33	54	31	47	28	24	14	23	22	40	13	34
	1997	25	12	12	48	36	22	37	13	17	12	42	21	25
	1998	25	15	19	33	31	28	21	18	40	14	24	9	52
	1999	31	33	45	40	43	40	24	20	17	20	39	32	33
	2000	17	28	21	23	26	24	13	7	18	20	17	7	3
	2001	19	13	11	21	15	25	30	8	9	13	32	31	39
	2002	23	44	16	29	32	24	17	18	14	-1	-1	-1	-1
NUMBER OF SPEED OBSERVATIONS BY YEAR                                            														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	ALL	78512	6621	6522	7101	6613	6495	6732	6942	6652	6683	6521	5779	5851
	1973	4808	413	352	431	323	324	363	395	447	456	462	362	480
	1974	4623	409	354	429	289	180	347	475	496	459	432	448	305
	1975	2146	313	344	549	348	217	41	102	15	17	75	61	64
	1976	117	11	8	8	9	6	10	11	2	10	23	9	10
	1977	356	16	15	15	16	17	8	2	2	6	25	101	133
	1978	2662	181	159	189	184	190	251	296	264	239	251	238	220
	1979	3196	239	263	271	288	273	298	267	251	301	294	231	220
	1980	3030	206	256	270	246	258	283	301	205	266	229	242	268
	1981	2626	273	220	246	213	212	225	62	87	274	282	245	287
	1982	3836	333	290	337	317	271	329	340	319	336	336	308	320
	1983	3538	348	322	345	337	287	282	289	259	238	288	270	273
	1984	1404	197	258	289	275	3	214	168	0	0	0	0	0
	1985	3126	268	254	296	277	264	258	269	237	253	255	235	260
	1986	2428	267	230	239	237	251	155	178	184	178	174	167	168
	1987	2609	160	173	175	208	230	242	232	222	247	251	232	237
	1988	2870	228	243	246	239	244	208	247	263	269	255	240	188
	1989	2555	156	162	163	183	266	246	257	215	222	237	210	238
	1990	2207	225	200	0	229	208	227	243	216	189	212	174	84
	1991	458	115	156	83	0	0	0	0	0	0	0	0	104
	1992	1727	157	152	125	79	161	96	193	273	265	226	0	0
	1993	2455	160	203	246	150	203	246	189	184	237	221	207	209
	1994	2552	213	201	225	233	205	214	170	220	232	251	185	203
	1995	2714	217	206	259	240	260	196	268	212	190	224	223	219
	1996	3014	225	216	224	244	284	270	272	256	254	265	262	242
	1997	3337	211	174	283	259	260	281	328	375	359	266	274	267
	1998	3587	226	260	279	278	370	349	332	352	356	287	259	239
	1999	3221	214	225	231	259	266	339	299	330	329	250	238	241
	2000	2930	242	210	206	189	276	253	229	286	275	270	231	263
	2001	2589	257	236	237	251	262	245	232	227	226	180	127	109
	2002	1791	141	180	205	213	247	256	296	253	0	0	0	0
NUMBER OF SPEED OBSERVATIONS BY HOUR                                            														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	510	55	47	66	35	35	41	39	34	42	36	42	38
	1	465	50	45	62	46	30	39	33	33	33	33	30	31
	2	463	49	40	61	39	30	34	40	32	39	28	32	39
	3	421	44	42	57	25	22	20	32	33	41	39	34	32
	4	489	47	40	57	36	32	47	50	40	37	33	33	37
	5	516	56	43	72	41	27	49	50	37	43	31	28	39
	6	2196	50	52	60	212	285	317	322	278	281	275	26	38
	7	4634	287	312	369	426	454	452	469	458	419	434	277	277
	8	5730	457	451	503	501	488	498	481	467	488	531	412	453
	9	6884	556	561	586	598	607	579	601	593	585	612	484	522
	10	6887	601	593	651	602	548	591	592	548	531	560	537	533
	11	6971	563	574	583	602	615	595	608	577	607	610	520	517
	12	6923	634	598	635	586	570	544	575	554	561	578	539	549
	13	6351	542	552	561	548	524	524	535	534	547	547	476	461
	14	6114	522	519	515	542	503	526	543	526	514	502	454	448
	15	6592	541	547	555	535	570	559	597	565	558	582	494	489
	16	5264	614	599	654	364	288	337	338	337	343	283	532	575
	17	3133	220	227	261	213	282	323	328	326	314	217	215	207
	18	2868	212	210	237	204	256	305	303	288	295	173	190	195
	19	1142	110	103	122	95	81	81	111	113	105	95	69	57
	20	1071	108	90	118	97	79	70	78	75	94	89	93	80
	21	1901	203	185	212	185	104	132	132	127	131	148	176	166
	22	512	52	46	61	43	33	34	40	38	42	44	44	35
	23	475	48	46	43	38	32	35	45	39	33	41	42	33

SPEED BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	1.81	1.78	2.43	2.05	2.28	1.33	1.37	1.16	1.14	1.45	2.77	2.05	1.63
	1	1.7	1.66	2.3	1.79	1.91	1.42	1	1.14	1.2	1.51	2.58	1.8	1.88
	2	1.66	2.02	1.77	1.65	1.93	1.56	1.15	1.2	1.13	1.33	2.77	2.05	1.42
	3	1.76	1.67	2.48	1.77	2.39	1.28	1.41	1.27	1.09	1.24	2.34	2	1.8
	4	1.49	1.67	1.98	1.73	1.82	1.01	1.12	0.99	1.16	1.22	1.78	1.99	1.47
	5	1.49	1.39	2.03	1.63	1.79	1.1	0.99	1.01	1.2	1.32	2.11	2.1	1.58
	6	1.73	1.41	2.26	1.52	1.7	1.83	1.57	1.44	1.64	1.65	2.4	1.67	1.68
	7	1.85	1.83	2.01	1.85	2.01	1.88	1.96	1.6	1.57	1.59	2.21	2.04	1.79
	8	1.99	1.91	1.91	1.93	2.27	2.27	2.08	1.86	1.88	1.69	2.25	1.97	1.83
	9	2.13	1.81	1.99	2.15	2.59	2.53	2.26	2.08	2.09	1.95	2.38	1.87	1.75
	10	2.27	1.84	2.12	2.39	2.87	2.72	2.36	2.12	2.09	2.32	2.63	1.96	1.79
	11	2.45	1.89	2.27	2.79	3.11	2.91	2.46	2.32	2.31	2.49	2.77	2.07	1.83
	12	2.61	1.97	2.48	3.15	3.28	3.01	2.68	2.37	2.45	2.62	2.93	2.35	1.9
	13	2.71	2.03	2.68	3.24	3.36	3.13	2.6	2.45	2.63	2.67	3.06	2.42	2.04
	14	2.74	2.13	2.71	3.38	3.32	3.22	2.81	2.47	2.58	2.67	2.98	2.4	2.13
	15	2.69	2.03	2.63	3.28	3.3	3.2	2.82	2.52	2.5	2.58	3.06	2.2	1.98
	16	2.51	2.01	2.71	3.1	3.14	3.05	2.66	2.36	2.27	2.55	2.58	2.07	2.01
	17	2.28	1.81	2.31	2.66	2.58	2.85	2.55	2.23	2.2	2.17	2.37	1.58	1.79
	18	2.18	1.94	2.25	2.26	2.45	2.74	2.41	2.18	2.06	1.97	2.39	1.68	1.67
	19	2.17	2.14	2.24	2.38	2.51	2.52	2.55	2.07	1.95	1.7	2.31	1.77	1.86
	20	2.04	2.19	2.3	2.26	2.29	1.92	2.3	1.66	1.27	1.45	2.69	1.91	2.03
	21	1.82	2.03	2.26	1.95	1.67	1.56	1.49	1.36	1.28	1.74	2.15	1.86	2.01
	22	1.88	1.88	2.68	2.31	2.21	1.46	1.66	1.05	1.37	1.52	2.2	1.83	1.87
	23	1.81	2.1	2.49	2.24	2.11	1.18	1.34	1.15	1.01	1.4	2.7	1.73	1.92

POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	34	27	40	33	26	6	5	3	5	7	51	168	23
	1	17	13	32	21	18	8	4	5	3	6	37	24	22
	2	19	35	20	18	18	12	4	4	3	5	60	38	15
	3	21	26	44	27	40	6	7	4	3	4	33	22	22
	4	15	22	27	28	14	3	6	4	3	3	23	33	11
	5	16	18	27	24	17	3	5	3	5	4	29	39	14
	6	12	13	30	13	14	10	7	6	7	11	23	12	13
	7	17	14	23	18	18	12	16	7	8	10	23	21	47
	8	17	22	20	18	21	17	12	9	10	10	21	20	17
	9	19	16	24	28	24	28	14	11	14	12	26	18	17
	10	20	23	24	24	34	22	14	11	13	16	28	17	17
	11	22	18	27	32	35	25	17	14	14	19	28	19	16
	12	30	21	28	48	38	26	30	31	32	32	33	22	19
	13	27	19	34	39	38	28	18	14	28	23	34	25	27
	14	28	21	31	53	36	31	24	15	17	21	35	23	26
	15	26	20	28	46	35	32	25	14	17	20	33	19	19
	16	29	23	33	34	41	30	25	17	16	22	35	20	41
	17	24	20	32	30	35	49	22	14	15	17	30	12	15
	18	21	28	28	24	29	23	21	14	14	21	30	12	15																									
	19	27	51	32	37	32	19	23	16	14	10	37	15	24																									
	20	25	40	29	42	34	14	18	7	6	10	41	18	21																									
	21	17	29	26	23	14	8	10	5	6	12	22	14	23																									
	22	21	24	47	31	29	7	15	2	6	7	24	21	24																									
	23	24	40	38	44	34	6	8	3	3	8	46	19	22																									

SPEED BY DIRECTION                                                              																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	3.31	2.65	2.54	2.52	2.3	2.34	2.15	2.01	2.03	2.25	2.45	2.25	2.61	2.19	2.31	2.5	2.53	2.57	2.4	2.12	2.12	2.1	2.09	2.07	2.09	2.18	2.29	2.29	2.3	2.65	2.94	3.4	3.49	3.5	3.56	3.54	3.31
	1	0	3.1	2.2	2	2.1	1.7	1.9	2.2	2.4	1.8	1.8	2	2	2.3	1.9	1.9	2.3	2	1.8	1.7	1.4	1.6	1.7	1.7	1.6	1.8	1.7	1.8	2.1	1.9	2.4	2.8	3.2	3.5	3.6	3.5	3.4	3.1
	2	0	3.3	3	2.7	2.9	3.4	2.6	2.6	2	2.3	2.3	2.4	2.3	2.4	2.2	2.5	2.6	2.6	2.2	2.3	2	1.8	1.7	1.7	1.5	1.9	2	2.1	2.2	2.1	2.9	3	3.5	3.6	3.7	3.7	3.8	3.3
	3	0	3.7	3.2	3.6	3.1	2.4	3.1	2.5	2	2	2.1	2.4	2.5	2.8	2.1	2.2	2.5	2.4	2.5	2.4	2	1.5	1.9	2.6	1.5	1.6	2	2.3	2.2	2.4	2.8	2.8	3.5	3.7	3.6	3.9	3.8	3.7
	4	0	4	3.4	2.8	2.6	3.1	2.7	2.9	2	2.1	2.7	3	2.3	3	2.2	2.3	3	2.9	3	2.8	2.1	2.5	2.4	2.5	2.2	2	2.5	2.6	2.6	2.8	2.8	3.2	3.8	3.8	3.6	3.7	3.9	4
	5	0	3.4	2.8	3.6	3.2	2.8	2.7	2.7	2.3	2.3	2.5	2.5	2.6	2.7	2.3	2.7	2.5	2.8	3.1	2.8	2.6	2.6	2.6	2.5	2.6	2.5	2.7	2.8	2.8	2.7	2.9	3.1	3.5	3.4	3.6	3.6	3.6	3.4
	6	0	3	2.3	1.9	2.4	2.1	2.3	2	2	2	2.3	2.6	2.4	2.6	2.3	2.4	2.7	2.7	2.7	2.7	2.6	2.5	2.5	2.4	2.3	2.5	2.6	2.6	2.5	2.6	2.7	3	3.5	3.4	3.6	3.3	3.6	3
	7	0	2.4	2	1.9	2	1.9	1.7	1.9	1.9	1.8	2.3	2.4	2.3	2.5	2.2	2.4	2.4	2.4	2.5	2.4	2.2	2.1	2.2	2.1	2.2	2.1	2.1	2.4	2.2	2.3	2.6	2.7	3.3	2.9	3.1	3.1	2.7	2.4
	8	0	2.8	2	2.1	2.1	1.9	2.3	1.8	1.8	2	2.1	2.4	2.2	2.6	2.2	2.2	2.5	2.6	2.7	2.2	1.9	2.2	2	1.9	2.1	2	2	2.2	2.1	2.2	2.4	2.8	3	2.9	3	3.4	3	2.8
	9	0	3.1	2.2	2.2	2.6	2.1	2.5	2	2.1	2.1	2.3	2.5	2.3	2.6	2.4	2.3	2.4	2.3	2.3	2	1.8	2.3	2.1	2	2	1.8	1.9	2.1	2.1	2.1	2.4	2.6	3	3	3.3	3.3	3.3	3.1
	10	0	3.4	2.9	2.7	2.7	2.6	2.1	2.2	2	2.5	2.6	2.6	2.1	2.5	2.2	2.3	2.7	2.3	2.1	1.9	1.8	1.8	1.6	1.9	2.1	2.1	2.1	2	2.2	2.4	2.7	3.2	3.6	3.7	3.5	3.6	3.7	3.4
	11	0	3.1	2.4	1.9	2.1	2.2	2.4	2.1	1.7	1.7	2.1	2	1.5	2.3	1.5	1.7	1.6	1.9	1.8	1.8	1.6	1.6	1.7	1.6	1.8	2.2	2	2	2	2.2	2.6	2.9	3.2	3.4	3.5	3.4	3.4	3.1
	12	0	3	2.1	2.1	2.3	1.9	2.2	1.8	1.8	2.1	2.6	2.1	1.7	2.9	1.9	1.7	2.5	2.1	1.8	1.8	1.5	1.4	1.7	1.7	2.2	1.9	1.7	1.9	2.1	2	2.3	2.7	3.3	3.5	3.3	3.3	3.4	3
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	20.23	2.43	0.92	0.92	0.63	0.61	0.68	0.94	1.07	1.55	1.45	2	3.57	2.24	2	2.03	2.34	2.72	2.71	3.04	1.58	1.62	1.38	1.47	1.6	2.43	2.65	3.2	3.31	3.58	5.05	8.65	6.72	7.96	6.07	5.04	3.87	2.43
	1	31.9	2.8	0.9	0.8	0.9	0.9	0.9	1	1	1.1	1.3	1.9	3	1.6	1.5	1.2	1.2	1.3	1.2	1.4	1.1	1.5	1.3	1.5	1.9	3	2.1	3.2	4.2	5	6.2	9.8	7.3	8.3	6.9	6.1	4.6	2.8
	2	24.5	2.7	1	1.2	0.7	0.5	0.5	0.5	0.9	1.1	0.9	1	1.8	1	0.7	1	1.1	1.3	1	1.5	0.7	1.1	0.9	0.9	1.1	2.5	2.9	3.8	3.6	5.1	5.9	11.5	9.1	10.8	8	7.1	4.8	2.7
	3	18.2	3.1	1.3	0.9	0.6	0.6	0.5	0.5	0.6	0.6	0.8	1.2	2.1	1	0.9	1	1	1.2	1.4	2	0.7	1	0.8	0.9	0.8	1.9	2.5	3.6	3.5	4.3	6.7	12.7	8.6	10.8	8.4	6.6	4.9	3.1
	4	15.8	3.2	1.3	1.2	0.5	0.5	0.6	0.6	0.6	0.9	0.8	1.6	2.7	1.6	1.6	1.4	1.4	1.9	1.5	2.4	1.3	1.3	0.8	0.9	0.9	1.9	2.3	3.7	3.8	3.6	5.4	12.3	9	9.4	7.2	5.3	4.5	3.2
	5	12.1	2.4	1	1	0.7	0.6	0.8	0.9	1	1.7	1.1	2	3	2.1	2	2.1	3.2	3.1	3.9	4.5	1.9	2.1	1.9	1.8	2	3.5	4	4.6	5	3.2	4.8	6.6	4.9	5.6	4.5	3.5	2.8	2.4
	6	14.9	1.1	0.5	0.8	0.7	0.8	0.7	1.2	1.5	2.6	1.9	3.2	3.7	3.9	3.4	3.6	3.9	5.5	5.7	6.3	3	2.5	2	1.7	2.2	3.1	3.4	3.5	3	2.9	3.1	4.9	3.1	3.6	2.9	2.3	1.6	1.1
	7	16	0.9	0.4	0.9	0.7	0.6	0.8	1.6	1.7	2.8	1.9	3.5	5.4	4.5	3.9	4.3	5.1	5.9	6.1	5.7	3.1	2.9	2.2	2.1	1.6	2.6	3.1	2.8	2.6	2.1	2.5	3.9	2.9	3.2	2.3	2	1.6	0.9
	8	17.2	1.7	0.8	0.8	0.7	0.8	0.7	1.7	2	2.8	3.6	3.1	6.6	4.5	3.7	4	4.5	5.3	4.6	4.2	2	2	1.9	2	1.8	1.6	2	2	2.3	2.2	2.9	4.4	3.6	4.4	3.2	3.1	2.4	1.7
	9	18.9	2.8	1.2	0.9	0.6	0.6	1	1	1.3	2.3	2	2.6	6.6	2.5	2.7	2	2.5	2.8	2.6	3	1.6	1.7	1.7	1.7	1.6	1.6	1.8	2.1	2.2	2.9	4.4	6.7	6.5	7.1	6.1	5.1	4.4	2.8
	10	17.1	3.1	1	0.9	0.4	0.4	0.5	0.7	0.7	0.6	0.9	1	2.1	1.2	0.9	0.8	1.1	1	1	1.3	0.9	0.6	0.6	1.3	1.5	1.5	1.6	2	2.3	3.4	6.1	10.8	11.1	13.6	8.8	7.8	6.6	3.1
	11	27.6	3.3	0.8	0.8	0.5	0.4	0.4	0.6	0.5	0.7	0.8	0.8	2.3	0.7	0.8	0.9	0.8	0.9	0.9	1.3	1	0.9	0.8	1.2	1.9	2.9	3	3.3	4.1	4.7	8.1	11.5	8	10.3	9.1	6	4.5	3.3
	12	31.2	2.6	0.9	0.8	0.6	0.5	0.6	0.7	0.7	0.8	0.9	1.5	2.5	1.4	1.2	1.1	1	1.1	1.2	1.5	1.2	1.4	1.5	1.4	2.3	3.2	3.1	4	3.7	4.6	5.8	10.2	7.8	10.3	6.8	6.8	4.5	2.6
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	20.2	16.7	29.6	16.6	9.3	5	1.5	0.5	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	1	31.9	19.3	24.4	10.5	6.5	4.2	1.7	0.7	0.3	0.2	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0												
	2	24.5	15.2	24.9	14.9	10.3	6	2.2	1.1	0.4	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	3	18.2	13.1	26.3	19.3	12.2	7.2	2.1	0.8	0.3	0.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	4	15.8	9.8	26.7	21.7	14.8	7.5	2.4	0.7	0.2	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	5	12.1	12.5	31.6	23.3	13.4	5.5	1.1	0.2	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	6	14.9	15.2	37.3	19.8	8.2	3.2	0.8	0.3	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	7	16	20.8	38.8	16.4	5.5	2.1	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	8	17.2	21.6	35.6	15.9	5.9	3.1	0.5	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
	9	18.9	19.6	32.5	15.6	8.6	3.7	0.7	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10	17.1	14.8	26.2	17.2	11.7	8.8	2.8	0.8	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11	27.6	17.6	26.2	13.2	8	5.1	1.4	0.7	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	12	31.2	21.8	23.3	10.4	6.6	3.9	1.8	0.8	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	1.4	10	16.3	20.5	20	10.1	6	2.8	2.5	2.1	0.7	1	0.1	0.1	0.4	0	0.4	0.5	0.2	0.6	0.3	1.1	1.3	0.5	1.1
	1	0	1.7	8.9	11.4	15.7	18.5	12.8	8.6	4.9	3.7	4	1.3	4.4	1.2	0	0	0	0	2.9	0	0	0	0	0	0	0
	2	0	1	7.1	12.5	19.2	20	12.6	9.9	5.8	4.5	5.5	1.1	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0
	3	0	0.7	6.5	13.5	18.8	20.4	9.8	6.3	3.9	4	3.2	1.3	1.6	0	0	0	0	0	1.8	1.9	0	0	2.9	3.4	0	0
	4	0	0.6	7	16.4	24.4	22.3	12.4	5.6	3	3.2	1.4	1.4	0.6	0	0	0	0	1.6	0	0	0	0	0	0	0	0
	5	0	1	10.3	21.4	26.8	20	7	2.6	0.3	1.9	0.5	0	0	0	0	0	0	0	0	0	0	3.6	0	4.7	0	0
	6	0	1.5	15.7	23.4	21.5	15.1	6.9	4	0.9	0.8	3.1	0	1	0	0	1.8	0	0	0	0	4.2	0	0	0	0	0
	7	0	2.9	21.6	26	19.8	13.2	2.9	0.8	0.4	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3
	8	0	2.6	17.1	21.8	18.3	17.2	4.7	2.5	1.4	0.9	0.6	0	0	0	0	0	0	0	0	0	5.2	0	0	7.6	0	0
	9	0	2.1	14.1	20.1	24	18.6	5.7	3.5	2.5	1.7	0.5	0	1.1	0	0	0	0	0	0	0	0	0	6	0	0	0
	10	0	0.9	7	13.1	20.3	27.6	14.5	6.6	2.6	1.1	2.3	1.5	1.4	0	1.2	0	0	0	0	0	0	0	0	0	0	0
	11	0	1.6	9.9	14.7	20	23	10.9	8.9	2.8	2.2	0.6	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0
	12	0	1.8	7.9	10.8	15.1	16.1	12.5	9.2	2.8	2.7	1	0	0	0	0	3.4	0	2.4	0	0	0	0	0	0	6.8	7.6
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	-1	-1	-1	-1	-1	-1	300	300	320	320	320	320	300	300	300	300	300	300	300	300	300	320	-1	-1		
	1	-1	-1	-1	-1	-1	-1	-1	300	310	310	300	300	320	310	300	300	300	280	340	300	300	350	-1	-1		
	2	-1	-1	-1	-1	-1	-1	-1	320	310	310	320	320	300	320	300	300	310	300	300	300	320	320	-1	-1		
	3	300	-1	-1	-1	-1	300	-1	300	310	320	320	300	310	300	300	310	310	300	320	320	300	340	-1	-1		
	4	-1	-1	-1	-1	-1	-1	300	300	300	310	300	310	310	320	300	300	310	300	300	300	300	300	-1	-1		
	5	-1	-1	-1	-1	-1	-1	300	300	310	300	300	300	180	270	170	180	170	250	300	270	240	300	-1	-1		
	6	-1	-1	-1	-1	-1	-1	80	100	160	170	170	170	180	180	180	180	180	160	170	170	170	170	-1	-1		
	7	-1	-1	-1	-1	-1	-1	110	100	120	110	110	180	170	170	160	170	160	160	180	160	110	110	-1	-1		
	8	-1	-1	-1	-1	-1	-1	110	110	110	110	300	120	140	110	180	160	160	160	160	160	160	110	-1	-1		
	9	-1	-1	-1	-1	-1	-1	110	110	110	310	320	310	330	330	320	110	300	310	320	330	330	310	-1	-1		
