GALBRAITH LAKE      AK - 700635                                                 														
 68 deg    29' N  149 deg    29' W - Elev  814m   LST=GMT+99 hours   *NT=-10    														
 01/75-09/80 01/87-08/02                                                        									Adjusted to Alaska Time Zone (GMT-9)					
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	1995	2.08	0.4	1.02	5.82	1.16	1.29	2.48	0	1.95	2.24	0	4.06	3.07
	1996	2.12	1.36	0.44	3.47	1.6	2.66	4.12	3.67	3.42	1.64	0.98	1.2	1.14
	1997	1.88	0	3.72	4.04	0	2.5	1.15	0.43	1.44	5.06	0.92	-1	1.6
	1998	2.03	0	1.82	5.15	0	1.63	4.35	1.44	-1	0.9	3.49	0.21	1.17
	1999	1.6	0	1.96	0.25	0	0	2.23	3.55	2.36	0	0.77	1.42	1.55
	2000	2.15	2.2	0	3.48	2.78	1.02	2.85	3.6	3.27	2.07	0	1.05	1.5
	2001	2	0.24	2.57	-1	0.92	3.6	3.05	4.3	3.97	2.18	1.17	-1	1.17
	2002	3.93	2.97	5.02	0.52	1.53	7.12	3.66	4.04	2.68	-1	-1	-1	-1
POWER BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	ALL	81	105	110	97	71	54	53	56	54	61	104	101	98
	1975	94	77	179	101	86	53	71	56	77	38	119	165	66
	1976	69	97	106	100	90	62	47	55	28	59	84	83	9
	1977	55	96	19	27	50	43	39	54	26	121	98	9	215
	1978	79	70	95	28	-1	-1	61	27	38	0	0	701	10
	1979	38	0	7	22	164	77	40	89	-1	-1	-1	-1	-1
	1980	42	63	115	0	-1	2	-1	-1	-1	11	-1	-1	-1
	1987	80	184	40	12	28	90	181	51	32	50	39	8	276
	1988	109	105	130	256	108	53	96	164	108	38	2	3	161
	1989	155	49	588	110	452	61	133	95	156	124	192	87	134
	1990	126	2	542	824	39	53	119	50	82	74	143	75	128
	1991	66	286	60	38	15	47	32	61	26	31	90	3	9
	1992	112	10	8	129	25	15	27	47	146	18	56	76	497
	1993	125	413	0	40	1	102	71	9	63	127	98	181	420
	1994	93	329	83	57	0	64	32	17	290	5	27	7	204
	1995	65	1	27	204	20	11	17	0	12	54	0	233	175
	1996	43	7	2	35	152	68	55	60	32	32	5	3	23
	1997	46	0	119	171	0	15	5	2	16	159	4	-1	44
	1998	46	0	26	273	0	23	51	13	-1	7	58	1	4
	1999	15	0	8	0	0	0	22	39	24	0	5	7	9
	2000	28	77	0	46	23	3	15	26	22	16	0	3	2
	2001	27	1	59	-1	2	45	28	85	53	8	1	-1	1
	2002	105	24	107	1	21	361	32	46	19	-1	-1	-1	-1
NUMBER OF SPEED OBSERVATIONS BY YEAR                                            														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	ALL	23018	2067	2177	2180	1846	1995	1974	1818	1879	1800	1741	1764	1777
	1975	5895	438	543	562	353	479	467	393	391	477	580	595	617
	1976	6623	587	554	596	568	550	574	552	581	525	553	512	471
	1977	4011	387	440	531	518	513	450	260	253	175	92	187	205
	1978	501	231	206	42	0	0	11	2	2	2	1	3	1
	1979	30	2	8	2	1	1	13	3	0	0	0	0	0
	1980	11	3	2	1	0	1	0	0	0	4	0	0	0
	1987	213	26	14	17	18	15	11	20	15	33	15	15	14
	1988	178	13	12	17	14	12	11	23	14	19	13	12	18
	1989	492	18	15	31	29	43	27	28	70	52	49	61	69
	1990	1868	52	53	65	57	68	64	215	237	267	265	274	251
	1991	1792	182	211	208	188	182	182	207	196	139	62	18	17
	1992	322	30	26	18	33	14	34	26	27	26	21	21	46
	1993	241	17	17	24	19	18	27	19	25	26	13	13	23
	1994	208	19	18	15	7	14	51	11	16	11	19	14	13
	1995	158	15	12	14	14	16	12	9	20	10	9	18	9
	1996	125	10	17	7	8	31	9	8	6	11	10	3	5
	1997	77	5	5	7	2	6	4	6	5	7	22	0	8
	1998	60	1	6	6	1	6	4	10	0	4	8	10	4
	1999	68	2	5	6	3	6	12	10	10	4	4	4	2
	2000	38	7	1	5	5	4	2	1	3	3	2	4	1
	2001	51	13	7	0	5	4	2	6	3	5	3	0	3
	2002	56	9	5	6	3	12	7	9	5	0	0	0	0
NUMBER OF SPEED OBSERVATIONS BY HOUR                                            														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	655	59	67	72	57	58	61	46	49	43	47	48	48
	1	656	68	68	71	57	63	59	44	43	43	46	48	46
	2	637	54	62	70	60	59	62	43	42	43	51	47	44
	3	619	46	67	77	48	64	60	42	44	40	46	47	38
	4	638	49	65	68	54	72	56	47	45	39	51	49	43
	5	752	52	61	69	66	77	72	61	59	66	79	47	43
	6	1046	68	85	77	79	101	106	96	91	97	100	71	75
	7	1263	86	98	112	96	114	112	125	124	135	107	81	73
	8	1474	127	127	125	115	125	119	145	134	131	102	110	114
	9	1487	131	135	121	118	120	111	136	139	123	113	114	126
	10	1458	132	136	116	110	117	117	132	128	130	108	109	123
	11	1421	129	127	118	97	117	120	117	127	125	98	118	128
	12	1388	123	142	129	111	114	112	109	124	111	104	112	97
	13	1301	123	121	125	101	100	107	107	113	97	94	106	107
	14	1235	122	123	113	96	99	92	102	103	95	87	101	102
	15	1094	110	114	107	86	84	72	75	93	85	75	95	98
	16	941	91	89	94	72	78	74	64	69	76	61	91	82
	17	850	79	85	79	73	71	75	59	66	55	61	71	76
	18	786	80	81	84	70	65	63	54	54	45	59	63	68
	19	704	69	58	74	62	62	69	50	61	52	50	54	43
	20	657	68	67	62	51	60	62	46	43	45	56	47	50
	21	644	63	61	72	56	55	66	40	41	42	47	47	54
	22	648	69	67	71	55	58	65	39	44	37	47	43	53
	23	664	69	71	74	56	62	62	39	43	45	52	45	46

SPEED BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	2.33	2.94	2.09	2.38	2.34	2.38	2.59	2.53	1.82	2.27	2.79	2.54	1.11
	1	2.2	2.82	1.95	2.31	2.73	2.34	1.98	1.67	1.5	2.1	2.69	2.66	1.25
	2	2.28	3	2.37	2.44	2.9	2.04	1.72	1.74	1.65	1.72	2.62	2.71	2.03
	3	2.28	2.75	2.26	2.47	3.02	1.94	1.98	1.64	1.44	1.62	3.22	3.11	1.67
	4	2.16	2.42	2.59	2.22	2.64	1.87	1.78	1.35	1.05	1.58	2.44	3.82	1.88
	5	2.14	3.37	1.97	2.53	2.26	1.64	2.03	2.26	1.68	1.53	2.31	2.49	1.9
	6	2.1	2.55	2.55	2.25	1.87	1.6	2.05	2.15	1.75	1.88	2.47	2.37	1.86
	7	2.27	2.71	2.72	2.03	2.07	1.83	2.29	2.62	1.93	2.12	2.57	2.62	1.9
	8	2.29	2.67	2.21	2.15	1.8	2.31	2.54	2.51	2.04	2.08	2.19	2.17	2.81
	9	2.57	2.81	2.36	2.14	1.73	2.63	3.09	2.86	2.68	2.31	2.96	2.47	2.83
	10	2.68	2.67	2.32	2.45	2.02	3.05	3.35	3.11	2.85	2.26	2.91	2.17	3.01
	11	2.88	2.76	2.54	2.22	2.43	3.77	3.7	3.57	3.08	2.94	2.82	2.25	2.48
	12	3.02	2.73	2.22	2.11	2.75	4.31	4.23	3.64	3.66	3.43	2.57	2.31	2.47
	13	3.23	2.51	2.36	2.58	3.12	4.45	4.6	4.05	3.97	3.66	3.15	2.29	2.34
	14	3.23	2.21	2.86	2.56	3.75	4.77	4.16	4.1	3.73	3.73	2.71	2.2	2.42
	15	3.28	2.98	2.41	2.62	3.74	4.75	4.39	4.4	3.53	4.02	3.36	2.21	2.09
	16	3.16	2.17	2.22	2.55	3.37	4.58	4.61	4.35	3.99	4.25	2.64	2.18	1.94
	17	3.13	2.23	2.21	2.85	3.17	4.68	4.49	4.2	3.8	4.11	3.06	1.66	1.89
	18	3.08	2.42	2.62	2.84	3.5	4.45	4.03	4.29	3.59	3.55	2.11	2.17	2.06
	19	3.05	2.71	2.46	2.53	3.38	4.13	4.14	3.95	2.94	2.85	3.02	2.42	1.67
	20	3.08	3.21	2.45	2.7	3.3	3.95	4.45	4.22	2.79	2.84	2.9	2.33	1.64
	21	2.87	3.38	2.42	2.33	2.93	3.68	4.08	3.82	2.56	2.52	3	2.21	1.42
	22	2.57	2.72	2.32	1.88	2.69	3.2	3.54	3.51	2.07	2.47	2.82	2.17	1.56
	23	2.31	2.77	1.74	1.96	2.36	2.4	2.99	2.58	2.17	2.44	2.37	2.52	1.46

POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	75	134	59	133	57	30	31	44	85	36	132	98	49
	1	66	125	68	107	88	25	13	21	21	36	124	100	34
	2	75	97	213	90	104	20	11	16	23	26	77	92	97
	3	74	68	158	114	108	24	16	16	24	31	121	107	55
	4	66	46	149	80	72	22	15	19	9	20	82	184	75
	5	55	158	35	109	52	17	30	31	14	11	70	100	64
	6	62	92	128	98	41	21	34	31	37	40	85	113	63
	7	70	83	104	64	46	34	35	53	40	44	176	122	73
	8	69	112	109	82	31	55	36	41	33	46	74	67	158
	9	83	147	95	71	39	56	55	54	51	48	131	104	144
	10	82	130	90	63	44	56	66	54	63	55	104	103	158
	11	85	111	118	61	64	64	60	63	55	79	92	89	146
	12	90	130	78	76	75	79	70	64	89	95	88	114	131
	13	103	117	121	104	103	77	91	72	96	118	135	100	103
	14	97	71	153	105	134	97	75	71	80	84	89	92	107
	15	106	106	125	99	146	92	73	101	61	102	138	119	111
	16	81	58	85	102	68	82	84	89	67	96	68	87	82
	17	90	53	134	162	62	87	86	90	63	92	111	39	95
	18	87	77	130	166	70	73	61	75	59	70	42	90	91
	19	80	98	89	122	71	69	64	55	32	38	133	126	42
	20	97	131	147	201	82	62	77	74	33	45	108	110	28
	21	73	126	107	63	59	49	66	67	24	47	127	104	23
	22	67	96	106	65	63	39	52	60	15	46	96	108	35
	23	67	109	61	89	48	22	26	33	141	35	83	115	45

SPEED BY DIRECTION                                                              														
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	3.2	3.15	3.05	3.02	3.02	2.92	2.82	2.26	2.37	2.6	3.97	4.55	5.7	5.74	6.51	6.88	6.19	4.26	3.95	3.8	3.27	2.73	2.15	2.16	2.15	2.19	2.29	2.6	2.96	3.06	3.05	2.88	2.79	3.47	3.83	3.63	3.2
	1	0	2.7	1.7	2.6	1.4	1.1	1.4	1.2	1.4	1.1	1.6	4.2	4.8	6.4	5.7	7.3	6.5	7.1	4.8	3.4	2.8	2.6	4.3	2.6	2.1	2.4	1.9	1.8	2.1	2.5	2.9	3.2	2.5	1.7	2.7	3.7	3.6	2.7
	2	0	2.3	2.1	2	1.4	0.9	0.6	1.2	0.6	1.3	1.6	4.8	2.7	6.3	5	7.3	7.4	6.2	4	3.4	3.5	4.3	2.3	2	1.7	1.8	1.7	1.6	2.2	2.2	2.6	2.3	2.1	1.7	2.9	3.6	3.2	2.3
	3	0	2.4	1.4	1	1.2	1.2	1.3	0.7	1	2.8	3.4	3.6	4.4	5.5	5.7	6.4	8.7	6.7	3.9	4.4	2.7	3.6	2	2	2.4	1.6	1.7	1.6	2.2	1.6	2.2	2.4	1.8	2.3	3.1	3.8	3.6	2.4
	4	0	2.3	3.4	3.1	2	2.6	2	0.5	2.1	7.2	1.9	4.6	3.3	6.7	7.6	7.3	7.3	6.2	4.6	4.6	3.5	2.8	2.2	1.6	1.9	1.9	1.8	2	1.9	2.4	2.6	3	2.8	2.7	4	4.1	3.8	2.3
	5	0	4	3.6	3.4	4	3.2	3.5	2.1	4.5	1.8	2.9	2.5	2.6	5.3	4.5	5	5.9	5.3	4	3.8	4.2	3.6	3.1	2.3	2.1	2.2	1.8	2.5	3	2.9	2.9	3.2	3.2	3.5	4.4	4.4	4.3	4
	6	0	4.1	4	3.6	3.9	3.5	3.7	3.4	2.8	2.8	2.5	2	3.2	4.5	4.2	4	6	5.2	3.6	3.1	4.3	2.8	3.8	2.4	2.4	2.8	3.5	3.4	3.6	3.4	3.8	3.2	3.6	3.6	4	4.5	4.1	4.1
	7	0	3.8	3.8	3.8	3.6	3.6	3.6	4.1	3.6	3.5	3.3	4	5.3	5.3	5	5.2	5.9	5.7	5	4.6	5.7	5	3.1	3	3.8	2.7	3.3	3	3.2	3.4	3.4	3.3	3.5	2.9	3.5	3.8	3.8	3.8
	8	0	3	3.4	3.1	3.1	3.3	3.3	2.4	1.9	2.5	1.9	3	3.2	4.6	4.5	5.1	4.9	5.9	3.6	4.3	4.1	1.9	3.1	1.7	2.4	2	1.9	2.5	3.4	4.4	3.5	3.5	3.8	3.7	3.3	3.5	3.3	3
	9	0	2.9	3	2.6	2.3	2.6	1.7	3.6	1.5	0.5	1.6	4.3	5.5	5.6	6	5.2	5.8	6	3.8	3.6	3.9	2.9	2.3	2.4	2	2.6	2.1	2.4	3.3	2.9	2.6	2.7	2.5	3	3	3.3	3	2.9
	10	0	2.8	2.5	2.3	1.5	-1	2	2.2	2.2	1.5	4.3	5.6	7.4	7.2	7.2	7.8	8	6.1	3.7	2.9	2.5	3.1	2.5	1.7	1.9	1.9	2.6	2.1	2.2	3.3	3.7	2.8	3.2	3	3.1	3.5	3.3	2.8
	11	0	2.3	2.9	1.9	1.4	1.7	-1	1	-1	1.5	2.8	3.7	6.3	6.3	6.6	9	9	6.4	6.5	3.7	3.6	2.6	1.9	2.4	2.2	1.7	2.1	2.2	2.8	3.4	3.9	3.6	3.2	2.5	2.9	2.6	2.8	2.3
	12	0	2.2	2.4	1.9	0.8	1.1	1	0.8	0.8	1.2	3.3	5	6.4	4.7	8.5	8	7.7	7.8	4.6	7.3	5.3	3.8	2.5	2.2	1.7	3.5	2.8	4.1	2.6	3.4	2.6	3.2	2.8	2.1	2.6	3.7	3.3	2.2
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	33.24	2.98	2.2	1.85	1.24	1.01	0.69	0.54	0.41	0.36	0.65	0.64	1.21	2.39	3.24	5.08	6.84	5	2.64	2.28	1.95	1.64	1.34	1.35	1.31	1.72	1.85	2.45	2.57	3.1	3.55	4.21	4.65	5.79	6.9	8.81	5.59	2.98
	1	39.1	2.1	0.6	0.9	0.5	0.4	0.6	0.1	0.6	0.4	0.7	1	1.4	4.2	4.4	7.6	6.2	6.9	2.3	2.6	2	1.6	1.9	1.4	1.9	2	2.4	2.3	2.1	2.9	4.5	3.4	3.9	5.3	5.9	8.4	4.6	2.1
	2	40.4	3.1	2.2	0.8	0.8	0.5	0.5	0.3	0.3	0.4	0.5	0.3	0.9	1.2	2.5	5.4	7.5	4.8	2.1	3.3	2.7	1.8	1.5	1.1	1.4	1.5	2.8	3.2	2.8	3.8	3.7	3.8	4.7	6.2	6.4	10.2	5	3.1
	3	40	1.1	1.6	0.9	0.6	0.4	0.4	0.2	0.3	0.4	0.6	0.8	0.9	2.3	4.3	6.1	6.8	4.4	2.9	3	1.4	1.8	1.8	1.9	1.9	2.3	2.8	4	4	2.9	3	3.6	5.8	5.3	6.6	8.8	4.2	1.1
	4	33.1	1.7	1	0.5	0.3	0.2	0.2	0.1	0.1	0.1	0.4	0.3	0.5	1	2.8	5	6.9	5.8	2.7	1.3	2	2.2	1.4	1.8	2.2	3.3	1.9	3.7	3.7	3	4.8	5.8	6.7	6.6	7.1	8	4.8	1.7
	5	19.9	3.9	1.6	1.6	1.2	1.1	0.9	0.5	0.2	0.2	0.3	0.1	0.6	1.2	2	3.3	5.3	4.4	3.2	1.9	1.9	1.6	0.8	1	1.1	1.3	0.9	1.5	2.5	3.2	3.3	3.9	4.7	6.7	10.6	13.7	8	3.9
	6	16.5	4.1	4.1	3.6	2.4	2.5	1	1.1	0.5	0.5	0.8	0.4	1.3	1.8	2.4	3.7	5.1	4.1	2.7	1.7	1.7	1.1	0.4	0.8	0.7	1.2	1.5	1.3	1.8	2.5	2.2	4.2	3.9	6.1	9.5	9.7	7.6	4.1
	7	22.9	5.2	4.1	4.8	3.3	2.7	1.9	1.4	1.1	0.9	1	1.3	2	2.9	2.6	3.8	7.2	3.8	2.6	2.1	1.9	1.1	1.1	0.9	0.7	0.6	0.9	1.2	1.5	2.2	2.8	3.9	2.6	5.1	5.6	7.1	6.1	5.2
	8	26.8	3.7	3.7	3	2.6	1.8	1.7	1	0.6	0.5	0.7	1.1	2.2	3.2	3.8	5	6.2	5.3	2.2	2.1	1.1	1.1	1.5	1.1	0.9	1	1.2	2.1	1.4	3.2	4	5.1	4.3	5.6	4.8	5.6	5.3	3.7
	9	28.2	4	1.8	1.4	0.8	0.8	0.2	0.8	0.2	0.1	0.6	0.6	0.9	3.1	4.5	5	9.4	6.2	3.4	3.5	2	2	1.3	1.4	0.8	1.2	2.1	1.5	2.2	2.5	2.1	3.4	4.1	6	6.5	8.2	5.2	4
	10	34.4	1.9	1.8	0.9	0.3	0	0.2	0.3	0.2	0.2	0.5	0.7	1.5	3.8	4	4.7	6.9	4.2	2.1	1.6	2.6	1.9	1.5	1.7	1.7	2.1	2.2	3.1	2.8	4	4.7	3.2	4	4.9	6.4	11	6.6	1.9
	11	46.3	1.5	0.8	1.5	0.7	0.3	0	0.3	0	0.1	0.6	0.7	1.2	1.7	4.1	6	8.2	6.5	2.5	2.1	2.5	2	1.9	1.5	2	2.9	1.1	3.2	3.1	4	4.8	4.2	6	5	6.2	6.4	4.3	1.5
	12	51.5	2.1	2.2	1.4	0.4	0.5	0.2	0.2	0.7	0.3	1.2	0.7	1.1	2.7	1.8	6.3	7.8	4.3	3.1	2.1	1.8	1.7	1.6	2.2	1	2.1	2.6	3.3	3.7	3.5	3.3	6.8	6.2	6.3	5.2	6.2	3.6	2.1
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	33.2	14.8	13.8	10.1	7.6	7	3.9	3.7	1.4	1.2	1.3	0.5	0.6	0.2	0.2	0.3	0.1	0	0.1	0	0	0	0	0	0	0												
	1	39.1	17.9	10.3	5.8	5.2	4.8	3.2	4	1.4	2.1	2.6	1.3	1.4	0.3	0.3	0.2	0.1	0	0	0	0	0	0	0	0	0
	2	40.4	20.1	12.7	6.3	3.9	4.9	2.9	3	0.5	0.7	1.2	0.5	0.9	0.3	0	0.7	0.2	0	0.4	0.1	0.3	0	0	0	0	0
	3	40	19.3	12.4	6.1	4.8	5.7	2.5	3.1	0.9	1.2	1.4	0.3	0.9	0.1	0.2	0.4	0.2	0	0.1	0.1	0	0	0	0.1	0	0
	4	33.1	16.1	12	9.4	8.5	6.6	3.9	4.7	1.7	1.2	1.5	0.5	0.5	0.1	0.1	0.2	0	0	0.1	0	0	0	0	0	0	0
	5	19.9	12.9	13.3	12.8	13.2	13.1	8.5	4.3	0.8	0.8	0.3	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0
	6	16.5	8.2	18.5	17.9	12.5	12.8	6.5	4.7	1.1	0.7	0.4	0.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
	7	22.9	7.2	16.1	16.3	12.9	11.1	4.7	4.7	1.9	1.4	0.7	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
	8	26.8	14.5	16.4	13.3	9.8	7.7	3.9	2.8	2.2	1.4	0.3	0.4	0.2	0.1	0	0	0	0	0	0.1	0	0.1	0	0	0	0
	9	28.2	15	19	11.3	6.4	6.4	3.9	3.9	1.9	1.6	1.3	0.4	0.3	0.2	0	0.1	0	0	0	0	0	0	0	0	0	0
	10	34.4	15.5	15.2	10	6.8	4.1	2.5	3.6	1.7	1.3	1.4	0.7	0.7	0.3	0.7	0.8	0.1	0	0.1	0	0	0	0	0	0	0.1
	11	46.3	13.8	11.4	7.5	4.1	3.3	2.1	2.4	1.1	1.6	2.6	0.8	1.1	0.3	0.8	0.5	0.2	0	0.1	0	0	0	0	0	0	0
	12	51.5	15.2	8.7	4.8	3	3.4	2.2	3	1.4	1.1	1.7	1.1	1	0.6	0.6	0.4	0.1	0	0.1	0	0	0	0	0	0	0
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	0.3	1.2	2.7	4.3	7.3	7.2	11.4	5.9	7.3	10.3	5.9	9.2	3.4	5	7.2	2.3	0.3	3	1.1	2.2	0.3	0.4	0.8	0.5	0.5
	1	0	0.2	0.7	1.3	2.4	4	4.7	9.9	4.8	9.7	15.9	11.2	15.5	4.1	5.9	4.1	2.7	1.4	1.6	0	0	0	0	0	0	0
	2	0	0.2	0.9	1.3	1.8	3.9	4.1	7.2	1.7	3.2	7.2	3.7	9.7	4	0.8	14.5	4.4	1.2	11.7	3.8	14.8	0	0	0	0	0
	3	0	0.3	0.9	1.4	2.4	5.2	4	8.2	3.3	5.9	9.7	3.1	11.9	2	4.3	8.2	5	0	3.2	3.9	2.3	0	3.1	7.4	4.3	0
	4	0	0.3	1.2	2.9	5.7	7.8	8.4	17.4	8.3	7.8	13.2	6.2	9.2	1.2	2.8	4.9	0	0	2.7	0	0	0	0	0	0	0
	5	0	0.3	1.8	5.3	11	20.2	23	19	5.2	6.4	3.4	0.8	2.3	1.3	0	0	0	0	0	0	0	0	0	0	0	0
	6	0	0.2	2.5	7.1	10.4	19.2	17.3	21	6.6	5.6	4.7	4.2	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0
	7	0	0.2	2.1	6.1	10.2	15.9	11.9	19.8	11.8	11.7	7.3	0.8	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0
	8	0	0.4	2.1	5.3	8.1	11.2	10.4	12.2	13.4	12	3.6	6.7	4.2	1.3	0	0	0	0	0	3.7	0	5.4	0	0	0	0
	9	0	0.4	2.3	3.9	4.8	8.7	9.5	15.7	11.3	12.5	14.2	5.4	5.6	3.8	0	1.9	0	0	0	0	0	0	0	0	0	0
	10	0	0.2	1.1	2.1	3.1	3.4	3.7	8.7	6	5.9	8.9	6.3	8.5	4.9	12.5	16.2	1.5	0	1.9	0	0	0	0	0	0	5.1
	11	0	0.2	0.9	1.6	1.9	2.9	3.2	6.4	4.2	7.6	16.2	6.9	12.7	4.3	14	10.6	4.5	0	2	0	0	0	0	0	0	0
	12	0	0.2	0.7	1.1	1.5	3	3.4	8	5.3	5.5	11.9	10.5	12.7	9.4	10.3	8.9	3.3	0	4.2	0	0	0	0	0	0	0
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		
	ALL	340	340	330	330	330	340	340	150	150	150	150	150	340	340	340	340	340	340	340	340	340	340	340	340		
	1	140	280	150	140	300	120	140	330	150	160	160	160	120	280	160	340	340	340	140	140	140	160	330	330		
	2	330	320	350	320	150	340	340	340	340	150	150	150	150	160	340	340	340	140	310	300	320	340	340	340		
	3	140	340	130	140	150	110	150	310	120	160	150	150	340	340	340	150	340	350	310	140	140	310	300	340
	4	230	240	250	150	140	300	300	300	340	260	240	350	340	340	340	320	300	340	330	160	310	310	150	170
	5	340	350	340	330	340	330	350	150	350	150	330	340	320	340	330	330	330	340	340	340	340	340	340	320
	6	340	310	330	320	170	170	330	340	150	150	20	320	340	340	350	330	330	340	340	340	340	330	330	340
	7	320	340	120	320	330	320	20	150	150	170	140	150	340	350	150	330	350	20	20	360	350	130	340	340
	8	160	290	160	320	330	320	330	150	150	130	140	150	140	300	300	360	320	300	330	50	20	300	310	290
	9	340	350	310	310	330	280	160	330	330	150	150	150	150	150	150	340	150	140	140	340	340	150	320	160
	10	340	310	140	340	340	340	340	320	350	340	340	340	260	150	150	120	340	120	340	340	340	350	340	150
	11	330	160	140	160	160	140	140	150	330	300	150	150	150	260	150	130	340	160	310	150	150	150	140	140
	12	120	10	350	350	150	330	140	150	340	150	140	150	140	150	340	310	310	150	300	300	320	340	150	300
SPEED FOR PREVAILING DIRECTION BY HOUR                                          																									
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
	ALL	3.08	3.09	2.86	2.88	2.33	3.29	3.01	5.73	5.89	6.5	7.5	7.17	4.01	4.29	4.02	4.14	4.03	4.24	4.3	4.54	4.19	3.96	3.72	3.58
	1	8.78	1.77	5.08	6.6	3.82	7.28	9.6	2.8	5.22	7.52	6.83	7.34	5.04	2.38	7.52	3.47	3.91	3.19	5.81	8.57	8.47	3.73	2.8	2.65
	2	1.45	1.25	2.03	1.2	8.69	4.84	1.87	3.85	3.63	8.76	7.61	7.78	6.96	6.51	4.47	2.85	3.79	7.76	4.28	3.26	1.6	3.36	3.48	2.3
	3	9.82	3.48	6.44	8.7	7.42	4.97	6	0.93	6.32	7.87	7.74	7.7	5	4.13	3.76	9.22	3.74	3.07	1.91	6.5	6.22	1.17	2.15	3.8
	4	1.62	1.62	1.9	6.24	6.38	2.62	2.7	1.46	3.84	1.73	1.5	3.07	3.37	4.66	3.84	3.21	3.45	4.12	5.62	5.74	4.07	2.69	7.26	4.7
	5	3.73	3.14	3.24	3.2	3.62	3.1	3.15	4.89	4.36	5.44	3.44	4.47	4.32	4.38	5.29	5.27	4.78	4.95	4.85	5.48	5.5	4.59	3.93	2.23
