PORT CLARENCE (CGS) AK - 701190                                                 														
 65 deg    15' N  166 deg    52' W - Elev    5m   LST=GMT+99 hours   *NT=-11    														
 01/73-11/81 01/87-09/90 08/94-06/96 08/00-05/02                                								Adjusted to Alaska Time Zone (GMT-9)						
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	2000	6	-1	-1	-1	-1	-1	-1	-1	11	2	-1	-1	-1
	2002	8	16	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1
NUMBER OF SPEED OBSERVATIONS BY YEAR                                            														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	ALL	16208	1370	1158	1247	1319	1458	1453	1445	1405	1396	1387	1314	1256
	1973	2043	201	163	155	147	138	177	201	166	181	160	171	183
	1974	1106	133	94	73	90	108	89	64	77	94	103	91	90
	1975	1570	94	61	78	107	119	106	144	168	169	177	155	192
	1976	1669	172	169	178	134	161	186	176	168	129	90	62	44
	1977	1620	70	89	115	123	146	154	102	140	157	181	180	163
	1978	1377	199	174	189	98	114	122	127	113	89	56	51	45
	1979	49	44	5	0	0	0	0	0	0	0	0	0	0
	1980	7	0	0	0	0	0	0	0	0	0	0	0	7
	1981	31	1	0	0	0	0	0	0	0	0	14	16	0
	1987	1465	47	25	41	116	135	132	138	138	143	180	185	185
	1988	2271	184	182	192	169	196	194	196	178	192	201	188	199
	1989	2247	203	181	198	189	202	192	199	184	182	202	184	131
	1990	558	8	2	12	119	129	91	93	64	40	0	0	0
	1994	61	0	0	0	0	0	0	0	2	14	15	19	11
	1995	90	4	10	8	13	5	8	5	6	5	8	12	6
	1996	38	8	3	8	13	4	2	0	0	0	0	0	0
	2000	2	0	0	0	0	0	0	0	1	1	0	0	0
	2002	4	2	0	0	1	1	0	0	0	0	0	0	0
NUMBER OF SPEED OBSERVATIONS BY HOUR                                            														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	1026	91	83	86	74	101	87	94	92	90	79	78	71
	1	28	1	3	3	2	1	0	1	7	1	4	1	4
	2	83	13	6	8	1	4	3	0	3	7	14	12	12
	3	1138	120	93	97	94	96	107	88	98	94	99	64	88
	4	29	3	2	2	4	1	3	1	1	3	1	8	0
	5	99	15	3	12	1	2	2	3	3	9	20	16	13
	6	1281	88	83	75	126	131	127	133	129	135	111	72	71
	7	1020	60	59	59	101	105	94	94	95	91	92	95	75
	8	883	75	64	81	58	84	64	58	56	63	74	104	102
	9	1459	135	109	109	134	115	159	140	138	127	102	98	93
	10	771	69	58	67	58	68	57	57	50	61	66	84	76
	11	578	50	31	29	65	58	66	67	56	59	45	30	22
	12	1663	150	125	138	118	146	145	148	144	133	124	145	147
	13	343	12	6	13	38	44	49	54	38	40	31	7	11
	14	745	68	68	63	47	55	47	51	54	59	67	84	82
	15	1283	87	76	82	115	132	142	145	135	112	113	71	73
	16	680	58	58	63	55	51	38	44	46	50	59	80	78
	17	258	14	4	5	35	32	28	28	26	27	37	12	10
	18	1524	138	121	138	92	119	125	128	127	124	131	146	135
	19	23	1	3	1	4	0	0	1	1	3	4	3	2
	20	66	11	5	4	1	1	3	1	1	8	15	9	7
	21	1110	93	88	98	94	106	103	107	101	93	82	76	69
	22	31	5	4	5	0	4	1	2	0	0	3	4	3
	23	87	13	6	9	2	2	3	0	4	7	14	15	12

SPEED BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	7.45	8.94	9.63	9.18	7.7	7.09	5.05	5.73	6.08	6.95	7.54	7.33	8.75
	1	6.02	4.6	7.83	6.63	6.15	9.2	-1	5.1	4.51	5.1	8.2	3	5.35
	2	7.41	6.05	8.08	9.41	4.1	6.62	8.2	-1	6.47	8.7	8.19	6.67	6.88
	3	7.39	8.49	8.29	8.38	8.05	6.48	5.67	5.59	6.48	7.02	7.41	8.04	8.91
	4	8.19	13.67	7.65	5.35	11.68	0	7.2	3	3.6	10.13	11.3	6.72	-1
	5	7.67	6.84	11.3	9.7	0	4.35	7.7	3.4	11.27	8.27	7.05	7.42	8.04
	6	6.96	7.79	9.66	8.49	7.08	6.41	5.08	5.75	6	7.35	6.67	7.52	8.47
	7	7	8.56	9.82	8.47	7.37	6.52	5.34	5.23	5.83	5.91	6.81	8	8.66
	8	7.32	8	10.11	8.67	7.81	6.23	5.51	5.04	5.45	6.07	6.95	8.05	8.4
	9	7.3	8.96	9.37	8.57	7.48	6.81	5.45	5.46	6.23	7.1	7.17	7.68	8.82
	10	7.37	8.1	11.39	9.03	7.29	6.3	5.07	4.91	5.5	5.86	6.47	8.26	8.97
	11	7.32	8.32	9.34	9.12	8.83	7.08	5.37	6.14	6.54	6.97	7.6	7.87	7
	12	7.53	7.92	10.64	8.82	7.57	6.87	5.6	5.69	6.11	7.19	7.5	8.05	8.86
	13	7.47	10.23	11.03	8.57	9.74	7.31	6.12	6.91	6.67	6.63	7.07	6.14	10.67
	14	7.7	7.74	10.6	9.56	7.9	7.56	5.79	5.77	6.54	5.83	6.85	8.05	8.57
	15	7.57	8.36	9.36	8.87	8.09	7.26	6.23	6.8	6.71	6.79	8.33	7.45	8.9
	16	7.91	8.49	10.5	9.11	7.8	7.73	6.35	6.34	6.62	6.16	6.58	8.42	8.79
	17	7.78	7.26	6.62	9.52	9.18	7.62	6.34	7.51	7.32	7.29	7.81	9.36	9.02
	18	7.97	8.64	10.34	8.48	8.19	8.39	6.42	6.87	6.79	7.37	8	7.44	8.77
	19	7.2	8.2	6.13	12.8	8.7	-1	-1	4.6	10.2	6.8	5.88	7.33	5.35
	20	8.12	6.79	10.64	7	8.2	9.2	3.7	10.8	4.6	10.24	7.01	9.62	8.91
	21	7.68	8.7	9.37	9.01	7.93	7.51	6.35	6.62	6.75	6.85	8.14	7.76	7.75
	22	8.86	13.64	10.25	11.48	-1	7.95	8.2	3.8	-1	-1	5.43	7	5.43
	23	7.81	5.48	10.15	6.88	7.65	6.9	5.77	-1	7.8	10.03	6.83	9.81	7.91

POWER BY HOUR                                                                   														
	Hour	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	0	561	939	1139	1030	521	475	172	224	255	428	485	449	697
	1	269	70	408	338	171	507	-1	80	80	83	700	19	211
	2	478	215	608	1143	48	319	382	-1	179	703	541	258	459
	3	544	825	733	771	547	362	307	254	279	386	462	757	886
	4	721	1801	441	111	1645	0	667	16	28	846	888	295	-1
	5	648	344	1537	1135	0	78	284	55	1080	596	416	568	1070
	6	445	603	985	745	522	324	163	238	241	432	342	531	741
	7	492	861	1274	816	481	351	177	169	298	235	365	631	870
	8	579	856	1316	858	625	278	172	180	225	311	367	699	783
	9	523	951	1029	774	540	373	185	225	282	418	400	530	845
	10	594	760	1525	1003	487	323	165	143	215	271	337	709	966
	11	516	805	811	1002	863	465	184	273	322	408	491	606	380
	12	580	720	1351	872	549	427	191	220	269	458	453	626	909
	13	509	1192	1368	823	1085	449	242	341	308	266	379	214	1308
	14	627	653	1429	1053	654	510	206	217	358	265	347	644	823
	15	544	863	1001	815	657	435	240	346	327	366	671	465	949
	16	646	895	1274	905	661	479	266	265	320	272	332	723	871
	17	546	616	378	850	881	491	268	422	432	426	459	992	901
	18	639	816	1431	748	677	660	260	355	365	484	569	479	856
	19	465	382	212	1423	854	-1	-1	58	640	257	253	633	227
	20	701	294	1309	332	367	498	64	790	61	1028	338	1619	774
	21	596	1033	1146	844	614	503	272	310	402	404	542	602	596
	22	1075	2501	1300	2058	-1	598	331	46	-1	-1	193	362	163																									
	23	561	203	1132	466	417	235	362	-1	400	963	315	877	573																									

SPEED BY DIRECTION                                                              																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0	10.4	10.32	8.96	7.42	6.42	5.86	5.9	5.77	5.54	5.4	5.26	5.28	5.86	7.47	8.29	9.13	9.76	9.86	8.29	6.92	6.46	6.38	6.46	5.61	5.07	4.86	5.07	4.38	4.74	4.69	5.09	4.79	5.94	6.25	7.73	8.93	10.4
	1	0	12.1	11.9	10.7	7.7	6.5	6.2	6.1	5.4	5.5	5.8	5.4	6.9	6.8	11	9.1	11.2	10.8	14.4	11.4	10	5.8	9.3	7.9	6.3	6.7	5.9	5.1	2	4.5	4.8	6.7	1.8	8.5	5.1	16	10.7	12.1
	2	0	13.8	13.1	11.4	8.9	7.1	6.1	6.4	7.5	4.9	5.5	4.8	6.4	5	7.2	11.6	13.4	15.2	13.5	11.5	8	9.5	6.4	13.9	7.7	7.4	5.6	6.9	4.9	10.8	8.8	-1	5.9	7.4	7.2	8.8	12.1	13.8
	3	0	13	11.7	9.9	7.8	6	5.4	5.9	5.6	6.4	6.4	5	8.7	5.4	11.1	8.5	9.3	9.1	10.9	9.2	7.8	6.2	10.8	6.3	10.2	4.8	2.5	8.8	5.8	9.8	2.5	6.4	2.9	9.6	9.3	15.2	12.6	13
	4	0	11.2	10.4	9.4	7.9	5.8	5.1	5.1	4.9	4.9	5	4.8	4.2	9.2	7	8	10.2	10.9	11.3	8.2	6.4	7.2	5.5	5.1	4.8	4.8	3.7	6.6	3.9	3.5	4.5	7.2	2.7	6.8	7.5	7.1	10.5	11.2
	5	0	9.8	9.7	8.7	6.4	5.5	4.9	3.6	4.6	4.2	3.9	4.6	3	5.6	5.9	5.4	6.6	7.8	6.9	6	5	4.1	3.6	4	3.1	2.4	4.8	4.3	4	4	3.9	4.3	4.2	4.3	4.6	6.6	9.1	9.8
	6	0	8.7	8.6	7.3	5.3	4.7	4.4	5	4	3.1	3.4	4	2.5	4.5	4.3	3.7	6.2	6.1	6.4	5.8	5.7	5.3	4.9	5.1	4.5	4.7	4.2	4.5	4	4.4	4.7	4.3	4.1	4.7	3.8	5.6	6.8	8.7
	7	0	8	7.1	6.2	5.1	5	4.2	3.8	4.2	4.9	3.5	4.5	4.1	3.6	3.9	5.7	6.5	8	8	8.5	6.6	7.1	6	6	5.4	4.8	4	4.7	4.1	4.8	4.2	4.2	4	4.8	5	7.1	6.8	8
	8	0	8	7.9	6.8	5.3	4.5	4.8	4.7	5.3	4	4.3	4.9	4.6	4.1	5.6	6.5	6.8	8.1	8.4	9.5	7.5	7	6.7	6.7	5.5	4.7	5.2	4.1	4.6	3.8	4.9	4.6	4.3	3.6	4.8	7.2	5.9	8
	9	0	9	8.3	6.8	6.2	5.9	5.5	6.2	5.7	5.2	5.2	5.2	5.6	4.9	8.3	8.3	6.9	9.2	9	8.1	8.8	7.1	7.7	7.9	7.3	5	5.5	5.5	4.2	4.1	5.2	4.8	4.8	5.3	6.5	6.6	8.3	9
	10	0	8.5	7.5	7.1	7.2	7.4	7.7	7	6.3	5.6	6.2	7	5.9	5.3	7.2	8.5	10.2	10.5	7.2	7.7	8.7	6.8	5.9	6.5	8.1	7.1	6.9	8.1	6.5	7.9	6.6	7.4	7.5	7.6	6	7.5	8.2	8.5
	11	0	11.4	11.1	9	7.7	8	6.6	6.4	5.9	6.1	5.6	4.6	7.6	6.6	8.5	10.4	10.4	9.1	10.5	8.2	7.7	7.2	7.6	9.4	-1	10.9	8.3	6.6	6.7	6.3	10.3	9.7	8.6	7.3	7.3	10.4	11.2	11.4
	12	0	13.7	12.4	9.9	9.4	6.5	5.8	5.9	6.6	7.2	6.2	6.5	5	8	10.2	9.9	10.9	10.9	9.2	9.2	8.6	6.7	12.8	6.1	8.9	4.9	5.6	3.7	6	6.9	4.8	6.4	2.5	7.2	8.4	8.3	10.5	13.7
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	0.4	6.26	10.77	9.89	6.99	6.59	5.7	6	5.02	2.5	1.9	1.09	0.83	0.94	0.96	1.44	1.76	2.33	2.56	3.64	2.58	2.15	1.6	1.47	1.39	1.31	1.09	0.79	0.98	0.97	1.36	1.24	0.76	0.88	0.95	1.3	1.97	6.26
	1	0.5	4.2	8	11.3	7.8	10.9	10	10.2	6.6	3.4	2.9	0.7	0.7	1.8	0.9	1.5	2.3	2.9	3	3.1	1.6	0.6	0.6	0.7	0.4	0.4	0.3	0.1	0.1	0.3	0.2	0.1	0.1	0.2	0.7	0.1	1	4.2
	2	0.4	5.6	14.8	13.6	9.8	8.3	8.4	6.8	4.2	2.1	1.8	1	1	1	0.6	1.4	1.9	3.2	5.3	2.3	1.1	0.5	0.3	0.1	0.8	0.3	0.2	0.2	0.2	0.1	0.1	0	0.3	0.2	0.8	0.7	1.1	5.6
	3	0.2	7.8	19	13.4	11.7	9.3	8.3	7.6	4.5	1.6	0.8	0.6	0.1	0.4	0.6	0.5	1	1	2.3	1.7	0.5	0.6	0.9	0.6	0.3	0.2	0.2	0.1	0.2	0.2	0.2	0.5	0.3	0.4	0.5	0.5	1.6	7.8
	4	0.8	6.2	16	15.4	6.9	7.9	7.9	4.7	4.8	2.5	1.8	1.4	0.6	1.1	1.4	1.6	2.3	2	2.4	2.4	1.3	1	1	0.7	0.8	0.6	0.5	0.4	0.2	0.3	0.4	0.5	0.2	0.5	0.6	0.6	0.8	6.2
	5	0.4	10.3	20.2	12.5	4.7	4.5	2.8	3.2	2.8	1.9	1	1	0.8	1.3	1.1	1.4	1.6	1.9	2.4	3	1.9	1.4	0.6	0.4	1	0.6	1	0.8	1.9	1.4	1.6	1.8	1.1	1	0.9	1.3	2.9	10.3
	6	0.2	6.8	8.2	6.1	4.4	2.5	1.9	2	1.4	0.7	0.8	0.8	0.7	0.4	0.8	0.5	1.5	2.1	3	7.6	7.6	5.2	3	2.5	2.5	3	1.8	2.1	2	2.9	4.4	2.7	1.5	1.3	0.8	2	2.2	6.8
	7	0.4	4.6	5.3	4	2.6	2.5	1.9	2.1	2	1.2	0.9	0.5	1	0.6	0.6	1	1.2	3.4	3.5	8.8	5.8	6.7	5.3	3.8	3.5	3.5	3.5	2	2.6	2.8	3.7	2.2	1.5	0.8	0.6	1.1	2.8	4.6
	8	0.9	4.9	5.9	8.3	5.2	3.2	2.5	3.1	3.4	1.2	1.5	1.4	1	0.9	0.8	1.4	1.7	1.7	3	6.7	6	5.1	4.5	4.6	4.4	2.6	1.7	1.3	1.9	0.9	2.5	2.1	0.8	0.9	0.6	1.4	1.1	4.9
	9	0.4	7.8	9.2	9	6.1	4.7	3.8	4.8	4.4	2.3	1.7	0.9	1	1.4	1.5	2	2.2	2.6	2.7	2.6	1.9	2.2	1.4	2.4	1.3	1.7	1.5	0.7	1.1	1.1	1.5	2.2	1.3	1.8	1.9	1.9	3.5	7.8
	10	0.2	6.9	6.4	6.4	8.3	8.4	6.6	9.1	8.8	4.2	3.5	1.5	0.6	0.8	1.3	2.2	2.3	2.3	1	1.7	0.9	0.9	0.3	0.4	0.6	1.1	0.5	0.7	0.4	0.4	0.6	1.2	0.8	1.9	1.6	2.6	2.7	6.9
	11	0.2	4.9	5.7	8.4	8.1	9.8	8.5	10.4	10.8	5	3.6	1.8	1.7	1.1	0.8	2.2	1.6	1.9	0.9	1.1	0.8	0.2	0.5	0.4	0	0.4	0.7	0.5	0.4	0.2	0.1	0.5	0.7	0.9	1.8	2	2	4.9
	12	0.2	4.9	12	12	10	8.4	7.5	9.3	7.4	4.3	2.7	1.8	0.9	0.5	1	1.5	1.6	2.9	1.3	1.5	0.6	0.4	0.1	0.2	0.2	0.7	0.6	0.3	0.2	0.4	0.2	0.4	0.1	0.5	0.6	1.3	1.6	4.9
FREQUENCY OF SPEED                                                              																																							
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25												
	ALL	0.4	2.1	6.8	7.6	11	16.5	8.8	10.2	4.6	5.3	8.6	3.7	5	1.4	1.5	2.8	0.7	0.5	1.3	0.3	0.5	0.1	0.1	0.1	0	0												
	1	0.5	2.1	3.6	4.6	10.6	18.7	8.8	10.7	3.4	3.7	8.3	3.2	6	1.2	1.5	5.5	1.2	0.8	2.6	0.9	1.3	0.2	0.1	0.3	0	0												
	2	0.4	0.9	3	4.4	7.3	13.2	6.8	7.7	3.5	3.4	10.3	5	8.3	2.7	3.1	8.3	2	1.7	4	1	1.4	0.4	0.3	0.2	0.1	0.3												
	3	0.2	1.3	4.1	5.8	8.3	14.4	7.5	8.8	4	5.3	11.2	4.9	7.4	2.3	3	4.8	1.4	1	2.8	0.5	0.6	0.1	0.1	0.3	0	0												
	4	0.8	1.4	6.3	6.1	11.3	16.1	8.4	8.6	3.6	6.1	9.1	4.3	6.6	2.3	2.5	3.4	0.8	0.5	1.1	0.5	0.2	0.1	0.1	0	0	0												
	5	0.4	3.4	10.9	8	10.4	12.6	7.4	9.7	4.8	6.1	8.9	6	6.4	1.6	1.8	1	0.1	0.3	0.2	0	0.1	0	0	0	0	0												
	6	0.2	3.1	11.6	11.8	17.1	17	9.8	9.3	4.9	4.9	5.8	2.1	1.2	0.6	0.4	0.1	0	0	0	0	0	0	0	0	0	0.1												
	7	0.4	2.9	10.1	12.9	13.4	18.8	9.1	8.8	5	5.5	6.4	2.4	1.8	0.6	0.6	0.8	0.1	0.1	0.1	0	0.1	0	0	0	0	0												
	8	0.9	2.9	9	9.6	14.2	16.8	9.5	9.6	6.4	5.3	6.4	3.1	2.8	1.4	0.6	0.7	0.1	0.1	0.1	0.1	0.1	0	0	0.1	0	0												
	9	0.4	3.6	7.8	8.1	10.6	16.5	10.6	11.7	4.4	5.9	7.7	2.9	3.8	1.1	0.9	2.4	0.4	0.1	0.7	0.1	0.1	0	0	0	0	0												
	10	0.2	1.2	5.4	6.3	10	17.7	10.3	14.6	4.5	5.9	9.8	3.7	4.8	0.8	0.8	1.9	0.6	0.1	0.6	0.1	0.2	0	0.1	0.1	0	0												
	11	0.2	0.8	3.9	6.2	9.3	19.3	8.9	13.5	5.8	5.5	7.8	3	5	1.3	2	3.2	1.1	0.6	2	0.1	0.5	0	0	0.2	0	0.1												
	12	0.2	1	3.7	5.4	8.4	16.5	8.4	9.2	4.2	5.4	12.7	3.8	7.1	1.7	1.5	3.6	0.8	0.6	2.6	0.6	1.8	0.3	0.1	0.2	0	0.1												
PERCENT OF POWER BY SPEED                                                       																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
	ALL	0	0	0.1	0.3	1	2.8	2.6	5.1	3.2	5.1	11.1	6.6	12.1	4.3	5.5	12.3	3.7	2.8	9.3	2.6	5	1	0.8	1.6	0.1	0.9
	1	0	0	0	0.2	0.7	2.3	1.8	3.9	1.8	2.6	7.5	4.1	10.2	2.7	3.8	16.6	4.8	3.5	13	5.3	9.4	1.7	1.3	2.8	0	0
	2	0	0	0	0.1	0.4	1.1	1	1.9	1.2	1.6	6.6	4.5	10	3.9	5.5	17.6	5.1	5	13.5	4.3	6.8	2.4	2.2	1.3	0.7	3.3
	3	0	0	0	0.2	0.5	1.7	1.5	3	1.9	3.6	9.9	6	12.3	4.7	7.6	14	5	4.2	13.2	2.7	3.7	0.6	0.6	3.2	0	0
	4	0	0	0.1	0.3	1	2.6	2.3	4.1	2.5	5.5	11.1	7.3	14.9	6.3	8.4	13.6	4	2.5	7.2	3.6	1.4	0.7	0.8	0	0	0
	5	0	0	0.2	0.5	1.3	2.8	2.8	6.3	4.5	7.7	15.1	13.7	19.8	6.1	8.1	5.3	0.9	2.2	1.8	0	0.9	0	0	0	0	0
	6	0	0	0.4	1.3	4.2	7.4	7.3	11.4	8.7	11.7	19.2	9.2	7.3	4.1	3.7	0.7	0	0	0	0	0	0	0	0	0	3.4
	7	0	0	0.3	1.1	2.6	6.5	5.5	9	7.2	10.9	17.2	9	8.8	3.8	4.2	6.6	1.6	0.8	1.9	0	2.9	0	0	0	0	0
	8	0	0	0.3	0.7	2.4	5	4.9	8.4	8	9.3	14.4	9.7	12.1	7.4	3.9	5.3	1.3	0.7	0.9	1	2.4	0	0	1.8	0	0
	9	0	0	0.2	0.5	1.4	3.9	4.3	8	4.3	7.9	13.7	7.2	12.5	4.3	4.5	14.3	2.7	1.2	6.6	1.6	1	0	0	0	0	0
	10	0	0	0.1	0.3	1.2	3.7	3.9	9.1	3.9	7	15.3	8.1	14	2.9	3.4	9.6	3.8	0.5	5.3	1.5	2.7	0	1.1	2.6	0	0
	11	0	0	0.1	0.3	0.8	3	2.5	6.4	3.9	4.9	9.3	5	11.2	3.6	6.6	12.6	5.1	3.5	12.7	0.6	4.3	0	0	2.1	0	1.4
	12	0	0	0	0.2	0.6	2	1.8	3.3	2.1	3.7	11.6	4.7	12.1	3.5	3.8	10.6	2.8	2.7	12.4	3.2	12.3	2.5	0.7	2.4	0	1
PREVAILING DIRECTION BY HOUR                                                    																											
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
	ALL	20	-1	-1	20	-1	-1	20	10	10	20	10	10	10	10	10	10	10	10	10	-1	-1	20	-1	-1
	1	20	-1	-1	20	-1	50	10	40	50	20	50	30	20	-1	50	20	40	-1	20	-1	-1	20	-1	-1
	2	10	-1	-1	20	-1	-1	30	50	10	20	10	30	20	-1	10	20	10	-1	10	-1	-1	10	-1	-1
	3	20	-1	-1	30	-1	-1	10	10	10	10	10	10	10	-1	10	20	10	-1	10	-1	-1	30	-1	-1
	4	20	-1	-1	10	-1	-1	20	10	10	50	10	20	10	10	10	20	10	10	20	-1	-1	20	-1	-1
	5	10	-1	-1	10	-1	-1	10	10	10	10	10	10	10	10	10	10	10	10	10	-1	-1	20	-1	-1
	6	360	-1	-1	20	-1	-1	20	30	30	30	50	200	180	360	190	190	360	190	10	-1	-1	360	-1	-1
	7	180	-1	-1	20	-1	-1	30	20	190	180	60	180	200	180	210	190	190	180	220	-1	-1	360	-1	-1
	8	20	-1	-1	20	-1	-1	30	20	20	20	20	180	10	170	180	360	190	180	200	-1	-1	10	-1	-1
	9	20	-1	-1	20	-1	-1	360	10	10	20	10	10	360	30	360	360	10	10	10	-1	-1	20	-1	-1
	10	40	-1	360	360	-1	360	20	60	50	30	60	50	70	40	60	70	60	50	40	-1	30	40	-1	10
	11	60	-1	-1	70	-1	70	40	40	30	60	20	70	40	-1	40	70	70	-1	60	-1	-1	60	-1	10
	12	30	-1	-1	20	-1	-1	10	20	10	30	40	60	10	-1	10	30	20	-1	20	-1	-1	20	-1	-1
SPEED FOR PREVAILING DIRECTION BY HOUR                                          																									
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
	ALL	8.87	-1	-1	8.58	-1	-1	8.37	9.97	10.46	8.79	10.82	9.9	10.73	9.68	11.83	10.33	10.71	9.65	11.23	-1	-1	9.49	-1	-1
	1	10.16	-1	-1	9.79	-1	7.98	9.38	5.72	5.71	11.59	6.16	8.05	9.47	-1	5.24	12.09	5.95	-1	11.04	-1	-1	12.58	-1	-1
	2	13.7	-1	-1	10.09	-1	-1	9.21	5.23	13.37	11.19	13.26	8.52	12.66	-1	14.13	12.6	12.95	-1	12.27	-1	-1	12.78	-1	-1
	3	9.38	-1	-1	6.92	-1	-1	9.9	12.78	12.42	12.18	14.81	10.24	11.87	-1	13.24	10.74	11.19	-1	11.72	-1	-1	8.11	-1	-1
	4	10.19	-1	-1	9.72	-1	-1	7.42	10.03	11.19	5.02	9.89	9.61	9.78	10.36	10.32	9.92	10.17	11.17	10.11	-1	-1	9.72	-1	-1
	5	8.71	-1	-1	8.87	-1	-1	8.6	10.19	8.99	9.4	9.82	11.46	10.13	9.72	10.44	9.61	9.52	8.75	10.93	-1	-1	10.17	-1	-1
	6	7.9	-1	-1	7.07	-1	-1	6.92	5.34	5.44	4.93	2.46	3.94	5.39	7.83	5.56	5.48	9.7	5.14	10.27	-1	-1	9.84	-1	-1
